Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,0.000935430138908,9766,10234,0,468,0.21083235780203122,0.04405672024241838
1,0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,1.6822129623482768e-25,9262,10738,0,1476,0.178350919131929,0.03180905035520387
2,1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,9.735916112767389e-08,9623,10377,0,754,0.09095600338251765,0.008272976840529665
3,1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.0001006219221196,9725,10275,0,550,0.09890205287181109,0.009761722757706655
4,2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.734299941046208,9976,10024,1,48,0.11991845280762418,0.37746461309025714
5,2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.6007940159570008,10037,9963,1,74,0.1130080795192244,0.23793511978647838
6,3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,1.8972996328718544e-15,9438,10562,0,1124,0.05450846801922053,0.002971173085802181
7,3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,1.4179260654592346e-06,9659,10341,0,682,0.04830173058174311,0.002332920202636215
8,4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,0.0245379841783323,9841,10159,1,318,0.17319397330901498,0.022098603104421646
9,4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.5337748847220425,10044,9956,1,88,0.11934072249052158,0.1717556748245426
10,5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.7557040884008713,10022,9978,1,44,0.14820885737470033,0.36905045571954087
11,5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.1231968980624617,9891,10109,1,218,0.20368164579793985,0.006477794618043555
12,6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.0003462860151351,9747,10253,0,506,0.21954464157997639,0.04804791908233059
13,6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.179109192726722,10095,9905,1,190,0.22665223757056877,0.0022603411130240254
14,7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.0023613929626746,9785,10215,0,430,0.09249764689602175,0.008124544273136839
15,7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,0.0092640524466373,9816,10184,0,368,0.1251329026647623,0.013425590450870283
16,8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.9887165844441504,9999,10001,1,2,0.16546776265958482,0.6777386225696754
