Qubit,p_i
0,0.8589319470699407
1,0.9233223062381825
2,0.9822778827977284
3,0.9351370510396946
4,0.9822778827977284
5,0.9822778827977284
6,0.9940926275992408
7,0.9999999999999968
8,0.9682183364839289
9,0.9445888468809044
10,0.9534499054820386
11,0.9881852551984844
12,0.9534499054820386
13,0.9623109640831728
14,0.9881852551984844
15,0.9940926275992408
16,0.9822778827977284
17,0.9351370510396946
18,0.9763705103969724
19,0.9623109640831728
20,0.908553875236292
21,0.9734168241965944
22,0.9445888468809044
23,0.9681001890359135
24,0.5671077504725884
25,0.9846408317580309
26,0.8293950850661601
27,0.9527410207939478
28,0.8353024574669162
29,0.9881852551984844
30,0.955694706994326
31,0.9504962192816604
32,0.96455576559546
33,0.9439981096408288
34,0.9881852551984844
35,0.958766540642719
36,0.9623109640831728
37,0.9787334593572748
38,0.9734168241965944
39,0.818761814744799
40,0.9881852551984844
41,0.9881852551984844
42,0.9610113421550064
43,0.9292296786389384
44,0.9822778827977284
45,0.9386814744801484
46,0.9623109640831728
47,0.9940926275992408
48,0.9734168241965944
49,0.9682183364839289
50,0.8991020793950822
51,0.9091446124763676
52,0.905600189035914
53,0.342627599243856
54,0.9881852551984844
55,0.9999999999999968
56,0.9410444234404508
57,0.9410444234404508
58,0.9292296786389384
59,0.982868620037804
60,0.9940926275992408
61,0.9999999999999968
62,0.9881852551984844
63,0.9528591682419628
64,0.9763705103969724
65,0.9822778827977284
66,0.990548204158787
67,0.9174149338374262
68,0.9940926275992408
69,0.9881852551984844
70,0.9144612476370482
71,0.9669187145557624
72,0.902646502835536
73,0.9682183364839289
74,0.9940926275992408
75,0.9351370510396946
76,0.9822778827977284
77,0.9763705103969724
78,0.9999999999999968
79,0.9999999999999968
80,0.9351370510396946
81,0.958766540642719
82,0.9351370510396946
83,0.9999999999999968
84,0.9940926275992408
85,0.9822778827977284
86,0.9428166351606776
87,0.9469517958412068
88,0.9881852551984844
89,0.8967391304347798
90,0.960538752362946
91,0.9881852551984844
92,0.9940926275992408
93,0.9233223062381825
94,0.9682183364839289
95,0.7750472589792038
96,0.9940926275992408
97,0.9940926275992408
98,0.9445888468809044
99,0.9144612476370482
100,0.9940926275992408
101,0.9203686200378044
102,0.8914224952740993
103,0.9822778827977284
104,0.918005671077502
105,0.9940926275992408
106,0.9881852551984844
107,0.9999999999999968
108,0.9564035916824166
109,0.972235349716443
110,0.9940926275992408
111,0.9940926275992408
112,0.823487712665404
113,0.9834593572778796
114,0.9822778827977284
115,0.9822778827977284
116,0.9999999999999968
117,0.8825614366729652
118,0.951086956521736
119,0.9623109640831728
120,0.9120982986767456
121,0.9822778827977284
122,0.9881852551984844
123,0.802221172022682
124,0.9852315689981064
125,0.9999999999999968
126,0.9061909262759896
