Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,0.8589319470699407,0.8441536545953905,0.00021839792846334717
0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,0.9262759924385604,0.9250162053429419,1.5870635262868196e-06
1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.9233223062381825,0.8392108891018061,0.007074730492689509
1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,0.9032372400756116,0.938728363713056,0.0012596198570483678
2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.9822778827977284,0.9695179817948816,0.0001628150736024521
2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.9723534971644582,0.9607538024788759,0.00013455291679872642
3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,0.9351370510396946,0.9266744237280322,7.161606101609375e-05
3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,0.902646502835536,0.9288584668954969,0.0006870670598806791
4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.9822778827977284,0.9344958721072997,0.002283120545620248
4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,0.9499054820415848,0.9580967488644465,6.709685216331568e-05
5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.9822778827977284,0.9798144648496494,6.068427986917886e-06
5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.9704631379962162,0.9661686643143657,1.8442504204106943e-05
6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.9940926275992408,0.9725585088278028,0.0004637182712623967
6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.9292296786389384,0.9584114079450758,0.0008515733252966839
7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,0.8931947069943261,0.9648768095668051,0.005138323829211398
7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.9999999999999968,0.95088356082233,0.0024124245974934348
8,326.53473998060616,243.50256007339945,0.010498046875,0.0107421875,0.01025390625,0.0001774487344584,0.9940926275992408,0.9633890481903441,0.0009427097885184239
8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.9682183364839289,0.9451856058552297,0.0005305066802142159
9,406.53941390709633,173.71557353229463,0.008056640625,0.00732421875,0.0087890625,0.0001318647973293,0.9233223062381825,0.9644600468353942,0.0016923137014434844
9,296.85016432205566,142.871476085231,0.0050999999999999,0.0036,0.0066,0.0001317819105984,0.9445888468809044,0.9717987149385608,0.0007403769197150734
10,170.16594938485383,222.03664718935835,0.02197265625,0.01806640625,0.02587890625,0.0001214329576312,0.9410444234404508,0.9469687469496858,3.509760904207446e-05
10,362.2952834896347,239.4031000915961,0.0151,0.01,0.0202,0.0001022018257282,0.9534499054820386,0.9505202966617755,8.582607839763072e-06
11,201.47529363302263,229.8989973408266,0.1441,0.1258,0.1624,0.0002637852245137,0.9881852551984844,0.7334348371325896,0.06489777550474819
11,205.7224190331731,434.74928590199846,0.15966796875,0.15185546875,0.16748046875,0.0001759860271404,0.908553875236292,0.7160742217473891,0.03704841700720815
12,236.5857128954933,161.04445122616264,0.0144999999999999,0.0132,0.0158,0.0001966517342673,0.9534499054820386,0.9586532149318109,2.7074429230089923e-05
12,338.3716887812377,164.3107462057929,0.017822265625,0.01123046875,0.0244140625,0.0001279350496918,0.9940926275992408,0.9455266112754259,0.002358657941565051
13,367.6289596855888,129.38116092632035,0.021,0.0188,0.0232,0.0001741829033762,0.9623109640831728,0.9430015907272469,0.0003728518993985439
13,252.9946090284145,61.5982989786162,0.028076171875,0.01806640625,0.0380859375,0.0002414188771671,0.9940926275992408,0.928750561409298,0.0042695856139708605
14,187.05082065819923,117.10206255311776,0.0164999999999999,0.0146,0.0184,0.0001408424856035,0.9881852551984844,0.9568688399046883,0.0009807178668535088
14,276.9729936703178,122.9701473505566,0.0166015625,0.01220703125,0.02099609375,0.0002106852708509,0.9351370510396946,0.9512485080425312,0.0002595790467542548
15,304.941767605406,42.92847532995483,0.01220703125,0.01220703125,0.01220703125,0.0003592117090424,0.8293950850661601,0.961056967767389,0.017334851356432163
15,134.99003243534105,30.72728187850089,0.0080999999999999,0.0108,0.0054,0.000703466496972,0.9940926275992408,0.9764830281762161,0.00031009799183939
16,148.275781264609,18.80196008217021,0.0171999999999999,0.0186,0.0158,0.0002529120167948,0.9822778827977284,0.9599608360099856,0.0004980505773263022
16,252.38336309162125,16.372709835707646,0.01806640625,0.013671875,0.0224609375,0.0002968054869654,0.9120982986767456,0.9497203733956012,0.001415420506151153
17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,0.9504962192816604,0.9526876549285057,4.802390194264361e-06
17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,0.9351370510396946,0.9577215021288907,0.0005100574310002935
