Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,P_Value,Zero,One,Quality,abs,abs_pred,RSE
21,10,233.4033388653241,78.30533009331471,0.011962890625,0.01123046875,0.0126953125,0.000149263231242,0.0389464904868819,40292,39708,1,584,1417,693889
22,11,242.6215792943725,220.72528313966023,0.004638671875,0.005859375,0.00341796875,0.0002078364101893,2.300163774464404e-09,40845,39155,0,1690,1471,47961
23,11,145.4709866714758,179.5609297415617,0.0194999999999999,0.0178,0.0212,0.0007792412915607,2.279730553073065e-05,40599,39401,0,1198,1668,220900
24,12,378.7884970988112,378.8805089027159,0.017822265625,0.0146484375,0.02099609375,0.0001044694326597,4.354378868427945e-18,38774,41226,0,2452,904,2396304
25,12,420.3339076984881,320.3019685662814,0.0193999999999999,0.0164,0.0224,0.0003009248493459,0.0553320888495815,39729,40271,1,542,853,96721
26,13,446.8310757521897,91.48537843271934,0.0263671875,0.0224609375,0.0302734375,0.0002448923424111,0.5384339396120374,40087,39913,1,174,823,421201
27,13,269.3716591911651,86.06568861150538,0.0234999999999999,0.0324,0.0146,0.0001718197335038,2.4180444319621445e-08,40789,39211,0,1578,2638,1123600
28,14,277.3241490267648,330.23714298621314,0.005126953125,0.0068359375,0.00341796875,0.0001521463069938,0.0215562667600163,40325,39675,1,650,1451,641601
29,14,381.364641319099,353.08039047033486,0.0042999999999999,0.0058,0.0028,9.86243916207e-05,6.441898213827724e-06,40638,39362,0,1276,1159,13689
30,15,351.40390800435887,66.71791674174106,0.0537999999999999,0.0594,0.0482,0.0005933173513627,0.1231968980624617,39782,40218,1,436,2659,4941729
31,15,380.5148007759491,70.9926395505747,0.0263671875,0.0146484375,0.0380859375,0.0005410877531115,4.6148336612562346e-07,40713,39287,0,1426,105,1745041
32,16,421.7006835936474,127.82068064772756,0.03125,0.0224609375,0.0400390625,0.0001224419363492,0.0007438113777325,39523,40477,0,954,430,274576
33,16,321.5433335740062,110.69141580900484,0.0143999999999999,0.0258,0.003,0.0001677639083568,2.855494179592205e-09,40840,39160,0,1680,2615,874225
34,17,319.23929768270386,53.07364689001495,0.0840999999999999,0.0684,0.0998,0.0009645795234531,0.0022003071430068,39567,40433,0,866,932,4356
35,17,413.9342007875416,69.63560089463772,0.058837890625,0.0634765625,0.05419921875,0.0003925617269211,0.0085275116643604,40372,39628,0,744,2498,3076516
36,18,433.1155608043481,49.28161580992735,0.005126953125,0.00830078125,0.001953125,0.0002011995683007,0.0007065070451279,40479,39521,0,958,1238,78400
37,18,253.64926408586183,46.74275835758955,0.004,0.0056,0.0024,0.0001865333712593,0.7289802668414915,40049,39951,1,98,1475,1896129
38,19,377.9497975617496,248.63158659548463,0.0249,0.0328,0.017,0.0002305068238674,6.700027654084918e-09,40820,39180,0,1640,2289,421201
39,19,333.4311638524518,214.7167540188217,0.036376953125,0.03466796875,0.0380859375,0.0002530893888037,0.2320829432926631,39831,40169,1,338,1541,1447209
40,20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,0.1491619822990579,39796,40204,1,408,1798,1932100
41,20,499.33639789182257,482.8878544435456,0.038,0.0656,0.0104,0.0001311830987886,6.579356804939133e-65,42406,37594,0,4812,4467,119025
42,21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.0278706640019095,40311,39689,1,622,621,1
43,21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.0493267041949035,40278,39722,1,556,1241,469225
44,22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,4.084734508794055e-08,39224,40776,0,1552,858,481636
45,22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,1.4142592883320774e-05,40614,39386,0,1228,2065,700569
46,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.0001463613087849,40537,39463,0,1074,2006,868624
47,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,0.0002426603761384,40519,39481,0,1038,1946,824464
48,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,0.0069100601798165,40382,39618,0,764,2003,1535121
49,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,1.1329946103908497e-15,41133,38867,0,2266,3416,1322500
50,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,4.01315128944709e-12,40981,39019,0,1962,1587,140625
51,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.0028451549688222,40422,39578,0,844,1396,304704
52,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,3.8421483271206926e-20,41300,38700,0,2600,2747,21609
53,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,5.493820217555326e-13,41020,38980,0,2040,1168,760384
54,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,2.507239448833916e-28,38439,41561,0,3122,1718,1971216
55,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,3.885641972211197e-06,39347,40653,0,1306,892,171396
56,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.7772974107895215,40040,39960,1,80,1496,2005056
57,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,2.7310338879420026e-08,40786,39214,0,1572,2044,222784
58,29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,6.15769440292043e-09,40822,39178,0,1644,1497,21609
59,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.1084646718076666,39773,40227,1,454,1623,1366561
60,30,261.38301339728554,136.0188136677001,0.080078125,0.076171875,0.083984375,0.0008176402826895,7.990254204651715e-07,39302,40698,0,1396,2321,855625
61,30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,0.0102642500489945,40363,39637,1,726,3839,9690769
62,31,329.44374555262414,149.60927895829292,0.009521484375,0.01611328125,0.0029296875,0.0006914961450172,5.560820089279148e-15,41105,38895,0,2210,1960,62500
63,31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.0027163932148393,39576,40424,0,848,1622,599076
64,32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,1.9577523042806545e-19,38725,41275,0,2550,2541,81
65,32,320.63676515264206,105.41346912633394,0.04248046875,0.0439453125,0.041015625,0.0001690132228895,0.0344939822284813,40299,39701,1,598,2048,2102500
66,33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,7.534094097172221e-44,41964,38036,0,3928,2852,1157776
67,33,391.2205240158313,260.77675377180896,0.002197265625,0.00244140625,0.001953125,0.0001092971398293,2.2666718033781214e-07,39268,40732,0,1464,953,261121
68,34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,9.57147850516735e-07,40693,39307,0,1386,1582,38416
69,34,365.1162427283113,171.38030866925735,0.011962890625,0.01123046875,0.0126953125,0.0002365012759284,8.96956555326501e-06,40628,39372,0,1256,1097,25281
70,35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,2.9279229963866013e-05,40591,39409,0,1182,1615,187489
71,35,309.52736654464366,66.3952596693868,0.00927734375,0.01123046875,0.00732421875,0.0003072093656103,0.0017333444115531,40443,39557,0,886,1482,355216
72,36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,9.350339610516072e-11,40916,39084,0,1832,8158,40018276
73,36,345.941238680082,189.7702843783929,0.008544921875,0.01171875,0.00537109375,0.0002181763292606,8.589955721283392e-07,40696,39304,0,1392,1516,15376
74,37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,3.1425256842112744e-11,40939,39061,0,1878,1516,131044
75,37,420.7135575419307,245.14258469459392,0.02734375,0.0185546875,0.0361328125,0.0013922170531645,4.611995138476797e-33,41694,38306,0,3388,356,9193024
76,38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,4.751865951166194e-29,41582,38418,0,3164,1589,2480625
77,38,491.32913577783,345.664716122354,0.0087890625,0.01025390625,0.00732421875,0.0009704633228652,6.025761151762105e-06,39360,40640,0,1280,976,92416
78,39,483.4137225482638,67.42686637406638,0.010009765625,0.0146484375,0.00537109375,0.0011112661171307,0.1148304758700835,39777,40223,1,446,1376,864900
79,39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,8.653788599534831e-14,38945,41055,0,2110,1066,1089936
80,40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.0004069520174449,40500,39500,0,1000,1250,62500
81,40,337.3254197904221,32.608481067193914,0.019287109375,0.029296875,0.00927734375,0.0006658792618911,2.0292223956320312e-21,41344,38656,0,2688,2516,29584
82,41,290.2414667123466,380.4882364584848,0.00390625,0.0048828125,0.0029296875,0.0001369076791353,0.0014988326647659,40449,39551,0,898,1314,173056
83,41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,3.3918603689348347e-09,40836,39164,0,1672,1911,57121
84,42,283.23425009827747,79.70553005998471,0.002197265625,0.0029296875,0.00146484375,0.0001708036336303,6.07980783992944e-08,40766,39234,0,1532,1270,68644
85,42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.0006207165117289,40484,39516,0,968,1643,455625
86,43,296.5571325974068,185.6937292001305,0.005,0.0082,0.0018,0.000200214286542,0.0002709489192996,40515,39485,0,1030,1570,291600
87,43,316.58631167489835,243.64277209290512,0.00244140625,0.0029296875,0.001953125,0.0001554790372631,1.7366717941952513e-07,40739,39261,0,1478,1166,97344
88,44,39.69521016980303,68.3005344813996,0.061767578125,0.07080078125,0.052734375,0.0006410913717374,0.8100075387981912,40034,39966,1,68,3957,15124321
89,44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,2.6614189078337963e-177,44015,35985,0,8030,7465,319225
90,45,226.9641046870836,135.30753161165268,0.0048828125,0.0048828125,0.0048828125,0.0001978502496521,1.7609300893392095e-11,40951,39049,0,1902,1376,276676
91,45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,0.0092640524466373,40368,39632,0,736,1503,588289
92,46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,0.0018187230279622,40441,39559,0,882,1722,705600
93,46,369.1163126264596,65.87074531771347,0.00390625,0.00439453125,0.00341796875,0.0005694031232303,6.2208222951737785e-15,41103,38897,0,2206,1068,1295044
94,47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,6.1029538146457386e-161,43823,36177,0,7646,2863,22877089
95,47,382.95928050822,113.3214745703488,0.038818359375,0.02685546875,0.05078125,0.001017780240402,0.0118258040702316,40356,39644,1,712,315,157609
96,48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,1.0748530393010302e-12,41007,38993,0,2014,1916,9604
97,48,287.6713075816916,84.03723882608601,0.00390625,0.005859375,0.001953125,0.0002050934362658,3.693776702642604e-07,40719,39281,0,1438,1430,64
98,49,232.89342563742764,78.99620754834899,0.016845703125,0.01611328125,0.017578125,0.0002263825024575,2.636472726246776e-07,40728,39272,0,1456,1513,3249
99,49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,6.534069763611167e-29,41578,38422,0,3156,3714,311364
100,50,373.507132808728,89.31684600261572,0.006103515625,0.0087890625,0.00341796875,0.0001690641294492,1.2288022543882254e-07,40748,39252,0,1496,1347,22201
101,50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,2.363017323962719e-10,40896,39104,0,1792,1459,110889
102,51,257.80816089543686,73.98682233210822,0.058349609375,0.0517578125,0.06494140625,0.0001969247301152,5.342495045381003e-16,38854,41146,0,2292,1603,474721
103,51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,3.0090605135917467e-33,41699,38301,0,3398,2680,515524
104,52,289.8840118276489,33.810877632179384,0.093505859375,0.087890625,0.09912109375,0.0004467187878395,8.811433430567352e-38,41817,38183,0,3634,2322,1721344
105,52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,6.660957274011057e-05,40564,39436,0,1128,2671,2380849
106,53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,4.461331350943262e-13,41024,38976,0,2048,1439,370881
107,53,391.3459219852715,513.7918019772176,0.0087890625,0.0078125,0.009765625,0.0001176309001583,0.0001422433928684,40538,39462,0,1076,944,17424
108,54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,0.0001130149853666,40546,39454,0,1092,1258,27556
109,54,302.46170045346724,18.026000275562804,0.0107421875,0.01220703125,0.00927734375,0.0002406773299573,1.6739211364520877e-08,40798,39202,0,1596,1472,15376
110,55,357.1161090057925,42.144531061604525,0.02734375,0.02490234375,0.02978515625,0.0001377291214908,0.0044751506447517,40402,39598,0,804,1224,176400
111,55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,7.289347989785925e-12,40969,39031,0,1938,2586,419904
112,56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,7.5662116218625665e-16,41140,38860,0,2280,1688,350464
113,56,180.6980995857901,239.4020673680928,0.0078125,0.01318359375,0.00244140625,0.0003347842737957,2.216308572065818e-30,41620,38380,0,3240,2150,1188100
114,57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,1.3451295330521464e-25,41479,38521,0,2958,1517,2076481
115,57,260.5170626943087,55.891498844340944,0.005615234375,0.00927734375,0.001953125,0.0004308096791631,1.044524836120454e-22,41387,38613,0,2774,1721,1108809
116,58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,2.029483835672443e-13,41039,38961,0,2078,1600,228484
117,58,268.3215994955801,44.53255083269776,0.0048828125,0.00537109375,0.00439453125,0.0005912960816771,0.0006537984174353,40482,39518,0,964,1331,134689
118,59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,4.020182667952531e-06,40652,39348,0,1304,1302,4
119,59,322.7154051717627,90.22591922849612,0.0078125,0.0068359375,0.0087890625,0.0001885712186463,0.0232189455810442,40321,39679,1,642,1092,202500
120,60,273.038109686163,449.95737430428704,0.00927734375,0.0166015625,0.001953125,0.0001593658435641,1.469073930561953e-06,39319,40681,0,1362,2174,659344
121,60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.0923917140283149,40238,39762,1,476,1401,855625
122,61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,0.0007631420050713,40476,39524,0,952,3006,4218916
123,61,307.51754275427044,172.13936217736517,0.0146484375,0.0107421875,0.0185546875,0.0002192863439092,2.4273850932808808e-12,40991,39009,0,1982,932,1102500
124,62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,2.8159653808336018e-18,41233,38767,0,2466,2068,158404
125,62,287.10008549526685,26.973170940958774,0.0458984375,0.037109375,0.0546875,0.0006862939039704,0.734299941046208,40048,39952,1,96,1042,894916
126,63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,1.1049334232190444e-06,40689,39311,0,1378,1350,784
127,63,188.82752787332217,169.07567220404547,0.00341796875,0.0048828125,0.001953125,0.0004465806588605,1.3620187070408921e-09,40857,39143,0,1714,1605,11881
128,64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,0.0062095982870779,40387,39613,0,774,1706,868624
129,64,238.34578009384333,39.90751653698997,0.00439453125,0.00732421875,0.00146484375,0.0002218226419547,2.1399880405211027e-08,40792,39208,0,1584,1669,7225
130,65,304.50386780018,432.5222714321606,0.014892578125,0.0126953125,0.01708984375,0.0001595588062125,5.6242692197975445e-14,41063,38937,0,2126,1137,978121
131,65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,2.354472288665598e-11,40945,39055,0,1890,1462,183184
132,66,368.5414334641853,100.39722573991445,0.016357421875,0.0146484375,0.01806640625,0.001581173670396,0.5199210101173107,39909,40091,1,182,1065,779689
133,66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,4.7918967771520383e-08,40772,39228,0,1544,1467,5929
134,67,270.23254829586847,84.09293131745733,0.009765625,0.0078125,0.01171875,0.0001996132772816,1.3580108449404028e-10,40908,39092,0,1816,1147,447561
135,67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,4.9259356171309676e-32,41666,38334,0,3332,2217,1243225
136,68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,6.441898213827724e-06,40638,39362,0,1276,1383,11449
137,68,364.7503753481034,95.14978908555318,0.017578125,0.0205078125,0.0146484375,0.0002094703105392,9.23288253598586e-07,40694,39306,0,1388,1620,53824
138,69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,1.0621486694696513e-08,40809,39191,0,1618,1635,289
139,69,305.5324263077249,103.83626143043412,0.004638671875,0.00244140625,0.0068359375,0.0001463196991432,8.31132263280885e-13,41012,38988,0,2024,934,1188100
140,70,317.9991373410623,69.14902399101443,0.00390625,0.00439453125,0.00341796875,0.000173654537704,6.772693039173069e-17,41181,38819,0,2362,1192,1368900
141,70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,3.28399564404154e-12,40985,39015,0,1970,1681,83521
142,71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,2.7613402457822037e-35,41753,38247,0,3506,2192,1726596
143,71,242.54143052777297,52.75529351815917,0.072998046875,0.06640625,0.07958984375,0.000399209245015,2.2434766444009016e-11,39054,40946,0,1892,1926,1156
144,72,302.83515004904405,318.26992986537505,0.002197265625,0.0029296875,0.00146484375,0.0001422561846458,3.9244171461283815e-08,40777,39223,0,1554,1222,110224
145,72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,3.6438332230096524e-14,41071,38929,0,2142,1638,254016
146,73,268.47921976647893,113.41233413536872,0.04638671875,0.02978515625,0.06298828125,0.0001871619264733,1.6715105790914712e-07,39260,40740,0,1480,218,1592644
147,73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,4.5288010637262943e-14,41067,38933,0,2134,1943,36481
148,74,328.2079023612338,312.89275512552825,0.075927734375,0.05859375,0.09326171875,8.1053655144e-05,0.0025929767492666,40426,39574,0,852,567,81225
149,74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,1.1310313266887261e-13,41050,38950,0,2100,1936,26896
150,75,260.79589607747624,205.92116507859728,0.001708984375,0.00146484375,0.001953125,0.0002465651296673,0.003576538210304,40412,39588,0,824,1205,145161
151,75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.0047821093065251,40399,39601,0,798,1610,659344
152,76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,1.6419249415281808e-13,41043,38957,0,2086,1585,251001
153,76,313.8197744101741,327.6294102358207,0.01025390625,0.01025390625,0.01025390625,0.0002320911375983,1.521993362862291e-06,40680,39320,0,1360,1271,7921
154,77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,2.6192432466436278e-09,39158,40842,0,1684,641,1087849
155,77,248.14444588697103,219.17469967087823,0.019287109375,0.015625,0.02294921875,0.0007022163033672,1.9249061099972517e-13,41040,38960,0,2080,1194,784996
156,78,348.71922727679066,424.7271325896541,0.02099609375,0.01318359375,0.02880859375,9.93178149416e-05,0.2185601545094493,40174,39826,1,348,517,28561
157,78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,2.5897833272237736e-10,40894,39106,0,1788,1122,443556
158,79,215.84140449188405,78.51215251298886,0.0558999999999999,0.0774,0.0344,0.001106721345813,4.1343180759848556e-42,41923,38077,0,3846,4817,942841
159,79,263.96968231396505,64.5080094966871,0.037109375,0.03076171875,0.04345703125,0.0006509555042448,0.0113594512935918,40358,39642,1,716,1202,236196
160,80,5.021048881124914,8.51202126882876,0.3388671875,0.3310546875,0.3466796875,0.0885950813553599,0.0036583715498434,40411,39589,0,822,7553,45306361
161,80,2.8499822230799468,8.51202126882876,0.3877,0.421,0.3544,0.1048126122312901,0.0,53928,26072,0,27856,13136,216678400
162,81,257.07909896788664,59.99099470630893,0.029296875,0.021484375,0.037109375,0.0001925118909577,0.0008669859016184,40471,39529,0,942,901,1681
163,81,234.48245033989247,77.75518902720599,0.0054999999999999,0.0076,0.0034,0.0002180118304266,7.1407355145026845e-16,41141,38859,0,2282,1607,455625
164,82,269.13251120851544,105.93101933587774,0.01708984375,0.0126953125,0.021484375,0.0003809823861672,1.423194652747618e-09,40856,39144,0,1712,1018,481636
165,82,205.52952665694943,102.8538039770874,0.0102999999999999,0.02,0.0006,0.0004731485452921,2.749550993817491e-24,41438,38562,0,2876,2625,63001
166,83,392.11326905376274,81.8236369780528,0.0169,0.0148,0.019,0.0003187594646351,0.0018187230279622,40441,39559,0,882,974,8464
167,83,358.3192606582139,97.08130832152216,0.009765625,0.013671875,0.005859375,0.0002866690497528,0.0215562667600163,40325,39675,1,650,1593,889249
168,84,278.9268680700743,219.90414754937805,0.0080999999999999,0.014,0.0022,0.0001743617270445,1.44072840566629e-23,41415,38585,0,2830,1977,727609
169,84,286.6296465611215,236.3781068387281,0.007568359375,0.005859375,0.00927734375,0.0001199596074284,7.397037918767851e-20,41290,38710,0,2580,1092,2214144
170,85,370.4286113331907,278.1193380663001,0.0026,0.0036,0.0016,0.0001150797193933,3.693776702642604e-07,40719,39281,0,1438,1096,116964
171,85,401.7101445145971,367.9678839997833,0.011474609375,0.01806640625,0.0048828125,0.0006883572177574,2.2865879038022646e-131,36551,43449,0,6898,1823,25755625
172,86,163.65268560981198,133.0365279020961,0.048828125,0.05029296875,0.04736328125,0.0005439387892911,0.6256180684764481,40069,39931,1,138,2552,5827396
173,86,165.80412280340144,159.3513102691381,0.0443999999999999,0.0482,0.0406,0.000754125169807,1.2000300753748548e-15,41132,38868,0,2264,2723,210681
174,87,178.37997858171917,61.28237287333601,0.017822265625,0.01611328125,0.01953125,0.0005957033542664,9.268990380119455e-06,40627,39373,0,1254,1555,90601
175,87,182.2050725126784,53.01174612852627,0.0191,0.021,0.0172,0.0004861316499221,0.0794948157009703,40248,39752,1,496,1976,2190400
176,88,224.80540793349937,40.62242738079573,0.0058,0.0084,0.0032,0.0001577637933887,1.368492933064139e-06,40683,39317,0,1366,1692,106276
177,88,216.0645527034931,40.45022133978011,0.017822265625,0.01953125,0.01611328125,0.0003032206348778,0.000503353640558,40492,39508,0,984,1848,746496
178,89,331.9744611221458,144.0266315904463,0.0546875,0.05322265625,0.05615234375,0.0004524311708951,0.0994432407369831,40233,39767,1,466,1929,2140369
179,89,307.53608626880884,234.4917533444081,0.0471,0.0438,0.0504,8.29243062419e-05,0.0073636523286177,40379,39621,0,758,1634,767376
180,90,195.00876057980625,176.68244178269055,0.010009765625,0.0166015625,0.00341796875,0.0002190250487624,2.734885501421185e-09,40841,39159,0,1682,2296,376996
181,90,204.6372048819516,212.2097413334506,0.0020999999999999,0.004,0.0002,0.0001462338009248,1.0279675150414772e-14,41094,38906,0,2188,1590,357604
182,91,369.5017952099124,111.42861499154,0.026611328125,0.0498046875,0.00341796875,0.0014319274557349,1.5417257900280083e-08,40800,39200,0,1600,4064,6071296
183,91,291.3807068100418,101.47772986735131,0.0050999999999999,0.0086,0.0016,0.0002209802709759,3.0716008529785453e-19,41268,38732,0,2536,1618,842724
184,92,285.6108129908107,89.76345788788348,0.0028,0.0044,0.0012,0.0001766612489364,2.5729744985077736e-06,40665,39335,0,1330,1374,1936
