Qubit,T1_us,Frequency_GHz,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,ID_error_,One,One_pred,RSE
0,432.38591785208536,4.6556323748106685,0.004638671875,0.00634765625,0.0029296875,0.0001137107940321,99,0,9801
1,336.68238271137,4.534949872801558,0.01806640625,0.0078125,0.0283203125,0.0001560743114388,289,452,26569
2,291.9387850221059,4.6801285526574175,0.010009765625,0.0107421875,0.00927734375,0.0003777273409178,175,139,1296
3,450.2931294302224,4.606650808822748,0.005615234375,0.0068359375,0.00439453125,0.00015906984208,83,0,6889
4,593.8604217947434,4.462322391818282,0.07763671875,0.06103515625,0.09423828125,0.000373309736638,2074,1545,279841
5,290.3865354438554,4.426687373997747,0.01123046875,0.013671875,0.0087890625,0.0002149785920162,78,134,3136
6,371.1788156185552,4.640087601275729,0.00927734375,0.00634765625,0.01220703125,7.50637660245e-05,198,143,3025
7,566.7879528285392,4.475691081661218,0.003662109375,0.00244140625,0.0048828125,0.0001140757049701,58,0,3364
8,423.20033408167046,4.401860343584838,0.1435546875,0.25,0.037109375,0.0202390550794199,686,810,15376
9,543.8120366362266,4.519008077907235,0.0126953125,0.01513671875,0.01025390625,0.0001837257986588,313,21,85264
10,173.59178430273306,4.62836228392083,0.01318359375,0.0166015625,0.009765625,0.0004571707435396,171,220,2401
11,278.2575815562284,4.571522700021784,0.0048828125,0.00732421875,0.00244140625,0.0003346266075107,43,21,484
12,463.8015700523977,4.464328843806073,0.02099609375,0.017578125,0.0244140625,0.0001147972143064,391,322,4761
13,391.3155536770074,4.573356594633927,0.0224609375,0.017578125,0.02734375,0.0002642903284175,648,414,54756
14,309.26016598250004,4.603990140420923,0.0107421875,0.01708984375,0.00439453125,0.0001547588551394,108,48,3600
15,380.5148007759491,4.496019417599987,0.023681640625,0.0146484375,0.03271484375,0.0008452350883045,361,514,23409
16,408.1940193180352,4.513222454709375,0.012939453125,0.0126953125,0.01318359375,0.0001380198419432,577,146,185761
17,289.94348907196456,4.675795639388199,0.085693359375,0.0830078125,0.08837890625,0.0004873287134643,1635,1631,16
18,406.34203986399655,4.514793629074601,0.02880859375,0.01611328125,0.04150390625,0.0001017786969871,67,658,349281
19,395.20027710573873,4.444146086587016,0.03466796875,0.04443359375,0.02490234375,0.0003776674255153,744,396,121104
20,380.6591157719576,4.34129348622072,0.04345703125,0.05419921875,0.03271484375,0.0001392018773294,669,554,13225
21,384.1633857222748,4.4851728312181045,0.007568359375,0.0087890625,0.00634765625,0.0001653087180576,232,33,39601
22,419.7836849589966,4.3829495442633135,0.01904296875,0.01318359375,0.02490234375,0.0002363431414666,257,350,8649
23,240.9706701157709,4.531758823283907,0.021240234375,0.02685546875,0.015625,0.0001425292410162,474,298,30976
24,195.40715953169823,4.646170297201352,0.0322265625,0.03173828125,0.03271484375,0.0004056065910747,676,634,1764
25,202.88663286089457,4.702185446011384,0.008056640625,0.0087890625,0.00732421875,0.0001422049979697,168,152,256
26,206.0175500748756,4.648815148548071,0.020751953125,0.029296875,0.01220703125,0.0005625370747224,278,258,400
27,332.557869074629,4.609936454382084,0.047607421875,0.0322265625,0.06298828125,0.0005748468211228,775,1101,106276
28,159.47090997512572,4.516885761830345,0.01025390625,0.01171875,0.0087890625,0.0002648985596298,335,205,16900
29,413.1652437045831,4.460018598950335,0.01171875,0.015625,0.0078125,0.0001348857530446,84,50,1156
30,261.38301339728554,4.646304920791487,0.07470703125,0.06982421875,0.07958984375,0.0014668376326254,1968,1476,242064
31,314.34400921329444,4.612995712289492,0.0048828125,0.00732421875,0.00244140625,0.0004583614609594,99,1,9604
32,408.36996495353134,4.499278664401706,0.03076171875,0.0224609375,0.0390625,0.0002305262946654,45,620,330625
