"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"106","70.08541235407526","43.91388565793026","4.710497380592889","-0.28699737205284476","0.066162109375","0.0458984375","0.08642578125","1244.4444444444443","0.0006364401479910805","0","0.0006364401479910805","0.0006364401479910805","","","true"
"107","289.39939635527867","43.2997706462494","4.615491282739165","-0.30801317939559864","0.00439453125","0.0029296875","0.005859375","1244.4444444444443","0.00025896473570469176","0","0.00025896473570469176","0.00025896473570469176","107_106:0.015264356727691442;107_108:0.0055492862610698745","107_106:561.7777777777777;107_108:561.7777777777777","true"
"108","417.2185155846806","287.2445422167945","4.546225666494254","","0.00634765625","0.00732421875","0.00537109375","1244.4444444444443","0.00015039826530467124","0","0.00015039826530467124","0.00015039826530467124","108_112:0.006265953924868339","108_112:583.1111111111111","true"
"109","138.48014827677616","14.681593580355779","4.875206007915592","-0.30675181805646473","0.428466796875","0.8251953125","0.03173828125","1244.4444444444443","0.0013902898543086194","0","0.0013902898543086194","0.0013902898543086194","109_114:1","109_114:561.7777777777777","true"
"110","284.60125308037925","68.82954583836879","4.805827261970676","-0.3082615805518876","0.012451171875","0.01953125","0.00537109375","1244.4444444444443","0.00020410008313936546","0","0.00020410008313936546","0.00020410008313936546","110_118:0.01919926379289094","110_118:583.1111111111111","true"
"111","172.17888450573477","157.8156662432347","4.768733688493527","-0.308805156173377","0.014892578125","0.01416015625","0.015625","1244.4444444444443","0.00026642166949620313","0","0.00026642166949620313","0.00026642166949620313","111_104:0.022543012435731202;111_122:0.0070763456140525705","111_104:583.1111111111111;111_122:561.7777777777777","true"
"112","326.8011070775112","259.62511230813675","4.5836487012422396","","0.00732421875","0.00634765625","0.00830078125","1244.4444444444443","0.0001701355433513415","0","0.0001701355433513415","0.0001701355433513415","","","true"
"113","258.39043541213294","111.82175357328786","4.655648653757742","-0.3093142958340278","0.017333984375","0.01318359375","0.021484375","1244.4444444444443","0.00023549369857339298","0","0.00023549369857339298","0.00023549369857339298","","","true"
"114","249.4315119588453","13.892909234379816","4.781726469182359","-0.359151679588321","0.01171875","0.00732421875","0.01611328125","1244.4444444444443","0.000417703779274223","0","0.000417703779274223","0.000417703779274223","114_113:0.015919411046730336;114_115:0.012457950368389037","114_113:583.1111111111111;114_115:561.7777777777777","true"
"115","212.79071381269605","193.08248784770836","4.709532804347699","-0.3275775129546063","0.00537109375","0.0048828125","0.005859375","1244.4444444444443","0.00020551001481821198","0","0.00020551001481821198","0.00020551001481821198","","","true"
"116","131.40056455355148","48.129801025466485","4.958900352991607","-0.3054949382178614","0.015380859375","0.02685546875","0.00390625","1244.4444444444443","0.000522640145164222","0","0.000522640145164222","0.000522640145164222","116_115:0.010193451746292215;116_117:0.009618159871397247","116_115:561.7777777777777;116_117:583.1111111111111","true"
"117","246.8747463990332","75.2842160418988","4.831601230009959","-0.30759466702832383","0.022705078125","0.02294921875","0.0224609375","1244.4444444444443","0.00019058485088950888","0","0.00019058485088950888","0.00019058485088950888","117_118:0.010882921624147723","117_118:561.7777777777777","true"
"118","198.86117041259158","14.591360587013623","4.7491230739506545","-0.3086757517286422","0.003173828125","0.00439453125","0.001953125","1244.4444444444443","0.0003299519700823379","0","0.0003299519700823379","0.0003299519700823379","118_119:0.008530917419636186","118_119:561.7777777777777","true"
"119","349.92188731759893","402.2273964709973","4.61073284672942","-0.3114963008800161","0.006103515625","0.00830078125","0.00390625","1244.4444444444443","0.000258893028523574","0","0.000258893028523574","0.000258893028523574","119_120:0.00539943943968485","119_120:561.7777777777777","true"
"120","319.39729509770876","288.5321011185028","4.500651698364105","-0.31223870265324805","0.0322265625","0.02294921875","0.04150390625","1244.4444444444443","0.00008489216904196428","0","0.00008489216904196428","0.00008489216904196428","","","true"
"121","200.01422239148613","81.4990261707545","4.62033876357476","-0.311333521570536","0.489501953125","0.505859375","0.47314453125","1244.4444444444443","0.0000924564185671148","0","0.0000924564185671148","0.0000924564185671148","121_120:1","121_120:561.7777777777777","true"
"122","332.34652490505624","197.04450644585714","4.688043372310299","-0.3084425173012937","0.008056640625","0.0087890625","0.00732421875","1244.4444444444443","0.00012510196988885","0","0.00012510196988885","0.00012510196988885","122_121:1;122_123:0.017670802914957318","122_121:583.1111111111111;122_123:561.7777777777777","true"
"123","195.11222121284564","258.3698852715801","4.730579856773396","-0.3078326004965146","0.144287109375","0.1591796875","0.12939453125","1244.4444444444443","0.0001921681035736752","0","0.0001921681035736752","0.0001921681035736752","123_124:0.01446054297111432","123_124:583.1111111111111","true"
"124","338.7278910234347","75.84026223324751","4.63504193416792","-0.30850570297447494","0.0078125","0.0087890625","0.0068359375","1244.4444444444443","0.0003012959247639464","0","0.0003012959247639464","0.0003012959247639464","","","true"
"125","331.2178897486926","294.0091649139038","4.737111464020178","-0.30715374546988305","0.006591796875","0.00634765625","0.0068359375","1244.4444444444443","0.0009651437024976451","0","0.0009651437024976451","0.0009651437024976451","125_124:0.013589182173247838;125_126:0.028512664136428723","125_124:561.7777777777777;125_126:583.1111111111111","true"
"126","313.37769070206343","48.60151274400551","4.702936787087175","-0.30311201820062655","0.024658203125","0.01806640625","0.03125","1244.4444444444443","0.0004406588536205893","0","0.0004406588536205893","0.0004406588536205893","126_112:0.008866438824892742","126_112:561.7777777777777","true"
