Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
41,20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,0.3477455989106976,29885,30115,1,230,0.08194595856950536,0.07064944880550715
42,21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.0777938529147896,30216,29784,1,432,0.08397677768629612,3.8228558730108926e-05
43,21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.3477455989106976,30115,29885,1,230,0.08412173803044964,0.06949754002540834
44,22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,9.4692785384602e-09,30703,29297,0,1406,0.08025773181959084,0.006441301996859818
45,22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,2.620994896350834e-10,29226,30774,0,1548,0.08435165462797524,0.007115201594260164
46,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,2.806466697984205e-05,30513,29487,0,1026,0.08043153458892237,0.006464717975488717
47,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.1530418841588201,30175,29825,1,350,0.07994735741989732,0.005342809839187099
48,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,3.680523424694995e-16,30998,29002,0,1996,0.075374577164171,0.005681326882677511
49,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,2.272840505027888e-06,30579,29421,0,1158,0.08158042629732662,0.0066549951214247335
50,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.2332279147606263,30146,29854,1,292,0.08297795976686438,0.022575048975627485
51,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,2.7631063733838385e-10,30773,29227,0,1546,0.08243367207946974,0.006795310246950946
52,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,6.774838237238631e-08,30661,29339,0,1322,0.08431040184742014,0.00710823243589137
53,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,3.704254149888283e-18,31064,28936,0,2128,0.07831367242483339,0.00613303128866411
54,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,1.434215057364858e-28,28642,31358,0,2716,0.08510624792463165,0.007243073435808868
55,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,1.3447403562684047e-105,27327,32673,0,5346,0.08276425356214732,0.006849921667699416
56,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,3.487043829434732e-12,30852,29148,0,1704,0.08145801250110409,0.006635407800061934
57,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.0077728927675768,30326,29674,0,652,0.08335528740080539,0.005712698378493102
58,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.7875881292838937,30033,29967,1,66,0.08206173195601955,0.4977674973264493
59,29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,3.341279112702039e-07,30625,29375,0,1250,0.08157468354450949,0.006654374482741258
60,30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,4.822134315143435e-06,30560,29440,0,1120,0.07637166066066173,0.0058318940265090925
