Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,384.8077310067106,486.23766078571145,0.0027,0.0044,0.001,0.0001327268526847,0.0003198463104144,50569,49431,0,1138,0.07121923040584825,0.005026722665111859
1,0,232.3192603398693,323.0582975949717,0.005126953125,0.00634765625,0.00390625,0.0001991776765114,5.3135111896915865e-05,50639,49361,0,1278,0.0713152929590008,0.005078295141025549
2,1,460.1554823065436,171.8701412459624,0.0057,0.0086,0.0028,0.0004009879300176,6.411808288439296e-05,50632,49368,0,1264,0.07064114164528891,0.004981116254928202
3,1,521.0552804202151,130.86193138748442,0.015869140625,0.01123046875,0.0205078125,0.000190538039894,0.0051826964675438,49558,50442,0,884,0.07319362209483773,0.004625486004681307
4,2,297.6389408350375,149.38970812380646,0.0046,0.0064,0.0028,0.0003890796801494,0.0001235338752603,50607,49393,0,1214,0.0711096868283643,0.005039033911081475
5,2,272.73794752613907,142.77383610540738,0.01171875,0.009765625,0.013671875,0.000131907626893,0.0106151088799585,50404,49596,1,808,0.0723039663884825,0.003805515140706977
6,3,211.62128005649924,146.72567571405563,0.0062999999999999,0.0076,0.005,0.0001635116734481,0.1138462980066581,50250,49750,1,500,0.07124083589277506,0.001815225401937523
7,3,249.63594857402217,142.13468228326232,0.00634765625,0.0048828125,0.0078125,9.24995750204e-05,1.5626178533352696e-05,50683,49317,0,1366,0.07231391442193277,0.005227042482925666
8,4,110.63914548442315,119.10729897263316,0.0653,0.0712,0.0594,0.0004795380529602,7.865056230537294e-34,51917,48083,0,3834,0.06725813084399979,0.0045236561646285955
9,4,541.8192633031138,227.85974291043976,0.084716796875,0.06982421875,0.099609375,0.0005581641294551,1.382720549774364e-38,47946,52054,0,4108,0.07461919974103291,0.005568024969992166
10,5,445.07588572049497,440.3779108063197,0.0127,0.0094,0.016,0.0002193882350308,0.0900790582048379,50268,49732,1,536,0.07279107656433617,0.00029887430920232485
11,5,438.15356415087024,442.81284248188086,0.016357421875,0.0244140625,0.00830078125,0.0001755001441622,1.4583212415023603e-16,51306,48694,0,2612,0.06824007560829075,0.004656707919025217
12,6,274.93909720509214,147.01187276966468,0.0163999999999999,0.0304,0.0024,0.000415818029972,5.27446198720882e-10,50982,49018,0,1964,0.06592797225585646,0.004346497456222063
13,6,372.895847892788,185.4006400646429,0.0126953125,0.0087890625,0.0166015625,9.25519982097e-05,0.039226301578732,50326,49674,1,652,0.07302693455071858,0.0011424827893069466
14,7,410.7681347984127,363.2063834652582,0.005126953125,0.00390625,0.00634765625,9.83143923442e-05,0.88933934869504,50022,49978,1,44,0.07226440556036955,0.6676114626985251
15,7,287.7388438890699,157.7930903066063,0.0427999999999999,0.024,0.0616,0.000321030620219,3.9946062372506544e-15,51242,48758,0,2484,0.0776972739360691,0.0060368663770959405
16,8,423.20033408167046,316.26113499159607,0.15283203125,0.263671875,0.0419921875,0.057518967321455,2.13715954076914e-60,52592,47408,0,5184,0.023206446930132747,0.0005385391791210676
17,8,454.8924923762133,297.7769648588041,0.0449,0.0586,0.0312,0.0007063328010428,3.315510600645362e-25,51640,48360,0,3280,0.06498458033233401,0.004222995680969572
18,9,454.1564258582864,376.3262951626362,0.01416015625,0.017578125,0.0107421875,0.0001416230256928,9.230971872254138e-10,50968,49032,0,1936,0.07012511386832396,0.004917531465580812
19,9,118.37388492679776,159.05165351485545,0.0178,0.0314,0.0042,0.0003092412718703,2.594762188026084e-18,51380,48620,0,2760,0.06603140376158853,0.004360146282725928
20,10,233.4033388653241,78.30533009331471,0.011962890625,0.01123046875,0.0126953125,0.000149263231242,0.1883393961819562,50208,49792,1,416,0.07182032960808339,0.013576692875246602
21,10,296.817946413255,84.01668052014429,0.0047,0.006,0.0034,0.0001695320061317,0.4905863491328546,49891,50109,1,218,0.07130034572463347,0.17580075265403883
22,11,145.4709866714758,179.5609297415617,0.0194999999999999,0.0178,0.0212,0.0007792412915607,0.2014045503398359,50202,49798,1,404,0.07191614934450478,0.016767245992327665
23,11,242.6215792943725,220.72528313966023,0.004638671875,0.005859375,0.00341796875,0.0002078364101893,4.48159468709702e-08,50865,49135,0,1730,0.07133345391843025,0.005088455254182259
