Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,7.0977109455830815e-19,48597,51403,0,2806,0.09039057016592551,0.008170455174921104
1,0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,6.530924777289154e-80,47007,52993,0,5986,0.06495443302772011,0.004219078369952577
2,1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,4.633915978541896e-16,48716,51284,0,2568,0.09794871179328285,0.009593950141963497
3,1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,6.13967494329294e-13,48862,51138,0,2276,0.05820743167169879,0.0033881051017440084
4,2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.007608597969898,49578,50422,0,844,0.10694645077504789,0.009868008999937625
5,2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.6352562959972483,50075,49925,1,150,0.11378725191997706,0.27192996393086305
6,3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,3.2227783257366223e-62,47368,52632,0,5264,0.09904473973912147,0.009809860469990307
7,3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,1.0450744334816393e-50,47632,52368,0,4736,0.09582526833489186,0.009182482051454027
8,4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,1.3022057338271944e-08,49101,50899,0,1798,0.10635034759282883,0.011310393663315033
9,4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.1660287358220395,50219,49781,1,438,0.08925744532069514,0.005893831045241807
10,5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.0156929175878079,49618,50382,1,764,0.11233305987284913,0.009339317100873013
11,5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.9193973445748892,50016,49984,1,32,0.11409133953857545,0.6485177617475474
12,6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,3.79796105080211e-15,48757,51243,0,2486,0.10342392403970402,0.010696508063769681
13,6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.0925045344589369,50266,49734,1,532,0.11239915266166989,0.0003957958334325147
14,7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.0013732034599669,49494,50506,0,1012,0.10325221465942169,0.010379332922978634
15,7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,1.0762488968726964e-26,48309,51691,0,3382,0.1118397743897278,0.012508135135545212
16,8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.0025016859407515,50478,49522,0,956,0.1046325529544925,0.01043071399697845
17,8,326.53473998060616,243.50256007339945,0.010498046875,0.0107421875,0.01025390625,0.0001774487344584,9.284205373418152e-05,50618,49382,0,1236,0.1109778629486567,0.012295487858867405
18,9,296.85016432205566,142.871476085231,0.0050999999999999,0.0036,0.0066,0.0001317819105984,0.241983771847335,49815,50185,1,370,0.11588669711457113,0.015900472256160238
19,9,406.53941390709633,173.71557353229463,0.008056640625,0.00732421875,0.0087890625,0.0001318647973293,2.0670432939541987e-14,48791,51209,0,2418,0.11320564650705466,0.012815518401075537
20,10,362.2952834896347,239.4031000915961,0.0151,0.01,0.0202,0.0001022018257282,0.005495105197443,49561,50439,0,878,0.10682794902394302,0.010268345237965841
21,10,170.16594938485383,222.03664718935835,0.02197265625,0.01806640625,0.02587890625,0.0001214329576312,4.038489096187809e-13,48853,51147,0,2294,0.10059006489464331,0.010118361155427308
22,11,205.7224190331731,434.74928590199846,0.15966796875,0.15185546875,0.16748046875,0.0001759860271404,3.1897667377752364e-26,48325,51675,0,3350,0.0,1.0174611841417273e-51
23,11,201.47529363302263,229.8989973408266,0.1441,0.1258,0.1624,0.0002637852245137,0.0888856580404116,49731,50269,1,538,0.0,0.007900660205276987
24,12,338.3716887812377,164.3107462057929,0.017822265625,0.01123046875,0.0244140625,0.0001279350496918,0.4905863491328546,49891,50109,1,218,0.1043515681147448,0.14917730606810725
25,12,236.5857128954933,161.04445122616264,0.0144999999999999,0.0132,0.0158,0.0001966517342673,0.0001203904860306,49392,50608,0,1216,0.10734308617197245,0.011496706470160094
26,13,252.9946090284145,61.5982989786162,0.028076171875,0.01806640625,0.0380859375,0.0002414188771671,0.9395029022523566,50012,49988,1,24,0.0950187601233597,0.7131534663073477
27,13,367.6289596855888,129.38116092632035,0.021,0.0188,0.0232,0.0001741829033762,6.978548985539772e-14,48816,51184,0,2368,0.1014558929163046,0.010293298207430503
28,14,276.9729936703178,122.9701473505566,0.0166015625,0.01220703125,0.02099609375,0.0002106852708509,0.0647804592933887,50292,49708,1,584,0.10543313078012635,0.0016526396990086125
29,14,187.05082065819923,117.10206255311776,0.0164999999999999,0.0146,0.0184,0.0001408424856035,0.2344332133613197,49812,50188,1,376,0.10554661957924401,0.016611754056745788
30,15,134.99003243534105,30.72728187850089,0.0080999999999999,0.0108,0.0054,0.000703466496972,0.0005942319864722,49457,50543,0,1086,0.11299123910738186,0.012633087209737819
31,15,304.941767605406,42.92847532995483,0.01220703125,0.01220703125,0.01220703125,0.0003592117090424,0.0506672151876001,49691,50309,1,618,0.10937251192248285,0.0034463118647306353
32,16,252.38336309162125,16.372709835707646,0.01806640625,0.013671875,0.0224609375,0.0002968054869654,6.657102867235742e-43,47829,52171,0,4342,0.10407845858071214,0.010832325540537013
33,16,148.275781264609,18.80196008217021,0.0171999999999999,0.0186,0.0158,0.0002529120167948,6.89971731243321e-06,49289,50711,0,1422,0.10487754442224594,0.010997852120828397
34,17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,7.722679550543438e-05,50625,49375,0,1250,0.10654712132893285,0.011335838441959156
35,17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,4.516129903709268e-14,48807,51193,0,2386,0.1047816905172831,0.010979202667650232
36,18,119.68547096349434,93.22240520103266,0.0166015625,0.01904296875,0.01416015625,0.0003159875488943,1.4583212415023603e-16,48694,51306,0,2612,0.10540087515475972,0.011109344483389214
37,18,237.48670125926893,99.25478719443323,0.1049999999999999,0.1026,0.1074,0.0002277523337247,1.2409429330347425e-05,50691,49309,0,1382,0.02526988903619289,0.0006379402760910772
38,19,250.38800283922544,106.50686691929664,0.0836,0.084,0.0832,0.0001460116581338,0.0004809379849386,50552,49448,0,1104,0.04470003845013506,0.001955328845951138
39,19,320.1397973200648,139.52284668740532,0.01513671875,0.0234375,0.0068359375,0.0002094519022097,0.8100720350575996,49962,50038,1,76,0.10676180089865941,0.4946452854727033
40,20,205.8218312349316,219.76466909033044,0.0185546875,0.00927734375,0.02783203125,0.0002163763016461,7.380390882856825e-83,46951,53049,0,6098,0.10366033110801601,0.010745464245423511
41,20,348.90597566130697,298.3332866176694,0.0205999999999999,0.0106,0.0306,0.0001362529865693,1.730679278874353e-13,48835,51165,0,2330,0.10183022375976923,0.010369394470929423
42,21,250.23070936166383,134.4814964627794,0.009521484375,0.00634765625,0.0126953125,0.0001452744100939,6.225324343172939e-238,55208,44792,0,10416,0.1118732466271516,0.012515623310899488
43,21,314.6772261355906,148.48086952810115,0.0069,0.0074,0.0064,0.0001703045022685,1.3519524217820374e-06,49236,50764,0,1528,0.11424269147978534,0.01305108365700636
44,22,275.8668086066445,201.19256018723257,0.02099609375,0.03369140625,0.00830078125,0.0003638582338904,7.54214433927433e-06,49292,50708,0,1416,0.10140133470582098,0.010280701170000782
45,22,257.02443174527474,171.94281021723154,0.0101999999999999,0.0128,0.0076,0.0001449622227063,0.0199420525570967,49632,50368,1,736,0.11125807725221785,0.008338616366119976
46,23,337.75458633878696,183.01285187082897,0.00927734375,0.01025390625,0.00830078125,0.0001496298842987,0.0096887791239458,49591,50409,0,818,0.11209329453508976,0.01048668477659122
47,23,251.3557590510598,261.44381322722074,0.0181,0.0094,0.0268,0.0001649700924885,0.0120441386685601,49603,50397,1,794,0.10408837951654137,0.008472142273281183
48,24,230.8487331982512,119.6171321492539,0.12548828125,0.01416015625,0.23681640625,0.0001558721660167,0.0,36283,63717,0,27434,0.0067135250694793725,4.507141885852801e-05
49,24,224.8677845874205,107.52780857420278,0.138,0.0298,0.2462,0.0002037669930192,0.0,40370,59630,0,19260,0.0,0.0
50,25,106.40240101992632,137.45164129792326,0.0101999999999999,0.0084,0.012,0.0003636490316071,0.8198919185049236,49964,50036,1,72,0.11119109028943232,0.5022568639133234
51,25,215.4356220836172,178.22225809635287,0.02099609375,0.00390625,0.0380859375,0.0001488790791938,3.009230082628805e-105,46555,53445,0,6890,0.10146718595998538,0.010295589826638255
52,26,229.8920280055933,150.69124569939885,0.0087,0.0052,0.0122,0.0002235953334198,9.931930783094574e-39,47942,52058,0,4116,0.11259416211760381,0.012677445342965249
53,26,228.94403018509547,17.493510576837703,0.030029296875,0.04736328125,0.0126953125,0.0017859892335793,4.987851801965969e-20,51449,48551,0,2898,0.09277457924341756,0.008607122553793164
