Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,P_Value,Zero,One,Quality,abs,abs_pred,RSE
34,17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,2.6536490635188475e-23,31218,28782,0,2436,988,2096704
35,17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,1.589245665921269e-07,29358,30642,0,1284,1038,60516
36,18,119.68547096349434,93.22240520103266,0.0166015625,0.01904296875,0.01416015625,0.0003159875488943,9.042597375757584e-13,29125,30875,0,1750,1053,485809
37,18,237.48670125926893,99.25478719443323,0.1049999999999999,0.1026,0.1074,0.0002277523337247,0.0010597985377088,30401,29599,0,802,3713,8473921
38,19,250.38800283922544,106.50686691929664,0.0836,0.084,0.0832,0.0001460116581338,3.069453744370104e-13,30893,29107,0,1786,3042,1577536
39,19,320.1397973200648,139.52284668740532,0.01513671875,0.0234375,0.0068359375,0.0002094519022097,0.2922124123991713,29871,30129,1,258,1002,553536
40,20,205.8218312349316,219.76466909033044,0.0185546875,0.00927734375,0.02783203125,0.0002163763016461,4.696002146120352e-49,28197,31803,0,3606,1092,6320196
41,20,348.90597566130697,298.3332866176694,0.0205999999999999,0.0106,0.0306,0.0001362529865693,0.1024704348597494,29800,30200,1,400,1148,559504
42,21,250.23070936166383,134.4814964627794,0.009521484375,0.00634765625,0.0126953125,0.0001452744100939,1.7276575394566001e-29,31381,28619,0,2762,803,3837681
43,21,314.6772261355906,148.48086952810115,0.0069,0.0074,0.0064,0.0001703045022685,0.0263597202549015,29728,30272,1,544,740,38416
44,22,275.8668086066445,201.19256018723257,0.02099609375,0.03369140625,0.00830078125,0.0003638582338904,0.002199647061113,29625,30375,0,750,1222,222784
45,22,257.02443174527474,171.94281021723154,0.0101999999999999,0.0128,0.0076,0.0001449622227063,0.1416446902951368,29820,30180,1,360,824,215296
46,23,337.75458633878696,183.01285187082897,0.00927734375,0.01025390625,0.00830078125,0.0001496298842987,0.0003947108348987,29566,30434,0,868,808,3600
47,23,251.3557590510598,261.44381322722074,0.0181,0.0094,0.0268,0.0001649700924885,0.4476481067846692,30093,29907,1,186,1068,777924
48,24,230.8487331982512,119.6171321492539,0.12548828125,0.01416015625,0.23681640625,0.0001558721660167,0.0,22695,37305,0,14610,4308,106131204
49,24,224.8677845874205,107.52780857420278,0.138,0.0298,0.2462,0.0002037669930192,0.0,24722,35278,0,10556,4701,34281025
50,25,106.40240101992632,137.45164129792326,0.0101999999999999,0.0084,0.012,0.0003636490316071,0.6711441715341957,29948,30052,1,104,873,591361
51,25,215.4356220836172,178.22225809635287,0.02099609375,0.00390625,0.0380859375,0.0001488790791938,3.029518592021848e-63,27944,32056,0,4112,1146,8797156
52,26,229.8920280055933,150.69124569939885,0.0087,0.0052,0.0122,0.0002235953334198,2.880338667752217e-23,28783,31217,0,2434,800,2669956
53,26,228.94403018509547,17.493510576837703,0.030029296875,0.04736328125,0.0126953125,0.0017859892335793,2.035735841512247e-11,30821,29179,0,1642,1936,86436
54,27,310.21216809647814,216.5901852580537,0.0721,0.0304,0.1138,0.000150915278777,9.728543248055144e-08,30653,29347,0,1306,2704,1954404
55,27,326.91858935625186,227.6277868179083,0.064208984375,0.08984375,0.03857421875,0.0001470913716844,0.0146334878092663,30299,29701,1,598,2466,3489424
56,28,225.45173929366408,100.80527155061424,0.043212890625,0.01123046875,0.0751953125,0.0004131080085591,4.286931865927964e-108,27295,32705,0,5410,1902,12306064
57,28,126.40760417134015,55.672504651627385,0.0419,0.01,0.0738,0.0010163964042193,1.654253573898287e-75,27748,32252,0,4504,2039,6076225
58,29,330.0988703062876,295.2070706019093,0.0185546875,0.02490234375,0.01220703125,0.0001988376610223,0.0049734523070653,29656,30344,0,688,1103,172225
59,29,256.4800696912566,203.81273590678435,0.0363,0.0124,0.0602,0.0001773222568844,0.9414204249274506,30009,29991,1,18,1623,2576025
60,30,451.54306417141504,64.82208370954781,0.009765625,0.01025390625,0.00927734375,0.0003115184437534,0.019964453305216,29715,30285,1,570,889,101761
61,30,204.3786849105484,68.35317153754441,0.0074999999999999,0.0076,0.0074,0.0001920389571397,0.5136291133931241,30080,29920,1,160,750,348100
62,31,83.55821541336894,60.4872428282716,0.00830078125,0.00830078125,0.00830078125,0.0015168449695105,0.5242112626098553,29922,30078,1,156,1175,1038361
63,31,201.34167046633223,55.79580215746857,0.0069,0.0078,0.006,0.0002681767619568,0.246282932236979,29858,30142,1,284,756,222784
64,32,274.925978146232,368.4998148193293,0.0122999999999999,0.0096,0.015,0.0001288425761862,0.0009436448512078,30405,29595,0,810,885,5625
65,32,199.16315807280392,229.88400733265004,0.015625,0.0126953125,0.0185546875,0.0001504423360221,7.49471215832936e-05,29515,30485,0,970,982,144
66,33,220.73033213712145,138.15604866387386,0.0157,0.023,0.0084,0.0006536185354247,2.3677239024585056e-44,31711,28289,0,3422,1145,5184729
67,33,260.99290474339494,130.71509707998823,0.019775390625,0.0087890625,0.03076171875,0.0001634929853537,0.0043777948971026,29651,30349,0,698,1120,178084
68,34,220.17534149130623,165.31414586587553,0.0439,0.0286,0.0592,0.0002477562506179,0.0957825432836284,30204,29796,1,408,1870,2137444
69,34,317.53349157381024,146.15783933615776,0.03271484375,0.03076171875,0.03466796875,0.0001668462671431,2.5158268914427473e-09,29270,30730,0,1460,1519,3481
70,35,247.77640359741304,158.97399002667245,0.0161999999999999,0.0156,0.0168,0.000201851707169,0.0001727305029681,29540,30460,0,920,1022,10404
71,35,316.3074967024734,162.78309672726076,0.015380859375,0.01123046875,0.01953125,0.0002137411655768,1.6204695160007836e-23,28776,31224,0,2448,1010,2067844
72,36,137.6752875519037,199.1870372830564,0.0234999999999999,0.0122,0.0348,0.0001942662132049,0.0864107329737,29790,30210,1,420,1226,649636
73,36,314.3919119961733,321.6621525939768,0.01171875,0.0107421875,0.0126953125,0.0001541707803795,0.0020262533159349,29622,30378,0,756,880,15376
74,37,163.87786768234994,111.51958587534926,0.014,0.008,0.02,0.0001591393024009,0.3113201889635704,29876,30124,1,248,931,466489
75,37,218.94861274492885,115.3501760778438,0.009521484375,0.00927734375,0.009765625,0.0002041424106492,0.0247446720463989,29725,30275,1,550,817,71289
76,38,180.6057853386509,125.70839750543348,0.0207,0.0206,0.0208,0.0002537688304751,0.0002385634540287,30450,29550,0,900,1166,70756
77,38,361.1224902313194,148.7370245801475,0.016845703125,0.02001953125,0.013671875,0.0001686289197716,0.4049425798656493,30102,29898,1,204,1046,708964
78,39,197.5799002990383,122.65697825828302,0.0537109375,0.07666015625,0.03076171875,0.0005978562129862,3.6044650558109e-05,29494,30506,0,1012,2274,1592644
79,39,326.04710546743013,116.96129348926732,0.0631,0.015,0.1112,0.0002295790966674,3.5344617998507174e-53,28120,31880,0,3760,2459,1692601
80,40,260.39794013471175,29.96169074861419,0.0121,0.0118,0.0124,0.0001553159094285,0.0011890601080095,29603,30397,0,794,885,8281
81,40,148.6326259388869,27.48317491569151,0.01513671875,0.02001953125,0.01025390625,0.000303750120587,0.743971478075057,30040,29960,1,80,1009,863041
82,41,222.75931420476184,311.1431416381917,0.00732421875,0.00634765625,0.00830078125,0.0004842596519683,1.2013836213975172e-14,29055,30945,0,1890,839,1104601
83,41,139.644259078749,135.19879067306215,0.0111999999999999,0.0176,0.0048,0.0002681654857437,0.3191890116988928,30122,29878,1,244,877,400689
84,42,214.9839375095677,151.4920110662227,0.011962890625,0.01171875,0.01220703125,0.0001579255091859,0.373475941597332,29891,30109,1,218,876,432964
85,42,262.057206173568,147.05548105977508,0.0082999999999999,0.0076,0.009,0.0001673448393004,0.0072253863565208,29671,30329,0,658,774,13456
86,43,344.95093936790244,259.41524596689703,0.036,0.0106,0.0614,0.0002940613306225,1.882059442439565e-05,29476,30524,0,1048,1662,376996
87,43,331.7402607251488,128.1248826335814,0.015380859375,0.015625,0.01513671875,0.0002835212679403,8.502101111638023e-07,29397,30603,0,1206,1034,29584
88,44,308.66405778441754,19.15563144479496,0.026123046875,0.0107421875,0.04150390625,0.0002837085934998,0.1998778570618575,29843,30157,1,314,1356,1085764
89,44,274.83280061623645,20.989648502944377,0.0178,0.018,0.0176,0.0006335972692559,0.1701524086918297,30168,29832,1,336,1210,763876
90,45,102.98731307735318,21.88068915250893,0.060546875,0.0576171875,0.0634765625,0.0005042727290379,0.0116366860458651,30309,29691,1,618,2438,3312400
91,45,175.0572866534028,26.943689894687424,0.0504999999999999,0.04,0.061,0.000489863171324,3.680523424694995e-16,29002,30998,0,1996,2140,20736
92,46,302.2657362102225,181.2055747783264,0.0247,0.0394,0.01,0.0004839145008253,6.998453304611736e-05,30487,29513,0,974,1375,160801
93,46,290.24365676460724,250.49212523751825,0.016357421875,0.01904296875,0.013671875,0.0002822575388783,6.085664972832942e-06,30554,29446,0,1108,1058,2500
94,47,128.65172030773795,116.28837036719212,0.0113999999999999,0.0118,0.011,0.0002492082350824,3.744424884453589e-09,30722,29278,0,1444,876,322624
95,47,168.78483653232675,145.46043511231494,0.014404296875,0.0224609375,0.00634765625,0.0001752618252349,0.063818281862124,29773,30227,1,454,949,245025
96,48,211.9676452337584,83.43121491310072,0.0157,0.015,0.0164,0.0002088411588674,0.3074341659273953,29875,30125,1,250,1004,568516
97,48,16.76432751632367,41.18631939038451,0.014892578125,0.01806640625,0.01171875,0.0006335960413638,0.0063893947143766,29666,30334,0,668,1088,176400
98,49,351.7357301442432,58.843242286468126,0.011962890625,0.01025390625,0.013671875,0.000352306215152,0.1330057846772502,29816,30184,1,368,955,344569
99,49,368.45746620419743,58.91577968992095,0.0088,0.0086,0.009,0.0002395226980741,3.341279112702039e-07,30625,29375,0,1250,826,179776
100,50,320.47543079154235,40.80047975091985,0.037841796875,0.05810546875,0.017578125,0.0004500099028258,7.503986177006622e-19,31086,28914,0,2172,1764,166464
101,50,323.15601260175265,40.52824889729639,0.0142999999999999,0.0146,0.014,0.0003802472579601,5.591861289081403e-26,31291,28709,0,2582,1031,2405601
102,51,242.8219176129084,248.64670153360203,0.03759765625,0.03759765625,0.03759765625,0.0001731565990265,0.5566144941345784,30072,29928,1,144,1659,2295225
103,51,266.97764859603586,263.9818411346945,0.0185999999999999,0.0282,0.009,0.0004440670652592,1.0904009282241862e-28,31361,28639,0,2722,1173,2399401
104,52,236.4157278483183,205.37631888169145,0.0146484375,0.0166015625,0.0126953125,0.0001779661316809,1.5383725817281414e-17,31044,28956,0,2088,966,1258884
105,52,133.03833632753395,124.86643338054108,0.0155999999999999,0.0142,0.017,0.0002321239600403,9.469379673995022e-25,28742,31258,0,2516,998,2304324
106,53,98.69109651084143,192.79688703800105,0.1247,0.1752,0.0742,0.0016294278843945,0.0,34806,25194,0,9612,4731,23824161
107,53,259.5979178647079,285.1372214832216,0.019287109375,0.0107421875,0.02783203125,0.0002059268970075,4.410584272171848e-13,29113,30887,0,1774,1118,430336
108,54,246.30607705839176,115.96313056693208,0.0154999999999999,0.0146,0.0164,0.0003097778407972,0.0002098163135752,30454,29546,0,908,1035,16129
109,54,250.42518869989163,148.61881978928722,0.015869140625,0.0166015625,0.01513671875,0.0002737785011681,1.7625444016933208e-08,29310,30690,0,1380,1035,119025
110,55,272.23355106684454,122.7113971308805,0.013671875,0.009765625,0.017578125,0.0002336246124248,4.637639970592665e-06,29439,30561,0,1122,959,26569
111,55,242.89624900693187,117.34509831481432,0.0108,0.0134,0.0082,0.000264318513348,0.0864107329737,30210,29790,1,420,878,209764
112,56,287.32106882090744,146.52395276996384,0.0158,0.0132,0.0184,0.0001804942543718,6.374561515827164e-10,30757,29243,0,1514,1008,256036
113,56,225.2430920871339,119.11044454207914,0.022216796875,0.01318359375,0.03125,0.0004014664958619,1.5787535120817147e-06,30588,29412,0,1176,1264,7744
114,57,280.2454271935827,150.9200955507388,0.0127,0.0152,0.0102,0.0001999176383937,1.8960734767480786e-07,30638,29362,0,1276,920,126736
115,57,241.6969392783784,159.29958001052495,0.01318359375,0.01513671875,0.01123046875,0.0003248654598372,1.1192498127237642e-05,30538,29462,0,1076,969,11449
116,58,214.5007493614629,150.06774862153546,0.0255999999999999,0.0092,0.042,0.0002509425797829,3.356815883095894e-05,29492,30508,0,1016,1317,90601
117,58,296.9435082646281,218.17113225145167,0.013671875,0.01220703125,0.01513671875,0.0001183574234031,1.0748393479507248e-15,29018,30982,0,1964,926,1077444
118,59,210.75755658947725,43.31884305721529,0.0121,0.0116,0.0126,0.0002776597659061,0.5031592380810451,30082,29918,1,164,917,567009
119,59,283.6612619529604,39.33243161514659,0.032958984375,0.00927734375,0.056640625,0.000129037943633,4.133127588214581e-09,29280,30720,0,1440,1510,4900
120,60,299.675989503493,115.87917117807716,0.025634765625,0.029296875,0.02197265625,0.0003270133139661,4.212001315076732e-16,29004,30996,0,1992,1353,408321
121,60,261.07982639603154,95.42019272118688,0.0201,0.0234,0.0168,0.0005305988134526,8.884941911456711e-05,29520,30480,0,960,1245,81225
122,61,205.78839228257743,111.44090532628384,0.0182999999999999,0.0196,0.017,0.0006863743996065,0.013670013413086,30302,29698,1,604,1232,394384
123,61,260.1402852273853,137.87782643388073,0.01171875,0.015625,0.0078125,0.0004384133417992,0.0163726930806552,30294,29706,1,588,963,140625
124,62,240.30397129023183,207.0352305549752,0.013,0.0102,0.0158,0.0001962922331499,0.8638587133317861,29979,30021,1,42,923,776161
125,62,235.3515991088969,197.76086891716685,0.017333984375,0.005859375,0.02880859375,0.0001899685858585,0.2027574663202525,29844,30156,1,312,1051,546121
126,63,204.84229918215763,152.39624448234548,0.0128,0.0124,0.0132,0.000277530381932,0.0001328017415604,29532,30468,0,936,937,1
127,63,267.91011711147246,183.08754126266712,0.013916015625,0.0107421875,0.01708984375,0.0002056479126565,0.6652013506383532,30053,29947,1,106,957,724201
128,64,358.1368957332733,184.96679535782485,0.0080999999999999,0.0102,0.006,0.0001739526928774,0.3477455989106976,30115,29885,1,230,783,305809
129,64,264.0524178930716,188.7504035607823,0.00634765625,0.00732421875,0.00537109375,0.0001643937458987,0.1041991713321835,30199,29801,1,398,715,100489
130,65,250.24742620791145,85.05038985193659,0.013916015625,0.0078125,0.02001953125,0.0002987836351897,0.0510062926255514,29761,30239,1,478,984,256036
131,65,147.75458383965966,82.86456156348683,0.0103999999999999,0.009,0.0118,0.0002320059979253,0.2775053382081728,29867,30133,1,266,843,332929
132,66,236.5562005469825,172.6913333678056,0.0126953125,0.013671875,0.01171875,0.0006400542366349,0.4236142498089224,30098,29902,1,196,1052,732736
133,66,197.5734397776729,190.7680848761935,0.0112999999999999,0.0116,0.011,0.0001783993477579,0.9609274287010542,29994,30006,1,12,860,719104
134,67,197.21898070581028,148.74605600661062,0.038330078125,0.048828125,0.02783203125,0.0002264003004973,0.6474999265698191,29944,30056,1,112,1692,2496400
135,67,255.7666337054996,112.32823044886251,0.0646999999999999,0.0648,0.0646,0.0003246916144201,4.711882263250245e-55,31914,28086,0,3828,2528,1690000
136,68,242.7130723846203,28.59895033470688,0.1045,0.1772,0.0318,0.0002091655058713,1.3000792601586315e-05,30534,29466,0,1068,3692,6885376
137,68,183.5761811924717,27.305257138386683,0.13427734375,0.23974609375,0.02880859375,0.0003552070962202,5.975564950261243e-135,33028,26972,0,6056,4631,2030625
138,69,203.15884715862217,167.0341757257351,0.0201999999999999,0.0246,0.0158,0.0002807487226945,0.2997588533782387,30127,29873,1,254,1162,824464
139,69,158.33120934578153,132.78497131006625,0.0107421875,0.009765625,0.01171875,0.0003296274470528,5.197522474625961e-15,29042,30958,0,1916,885,1062961
140,70,227.77890493156303,142.7202916053215,0.07666015625,0.06787109375,0.08544921875,0.0002163384831178,4.147677750323558e-12,29151,30849,0,1698,2851,1329409
141,70,272.062502632485,167.84806255281103,0.0745,0.0638,0.0852,0.0001593613502506,7.237906893749023e-11,29202,30798,0,1596,2774,1387684
142,71,298.5199724334682,436.0405671522199,0.0131,0.0054,0.0208,0.0001123182708512,0.4574744827177168,30091,29909,1,182,907,525625
143,71,306.32044549857744,326.09665162034844,0.011474609375,0.0126953125,0.01025390625,0.0001305884984403,1.3632862125433414e-32,28544,31456,0,2912,865,4190209
144,72,222.46432258580293,151.81132979205185,0.018310546875,0.0146484375,0.02197265625,0.0001888971010978,2.558346459454653e-13,29104,30896,0,1792,1078,509796
145,72,229.92664000391628,183.52164042979177,0.0194999999999999,0.018,0.021,0.0003401989766247,4.212001315076732e-16,29004,30996,0,1992,1163,687241
146,73,239.44324501368044,78.17671543769684,0.010009765625,0.00927734375,0.0107421875,0.0003651725385901,0.618439698712623,29939,30061,1,122,885,582169
147,73,239.38675421263915,218.31593393565345,0.0117,0.0096,0.0138,0.0002543617213187,0.5402913746074199,30075,29925,1,150,901,564001
148,74,183.4188364551142,96.0099424849965,0.02490234375,0.0146484375,0.03515625,0.0004498163903409,0.1188760815413353,29809,30191,1,382,1355,946729
149,74,149.70243439717495,103.54843272575236,0.0107,0.0108,0.0106,0.000311439166211,0.75635663065311,30038,29962,1,76,877,641601
150,75,210.59367726542183,27.41876049504468,0.01318359375,0.017578125,0.0087890625,0.0003099408849346,0.0013327554368945,29607,30393,0,786,960,30276
151,75,44.87628572494563,33.43529711034217,0.0109,0.0158,0.006,0.0002854465516053,1.2161851501738928e-12,30870,29130,0,1740,861,772641
152,76,186.39300884298183,32.06171026753375,0.0103999999999999,0.0104,0.0104,0.0001787328641729,3.5944299194350824e-10,30768,29232,0,1536,831,497025
153,76,126.15643626706438,76.62872699604242,0.012451171875,0.01318359375,0.01171875,0.000296906236318,0.1461227401715308,30178,29822,1,356,923,321489
154,77,175.13671545972952,36.39189347745122,0.0361,0.0168,0.0554,0.0002961709345817,0.0087684086017947,29679,30321,0,642,1644,1004004
155,77,191.24721539496977,109.20729466958076,0.04833984375,0.05517578125,0.04150390625,0.0004958174160402,0.2959695340017445,29872,30128,1,256,2078,3319684
156,78,133.6786487544597,180.2473724002312,0.009521484375,0.0048828125,0.01416015625,0.0001653667435261,0.0649964878224085,29774,30226,1,452,794,116964
157,78,249.15114915550404,240.11064145611792,0.0108,0.0138,0.0078,0.0001321433612656,5.392213111905557e-08,30666,29334,0,1332,837,245025
158,79,244.8266388420984,76.99763968321902,0.0096,0.0078,0.0114,0.0001478877828162,0.92843452696523,29989,30011,1,22,805,613089
159,79,223.00050197114828,75.37183270901383,0.010986328125,0.0126953125,0.00927734375,0.000248759359195,0.1113468865331404,29805,30195,1,390,876,236196
160,80,201.42753267537776,267.5949613559892,0.023193359375,0.0263671875,0.02001953125,0.0002724438550305,0.1998778570618575,30157,29843,1,314,1249,874225
161,80,177.50735558176876,256.66898470299094,0.026,0.0318,0.0202,0.0002325174522935,2.810008633408568e-07,30629,29371,0,1258,1319,3721
162,81,253.1629281657061,314.27513605177444,0.04345703125,0.04248046875,0.04443359375,0.0001392633103543,1.245618165518369e-38,28408,31592,0,3184,1827,1841449
163,81,256.7866088196177,234.67542826672496,0.0414999999999999,0.0442,0.0388,0.0002266496743154,3.642059778544115e-07,30623,29377,0,1246,1796,302500
164,82,203.6982131473497,202.469938667328,0.053466796875,0.0732421875,0.03369140625,0.000786830318642,1.882321558295489e-44,31713,28287,0,3426,2327,1207801
165,82,248.5223889147533,294.21286705764606,0.0211999999999999,0.0212,0.0212,0.0001964819148639,0.0014508616333606,29610,30390,0,780,1172,153664
166,83,178.8276549692882,44.205463239947264,0.0353999999999999,0.0114,0.0594,0.000264909694304,0.3957942459142299,29896,30104,1,208,1613,1974025
167,83,269.5824058614656,53.78594888862653,0.018798828125,0.02099609375,0.0166015625,0.0001643694852557,0.0003595929165326,30437,29563,0,874,1092,47524
168,84,253.9292647490848,135.5386610242583,0.0168,0.0166,0.017,0.0001754853170938,0.5031592380810451,30082,29918,1,164,1033,755161
169,84,251.02455018078967,149.58985217696596,0.01318359375,0.017578125,0.0087890625,0.0002978920134326,2.236517836903557e-18,28929,31071,0,2142,962,1392400
170,85,222.26952790326504,186.90531956946376,0.0151,0.0152,0.015,0.0001597285491498,6.324924942380468e-06,30553,29447,0,1106,972,17956
171,85,240.9810763754665,198.2844205398771,0.0146484375,0.01220703125,0.01708984375,0.0001223333037809,8.78890108230236e-17,28981,31019,0,2038,949,1185921
172,86,273.76481476211137,157.48389684046737,0.0458984375,0.03955078125,0.05224609375,0.000200293180715,0.137272831861616,29818,30182,1,364,1923,2430481
173,86,205.64550318426512,147.603533527735,0.0451,0.0504,0.0398,0.0002680353773883,0.0133615441207796,30303,29697,1,606,1911,1703025
174,87,86.95359497536153,109.75027094327552,0.020263671875,0.03271484375,0.0078125,0.0010717883559233,3.105157138069611e-12,30854,29146,0,1708,1397,96721
175,87,67.87242743223983,12.078109627331566,0.0234999999999999,0.0268,0.0202,0.0020945248522461,1.629436864196003e-16,31010,28990,0,2020,1814,42436
176,88,219.55885946618872,154.0636843273382,0.0079,0.0082,0.0076,0.000372067281151,0.0063893947143766,29666,30334,0,668,821,23409
177,88,130.7074112937711,119.62050291825835,0.012939453125,0.0166015625,0.00927734375,0.0002746073833793,0.0016693366427425,29615,30385,0,770,931,25921
178,89,232.0633056973334,156.48171775566314,0.013427734375,0.01025390625,0.0166015625,0.0001780279370756,0.7750513736700824,29965,30035,1,70,929,737881
179,89,344.9164050880771,145.35292426097973,0.0127,0.012,0.0134,0.0001549239102054,0.0002542855723271,29552,30448,0,896,914,324
180,90,199.5416677560692,48.67092793491889,0.0126953125,0.01953125,0.005859375,0.0002866887082309,8.857582086903133e-21,28855,31145,0,2290,936,1833316
181,90,52.566558044367625,9.677666320232492,0.0060999999999999,0.009,0.0032,0.0002717288865536,0.00796348920655,30325,29675,0,650,713,3969
182,91,157.08397900150948,183.4780159556308,0.025634765625,0.0302734375,0.02099609375,0.0043656199240458,1.160169082900048e-11,29169,30831,0,1662,2605,889249
183,91,55.801959791466864,135.13819230743906,0.0223999999999999,0.024,0.0208,0.0015431941772761,0.793877432390982,29968,30032,1,64,1606,2377764
184,92,193.147640411648,138.3047912525508,0.0108,0.0044,0.0172,0.0001829243820177,0.2332279147606263,29854,30146,1,292,846,306916
185,92,251.60247105515649,142.26037336452185,0.011474609375,0.005859375,0.01708984375,0.0002218017426541,0.0001904266292186,29543,30457,0,914,886,784
186,93,208.8064350474501,79.69794854218176,0.027099609375,0.0302734375,0.02392578125,0.0004415083262688,5.212430513980893e-06,29442,30558,0,1116,1422,93636
187,93,215.8892853497738,79.90083923981386,0.0276999999999999,0.0236,0.0318,0.0005276868072761,8.068774465565269e-11,29204,30796,0,1592,1468,15376
