		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001100101   34   31   21   34   33   21   22   16 15.322286 0.053174 SUCCESS  42
001100111   27   27   30   22   16   23   20   21  7.317423 0.502804 SUCCESS  43
001101011   26   18   26   21   21   26   26   17  6.696180 0.569739 SUCCESS  44
001101101   17   20   23   20   22   20   30   27  8.060877 0.427546 SUCCESS  45
001101111   23   31   31   27   17   29   27   19  8.071061 0.426560 SUCCESS  46
001110101   30   20   34   26   27   15   27   23  9.924605 0.270358 SUCCESS  47
001110111   24   29   26   26   30   18   29   22  4.730609 0.785943 SUCCESS  48
001111011   23   23   22   36   34   33   28   24 11.279117 0.186380 SUCCESS  49
001111101   21   27   24   23   22   33   29   28  4.842637 0.774255 SUCCESS  50
001111111   25   18   21   34   30   19   17   33 13.784456 0.087559 SUCCESS  51
010000011   23   21   22   26   21   29   29   28  3.620520 0.889637 SUCCESS  52
010000111   19   28   21   29   27   25   20   35  8.315485 0.403275 SUCCESS  53
010001011   27   23   24   21   28   33   28   25  4.129736 0.845233 SUCCESS  54
010001111   28   19   39   23   20   33   27   28 13.662245 0.091005 SUCCESS  55
010010011   24   20   30   28   22   23   25   16  6.685996 0.570859 SUCCESS  56
010010111   23   23   24   26   21   23   39   17 11.981834 0.152016 SUCCESS  57
010011011   25   23   36   26   25   22   29   25  5.861067 0.662791 SUCCESS  58
010011111   31   19   19   24   25   28   21   24  5.820330 0.667350 SUCCESS  59
010100011   24   22   30   22   21   18   21   25  5.657381 0.685548 SUCCESS  60
010100111   28   21   23   27   27   27   19   21  4.048261 0.852743 SUCCESS  61
010101011   32   26   22   20   23   21   21   25  5.239825 0.731663 SUCCESS  62
010101111   34   30   22   23   24   19   15   18 12.928975 0.114317 SUCCESS  63
010110011   26   24   34   23   24   25   24   28  3.793653 0.875244 SUCCESS  64
010110111   31   23   17   20   23   22   21   25  7.032262 0.533156 SUCCESS  65
010111011   28   19   32   22   28   23   34   31  9.018202 0.340763 SUCCESS  66
010111111   20   32   23   28   24   19   23   25  5.443511 0.709290 SUCCESS  67
011000111   20   27   23   26   27   32   14   33 11.065247 0.198030 SUCCESS  68
011001111   28   24   38   25   19   30   18   40 20.312595 0.009216 FAILURE  69
011010111   23   19   25   21   15   19   26   21  9.507048 0.301341 SUCCESS  70
011011111   31   28   29   29   20   30   23   24  4.995401 0.758068 SUCCESS  71
011101111   29   24   29   27   31   17   38   33 14.263119 0.075160 SUCCESS  72
011111111   31   24   22   29   26   23   17   34  8.498802 0.386321 SUCCESS  73
100000000   22   28   25   35   30   25   37   29 11.442066 0.177887 SUCCESS  74
100010000   23   21   18   26   26   31   40   28 13.540033 0.094570 SUCCESS  75
100100000   29   18   22   26   28   33   30   19  8.407143 0.394742 SUCCESS  76
100101000   21   18   22   26   20   31   26   33  8.325669 0.402322 SUCCESS  77
100110000   21   35   25   18   26   20   21   26  8.763594 0.362630 SUCCESS  78
100111000   33   26   26   24   21   20   17   25  7.297054 0.504948 SUCCESS  79
101000000   31   25   28   22   26   29   32   25  4.384343 0.820890 SUCCESS  80
101000100   32   19   23   33   20   27   28   24  7.684058 0.464925 SUCCESS  81
101001000   28   20   27   20   26   33   28   23  5.637013 0.687817 SUCCESS  82
101001100   19   20   33   20   17   27   19   20 12.175336 0.143551 SUCCESS  83
101010000   22   26   26   30   23   29   25   13  8.376591 0.397574 SUCCESS  84
101010100   19   26   27   25   23   21   22   23  3.488124 0.900109 SUCCESS  85
101011000   17   26   21   34   29   23   24   20  8.702488 0.368012 SUCCESS  86
101011100   25   29   19   17   19   20   25   24  7.969218 0.436483 SUCCESS  87
101100000   27   31   29   39   30   33   29   24 13.346531 0.100470 SUCCESS  88
101100100   20   23   26   30   27   21   28   18  5.677750 0.683277 SUCCESS  89
101101000   23   28   29   37   34   33   37   32 19.243244 0.013612 SUCCESS  90
101101100   21   29   18   19   27   30   29   26  6.716549 0.567501 SUCCESS  91
101110000   27   19   28   19   15   20   19   30 11.788333 0.160901 SUCCESS  92
101110100   24   20   21   28   27   22   23   25  3.121489 0.926504 SUCCESS  93
101111000   21   24   25   23   25   21   35   32  7.439634 0.490025 SUCCESS  94
101111100   26   23   26   23   23   22   20   22  2.826145 0.944789 SUCCESS  95
110000000   18   30   22   33   33   24   25   32 10.158844 0.254054 SUCCESS  96
110000010   31   24   25   30   21   25   24   25  3.111305 0.927179 SUCCESS  97
110000100   30   18   31   27   27   25   24   31  5.962910 0.651387 SUCCESS  98
110001000   27   24   20   20   28   29   32   31  6.431388 0.599028 SUCCESS  99
110001010   24   26   22   20   23   22   19   23  4.313053 0.827832 SUCCESS 100
110010000   25   22   23   30   26   19   34   16  9.853315 0.275473 SUCCESS 101
110010010   24   21   32   23   19   26   26   13 10.800455 0.213264 SUCCESS 102
110010100   30   21   18   33   29   25   19   25  8.437696 0.391923 SUCCESS 103
110011000   30   41   21   21   24   28   25   26 12.755841 0.120531 SUCCESS 104
110011010   32   20   28   21   20   20   30   24  7.327607 0.501734 SUCCESS 105
110100000   31   25   31   26   26   28   28   26  3.192779 0.921683 SUCCESS 106
110100010   28   21   25   23   21   26   33   26  4.476002 0.811829 SUCCESS 107
110100100   22   19   28   24   20   30   30   23  5.626828 0.688952 SUCCESS 108
110101000   32   28   25   32   14   26   23   19 11.034694 0.199741 SUCCESS 109
110101010   22   27   23   30   27   19   26   28  3.732548 0.880412 SUCCESS 110
110101100   23   16   31   29   28   24   25   18  8.213642 0.412884 SUCCESS 111
110110000   22   22   23   26   31   31   30   25  4.628766 0.796416 SUCCESS 112
110110010   17   29   23   26   26   18   32   22  8.121983 0.421646 SUCCESS 113
110110100   22   19   28   30   23   35   27   28  7.663689 0.466992 SUCCESS 114
110111000   24   26   30   22   19   23   16   19  8.549724 0.381691 SUCCESS 115
110111010   18   27   23   24   31   22   20   23  5.789777 0.670767 SUCCESS 116
110111100   19   27   20   24   25   20   35   26  7.989587 0.434488 SUCCESS 117
111000000   22   23   22   27   27   26   19   34  6.074938 0.638838 SUCCESS 118
111000010   31   20   38   21   22   17   23   36 17.888731 0.022076 SUCCESS 119
111000100   29   25   21   18   27   24   21   25  4.506555 0.808777 SUCCESS 120
111000110   24   33   31   29   20   25   24   23  5.759224 0.674182 SUCCESS 121
111001000   30   22   22   25   28   25   28   24  2.449325 0.964052 SUCCESS 122
111001010   25   21   25   34   29   30   23   25  5.463879 0.707038 SUCCESS 123
111001100   30   35   17   21   24   24   27   24  8.621014 0.375268 SUCCESS 124
111010000   27   28   22   26   27   27   22   20  2.724301 0.950451 SUCCESS 125
111010010   21   21   24   27   24   26   28   24  2.194718 0.974453 SUCCESS 126
111010100   33   20   34   14   22   27   21   22 13.662245 0.091005 SUCCESS 127
111010110   22   22   20   29   25   22   30   18  6.197149 0.625159 SUCCESS 128
111011000   17   33   22   26   25   28   31   25  7.286870 0.506022 SUCCESS 129
111011010   22   25   24   25   21   34   31   27  5.759224 0.674182 SUCCESS 130
111011100   24   27   30   26   25   25   20   23  2.490062 0.962193 SUCCESS 131
111100000   24   24   21   28   28   25   21   33  4.649135 0.794334 SUCCESS 132
111100010   32   27   23   22   26   25   18   25  4.832453 0.775325 SUCCESS 133
111100100   35   26   22   24   23   28   25   25  4.852821 0.773185 SUCCESS 134
111100110   27   30   25   25   20   23   23   26  2.642827 0.954738 SUCCESS 135
111101000   28   24   28   25   27   24   26   20  2.021584 0.980343 SUCCESS 136
111101010   26   30   34   17   29   31   21   21 10.158844 0.254054 SUCCESS 137
111101100   18   26   28   29   25   28   21   28  4.394527 0.819890 SUCCESS 138
111101110   20   25   23   31   27   28   21   24  3.946418 0.861925 SUCCESS 139
111110000   29   14   23   27   27   28   22   37 12.501234 0.130202 SUCCESS 140
111110010   25   21   34   25   27   30   24   31  6.166596 0.628577 SUCCESS 141
111110100   16   23   27   29   28   26   24   29  5.362036 0.718273 SUCCESS 142
111110110   22   32   30   25   20   27   23   29  5.178719 0.738315 SUCCESS 143
111111000   29   16   19   27   33   26   27   31  9.659813 0.289719 SUCCESS 144
111111010   18   23   26   29   24   23   23   24  3.610336 0.890460 SUCCESS 145
111111100   29   17   23   29   29   22   27   35  9.038570 0.339053 SUCCESS 146
111111110   31   24   22   29   26   23   17   34  8.498802 0.386321 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   27   18   33   31   22   24   23   32  8.539539 0.382614 SUCCESS   0
000000011   31   26   31   25   21   30   23   29  5.015770 0.755889 SUCCESS   1
000000101   20   24   31   28   35   23   31   30  8.987649 0.343339 SUCCESS   2
000000111   23   24   30   36   26   25   25   18  8.020140 0.431505 SUCCESS   3
000001001   19   21   24   20   29   33   23   32  8.610830 0.376181 SUCCESS   4
000001011   27   24   38   30   29   24   30   27  9.140413 0.330590 SUCCESS   5
000001101   31   33   21   17   23   34   24   21 11.411513 0.179454 SUCCESS   6
000001111   23   22   24   27   24   24   25   19  2.693749 0.952084 SUCCESS   7
000010001   27   24   25   34   29   25   21   22  5.005586 0.756979 SUCCESS   8
000010011   19   23   35   25   27   24   27   29  6.492494 0.592240 SUCCESS   9
000010101   28   23   20   17   33   26   29   33  9.832946 0.276947 SUCCESS  10
000010111   21   27   30   28   31   23   35   26  7.347976 0.499596 SUCCESS  11
000011001   19   24   26   23   34   21   21   32  8.356222 0.399469 SUCCESS  12
000011011   22   25   33   25   28   24   27   23  3.539046 0.896138 SUCCESS  13
000011101   20   31   33   33   18   26   30   31 11.594831 0.170218 SUCCESS  14
000011111   19   26   24   30   28   31   28   25  4.476002 0.811829 SUCCESS  15
000100011   26   18   20   29   24   31   20   25  6.492494 0.592240 SUCCESS  16
000100101   31   22   32   16   32   25   24   24  9.069123 0.336498 SUCCESS  17
000100111   20   33   30   19   25   21   27   32  8.753410 0.363523 SUCCESS  18
000101001   27   28   24   21   26   28   25   26  1.563291 0.991606 SUCCESS  19
000101011   22   26   29   27   28   29   25   31  3.233517 0.918860 SUCCESS  20
000101101   23   24   27   27   22   24   33   29  3.966787 0.860108 SUCCESS  21
000101111   26   23   29   17   29   21   34   26  7.999771 0.433492 SUCCESS  22
000110011   23   27   21   18   29   18   22   27  6.655443 0.574222 SUCCESS  23
000110101   29   31   28   22   21   25   11   19 13.428006 0.097947 SUCCESS  24
000110111   24   29   32   29   28   24   23   17  6.380467 0.604695 SUCCESS  25
000111001   27   31   32   27   29   27   27   23  4.272316 0.831756 SUCCESS  26
000111011   23   25   30   22   26   29   31   28  3.691810 0.883804 SUCCESS  27
000111101   31   33   24   27   22   17   22   23  7.857191 0.447543 SUCCESS  28
000111111   24   27   26   24   33   23   27   22  3.447387 0.903234 SUCCESS  29
001000011   25   30   34   22   29   21   26   28  5.983279 0.649105 SUCCESS  30
001000101   21   23   28   30   31   31   31   32  7.816454 0.451602 SUCCESS  31
001000111   35   15   28   28   21   32   23   18 13.733535 0.088981 SUCCESS  32
001001011   23   31   21   18   28   26   23   29  5.575907 0.694616 SUCCESS  33
001001101   27   22   25   28   22   31   20   29  4.323237 0.826846 SUCCESS  34
001001111   20   32   26   19   22   22   25   28  5.850883 0.663931 SUCCESS  35
001010011   23   31   28   25   28   28   31   26  3.671442 0.885485 SUCCESS  36
001010101   28   18   25   21   29   25   23   25  4.058445 0.851812 SUCCESS  37
001010111   23   23   22   16   32   34   21   23 10.331977 0.242494 SUCCESS  38
001011011   23   22   21   29   24   21   22   30  4.201026 0.838546 SUCCESS  39
001011101   20   23   32   23   29   20   32   23  7.154474 0.520062 SUCCESS  40
001011111   22   25   23   19   31   26   33   27  6.136044 0.631996 SUCCESS  41
001100101   23   12   22   23   25   23   15   33 15.200075 0.055370 SUCCESS  42
001100111   16   25   15   23   30   24   23   16 12.959528 0.113250 SUCCESS  43
001101011   29   25   29   28   21   22   22   20  4.241763 0.834679 SUCCESS  44
001101101   26   26   12   25   22   20   23   21  9.975526 0.266748 SUCCESS  45
001101111   33   27   24   26   18   26   25   18  7.022078 0.534253 SUCCESS  46
001110101   17   27   30   22   27   22   32   29  7.195211 0.515725 SUCCESS  47
001110111   28   23   25   26   31   24   30   23  2.999278 0.934403 SUCCESS  48
001111011   33   30   20   25   24   17   24   21  8.213642 0.412884 SUCCESS  49
001111101   18   30   17   30   22   23   35   27 11.391145 0.180506 SUCCESS  50
001111111   26   28   25   22   28   22   22   25  1.980847 0.981593 SUCCESS  51
010000011   23   25   19   22   31   23   30   32  6.533231 0.587724 SUCCESS  52
010000111   20   32   34   25   25   28   30   29  7.694242 0.463893 SUCCESS  53
010001011   22   19   26   25   25   24   28   25  2.510431 0.961243 SUCCESS  54
010001111   28   19   30   28   21   23   27   24  4.282500 0.830778 SUCCESS  55
010010011   15   23   28   26   23   22   21   22  6.848945 0.553015 SUCCESS  56
010010111   19   27   21   27   33   35   22   22  9.720919 0.285163 SUCCESS  57
010011011   29   29   19   26   24   23   23   23  3.508493 0.898530 SUCCESS  58
010011111   20   28   19   25   18   18   22   22  8.478434 0.388183 SUCCESS  59
010100011   27   24   24   31   34   25   22   33  7.419266 0.492144 SUCCESS  60
010100111   23   20   30   22   26   25   33   30  6.003648 0.646823 SUCCESS  61
010101011   23   21   31   23   23   20   26   25  3.956602 0.861018 SUCCESS  62
010101111   19   27   19   20   18   30   32   26  9.486680 0.302916 SUCCESS  63
010110011   22   20   36   27   25   26   25   30  7.246133 0.510325 SUCCESS  64
010110111   24   27   18   23   27   14   27   20  9.293178 0.318171 SUCCESS  65
010111011   26   26   25   23   20   22   23   22  2.602090 0.956800 SUCCESS  66
010111111   21   25   28   21   26   32   38   31 11.431882 0.178408 SUCCESS  67
011000111   31   30   26   21   31   27   25   23  4.588029 0.800563 SUCCESS  68
011001111   25   25   28   23   25   21   22   25  1.777161 0.987098 SUCCESS  69
011010111   33   25   25   22   26   31   24   20  5.402774 0.713786 SUCCESS  70
011011111   26   27   22   24   20   20   33   19  7.042447 0.532060 SUCCESS  71
011101111   27   25   25   24   30   23   28   27  1.685502 0.989183 SUCCESS  72
011111111   22   32   24   24   25   23   28   21  3.701995 0.882960 SUCCESS  73
100000000   27   18   33   31   22   24   23   32  8.539539 0.382614 SUCCESS  74
100010000   24   25   28   24   26   29   27   31  2.388219 0.966740 SUCCESS  75
100100000   19   27   35   25   38   26   32   28 14.120538 0.078677 SUCCESS  76
100101000   31   28   27   34   22   27   24   29  5.891620 0.659371 SUCCESS  77
100110000   28   27   23   35   19   24   28   19  8.060877 0.427546 SUCCESS  78
100111000   21   32   31   26   20   26   21   26  5.861067 0.662791 SUCCESS  79
101000000   23   24   31   26   29   32   27   25  4.048261 0.852743 SUCCESS  80
101000100   28   21   26   25   24   30   27   33  4.506555 0.808777 SUCCESS  81
101001000   31   34   25   27   34   23   32   29 10.016264 0.263886 SUCCESS  82
101001100   19   31   26   32   21   29   23   13 12.531787 0.129007 SUCCESS  83
101010000   24   19   21   19   20   25   21   26  6.146228 0.630856 SUCCESS  84
101010100   22   26   23   30   26   30   27   22  3.040015 0.931821 SUCCESS  85
101011000   18   39   27   25   23   16   19   20 16.534218 0.035342 SUCCESS  86
101011100   27   26   20   18   27   27   19   18  7.602583 0.473221 SUCCESS  87
101100000   26   23   23   30   18   28   20   31  6.309177 0.612642 SUCCESS  88
101100100   34   23   29   24   30   25   25   33  7.123921 0.523324 SUCCESS  89
101101000   25   19   25   25   26   25   24   31  3.060384 0.930511 SUCCESS  90
101101100   25   16   23   33   29   21   24   23  7.806269 0.452620 SUCCESS  91
101110000   24   16   25   32   28   33   22   24  8.641382 0.373445 SUCCESS  92
101110100   28   27   30   16   27   22   29   25  5.952726 0.652527 SUCCESS  93
101111000   28   32   31   23   34   28   24   20  8.152536 0.418714 SUCCESS  94
101111100   32   26   32   19   20   29   36   22 12.022572 0.150200 SUCCESS  95
110000000   31   19   24   24   23   22   22   31  5.545354 0.698010 SUCCESS  96
110000010   25   28   26   23   28   30   27   29  2.327114 0.969306 SUCCESS  97
110000100   25   22   28   37   27   28   30   23  7.745164 0.458751 SUCCESS  98
110001000   20   24   35   23   22   30   24   34  9.700550 0.286676 SUCCESS  99
110001010   21   34   25   29   24   25   25   29  4.975033 0.760241 SUCCESS 100
110010000   21   23   39   22   32   31   27   28 12.501234 0.130202 SUCCESS 101
110010010   22   32   29   24   28   32   31   34  9.252441 0.321450 SUCCESS 102
110010100   20   24   27   30   28   19   24   20  5.423142 0.711540 SUCCESS 103
110011000   26   26   24   27   24   26   33   26  2.693749 0.952084 SUCCESS 104
110011010   20   20   33   24   25   27   20   22  6.553600 0.585469 SUCCESS 105
110100000   25   22   26   19   25   24   28   28  2.785407 0.947094 SUCCESS 106
110100010   20   13   23   17   27   28   19   26 12.562340 0.127822 SUCCESS 107
110100100   23   28   26   21   27   23   28   25  1.929926 0.983085 SUCCESS 108
110101000   32   18   20   22   28   19   28   23  8.091430 0.424590 SUCCESS 109
110101010   17   29   29   32   20   25   30   22  8.234010 0.410952 SUCCESS 110
110101100   14   37   31   22   23   23   18   20 16.381454 0.037235 SUCCESS 111
110110000   22   23   20   25   27   20   30   28  4.313053 0.827832 SUCCESS 112
110110010   32   27   26   25   23   23   22   24  2.917803 0.939409 SUCCESS 113
110110100   21   19   22   43   21   26   25   29 16.890669 0.031268 SUCCESS 114
110111000   24   27   18   23   30   27   25   22  4.078814 0.849943 SUCCESS 115
110111010   27   27   25   23   18   20   24   21  4.700057 0.789100 SUCCESS 116
110111100   28   24   23   34   35   24   28   23  7.979403 0.435485 SUCCESS 117
111000000   22   25   34   25   32   23   18   24  7.816454 0.451602 SUCCESS 118
111000010   21   21   22   48   26   30   31   26 25.068666 0.001513 FAILURE 119
111000100   37   23   38   18   22   33   26   31 18.581264 0.017267 SUCCESS 120
111000110   29   34   21   19   21   25   21   18  9.782025 0.280660 SUCCESS 121
111001000   18   18   25   20   35   28   31   29 11.492988 0.175299 SUCCESS 122
111001010   23   22   23   32   26   15   25   18  9.333915 0.314915 SUCCESS 123
111001100   26   22   27   31   27   22   29   23  3.213148 0.920278 SUCCESS 124
111010000   24   20   21   18   26   22   35   25  8.508986 0.385392 SUCCESS 125
111010010   20   23   31   23   31   34   23   33  9.843130 0.276209 SUCCESS 126
111010100   23   27   18   18   27   25   31   21  6.950788 0.541952 SUCCESS 127
111010110   21   26   24   27   30   21   22   17  5.952726 0.652527 SUCCESS 128
111011000   26   26   18   29   14   21   26   27  8.957096 0.345928 SUCCESS 129
111011010   20   22   29   38   22   26   22   29 10.148660 0.254747 SUCCESS 130
111011100   28   25   14   31   25   27   27   27  7.174843 0.517891 SUCCESS 131
111100000   23   29   40   21   32   19   16   23 17.511912 0.025199 SUCCESS 132
111100010   42   25   36   20   24   27   29   26 17.776704 0.022964 SUCCESS 133
111100100   20   19   25   24   31   33   32   29  8.895990 0.351146 SUCCESS 134
111100110   29   23   23   19   20   24   29   20  5.616644 0.690085 SUCCESS 135
111101000   26   21   19   24   27   20   26   31  5.117613 0.744935 SUCCESS 136
111101010   24   30   21   27   24   18   30   15  9.384837 0.310878 SUCCESS 137
111101100   33   32   15   28   24   17   20   17 15.790764 0.045475 SUCCESS 138
111101110   26   24   18   30   18   24   33   34 10.871745 0.209073 SUCCESS 139
111110000   17   27   28   33   28   23   34   17 12.012387 0.150652 SUCCESS 140
111110010   22   27   26   23   29   29   30   28  3.040015 0.931821 SUCCESS 141
111110100   27   25   28   18   26   27   27   26  2.856697 0.943026 SUCCESS 142
111110110   22   23   16   35   27   18   24   21 11.228196 0.189102 SUCCESS 143
111111000   19   25   31   27   26   26   28   25  3.376097 0.908590 SUCCESS 144
111111010   28   28   24   20   28   23   26   13  8.580277 0.378930 SUCCESS 145
111111100   22   28   22   25   27   27   37   32  8.722857 0.366212 SUCCESS 146
111111110   22   32   24   24   25   23   28   21  3.701995 0.882960 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   29   28   28   36   43   30   23   25 19.457114 0.012597 SUCCESS   0
000000011   25   27   29   29   43   27   26   23 14.191828 0.076900 SUCCESS   1
000000101   29   28   27   19   30   22   32   27  5.810146 0.668489 SUCCESS   2
000000111   22   22   38   32   33   30   29   27 13.091924 0.108726 SUCCESS   3
000001001   24   22   27   21   23   34   19   23  6.573969 0.583215 SUCCESS   4
000001011   18   18   23   18   24   23   32   20 10.148660 0.254747 SUCCESS   5
000001101   25   26   21   28   24   30   20   19  4.863005 0.772113 SUCCESS   6
000001111   27   23   34   26   26   26   28   23  3.926049 0.863733 SUCCESS   7
000010001   23   29   36   23   31   20   31   24  9.425574 0.307676 SUCCESS   8
000010011   30   19   18   19   30   31   20   29 10.270871 0.246527 SUCCESS   9
000010101   30   38   28   18   28   27   23   29 11.014325 0.200889 SUCCESS  10
000010111   26   26   23   22   24   18   28   25  3.304807 0.913800 SUCCESS  11
000011001   26   38   18   30   43   19   31   27 25.302905 0.001381 FAILURE  12
000011011   26   20   21   20   20   25   19   20  7.164658 0.518976 SUCCESS  13
000011101   19   36   25   23   31   14   22   27 13.621507 0.092180 SUCCESS  14
000011111   30   20   30   24   24   29   20   26  4.801900 0.778524 SUCCESS  15
000100011   22   28   34   29   30   24   35   34 12.063309 0.148401 SUCCESS  16
000100101   32   22   22   18   26   26   18   19  8.834884 0.356416 SUCCESS  17
000100111   32   14   19   23   29   32   18   22 13.947405 0.083147 SUCCESS  18
000101001   20   19   24   23   26   20   31   21  6.400835 0.602427 SUCCESS  19
000101011   30   34   24   25   30   25   15   34 12.277179 0.139259 SUCCESS  20
000101101   26   20   29   21   17   28   20   32  8.610830 0.376181 SUCCESS  21
000101111   26   20   31   32   26   24   23   22  5.056507 0.751520 SUCCESS  22
000110011   24   26   16   32   37   22   32   27 13.326163 0.101109 SUCCESS  23
000110101   22   30   22   20   26   31   25   25  4.292684 0.829798 SUCCESS  24
000110111   26   31   27   23   31   27   20   25  4.221394 0.836616 SUCCESS  25
000111001   32   16   25   29   21   29   24   23  7.531293 0.480538 SUCCESS  26
000111011   26   33   21   23   24   13   27   29 10.352346 0.241161 SUCCESS  27
000111101   19   20   24   21   24   33   40   25 14.853808 0.062051 SUCCESS  28
000111111   30   22   33   15   17   27   24   28 11.411513 0.179454 SUCCESS  29
001000011   24   33   24   30   34   27   23   33  9.130229 0.331429 SUCCESS  30
001000101   28   21   33   32   20   27   27   33  8.977464 0.344201 SUCCESS  31
001000111   21   29   35   28   23   29   39   28 13.977958 0.082342 SUCCESS  32
001001011   40   24   29   23   34   17   22   22 16.371270 0.037364 SUCCESS  33
001001101   26   19   20   29   23   20   19   34  9.476495 0.303706 SUCCESS  34
001001111   33   19   26   27   25   35   19   10 19.212691 0.013763 SUCCESS  35
001010011   22   24   22   24   28   23   43   26 14.263119 0.075160 SUCCESS  36
001010101   21   26   23   17   20   34   29   23  8.855253 0.354654 SUCCESS  37
001010111   32   32   25   19   20   29   17   28 10.087554 0.258935 SUCCESS  38
001011011   30   15   30   26   20   22   21   20  9.741287 0.283656 SUCCESS  39
001011101   27   23   23   32   19   26   22   23  4.720425 0.786997 SUCCESS  40
001011111   28   24   32   29   24   24   27   25  2.948356 0.937557 SUCCESS  41
001100101   25   27   26   24   32   31   25   22  3.752916 0.878700 SUCCESS  42
001100111   21   32   21   28   34   18   38   25 15.373208 0.052282 SUCCESS  43
001101011   18   25   25   21   19   31   30   24  6.899866 0.547474 SUCCESS  44
001101101   20   25   31   22   21   14   25   20 10.169028 0.253362 SUCCESS  45
001101111   25   32   25   27   22   26   21   20  4.343606 0.824868 SUCCESS  46
001110101   14   26   23   24   28   25   31   24  7.246133 0.510325 SUCCESS  47
001110111   17   26   23   25   26   24   24   27  3.386281 0.907834 SUCCESS  48
001111011   29   22   24   21   26   31   31   23  4.679688 0.791198 SUCCESS  49
001111101   31   22   30   29   24   26   25   23  3.488124 0.900109 SUCCESS  50
001111111   20   26   30   24   16   32   22   23  8.203457 0.413853 SUCCESS  51
010000011   31   23   24   23   21   19   21   25  5.046323 0.752614 SUCCESS  52
010000111   25   34   23   30   28   23   22   26  5.127797 0.743834 SUCCESS  53
010001011   21   20   35   26   24   27   26   28  6.227702 0.621742 SUCCESS  54
010001111   26   23   29   21   24   35   32   29  7.734979 0.459777 SUCCESS  55
010010011   27   16   26   38   18   25   26   21 13.214135 0.104691 SUCCESS  56
010010111   33   21   29   26   36   19   16   25 13.540033 0.094570 SUCCESS  57
010011011   30   25   20   19   25   23   23   31  5.463879 0.707038 SUCCESS  58
010011111   26   20   29   28   21   35   27   18  8.885806 0.352021 SUCCESS  59
010100011   23   26   26   17   27   22   33   19  7.714611 0.461833 SUCCESS  60
010100111   21   31   20   31   27   29   33   26  7.561846 0.477396 SUCCESS  61
010101011   22   32   19   22   18   31   29   26  8.427512 0.392861 SUCCESS  62
010101111   33   31   24   20   19   34   22   26 10.077369 0.259638 SUCCESS  63
010110011   20   29   21   30   26   25   21   27  4.272316 0.831756 SUCCESS  64
010110111   30   21   22   24   21   25   22   16  7.022078 0.534253 SUCCESS  65
010111011   26   25   24   34   16   22   22   28  7.918297 0.441492 SUCCESS  66
010111111   27   18   34   24   19   27   26   27  7.317423 0.502804 SUCCESS  67
011000111   27   25   24   22   27   24   30   26  1.726240 0.988285 SUCCESS  68
011001111   23   32   19   30   30   24   31   25  6.787839 0.559687 SUCCESS  69
011010111   23   22   29   20   16   25   32   30  8.651567 0.372536 SUCCESS  70
011011111   19   32   31   29   25   22   21   18  8.733041 0.365314 SUCCESS  71
011101111   17   21   29   27   21   23   22   24  5.830514 0.666210 SUCCESS  72
011111111   22   22   43   32   18   26   18   30 20.689415 0.008020 FAILURE  73
100000000   29   28   28   36   43   30   23   25 19.457114 0.012597 SUCCESS  74
100010000   25   29   21   12   27   26   16   24 12.389207 0.134665 SUCCESS  75
100100000   33   18   31   29   22   31   17   21 11.798517 0.160422 SUCCESS  76
100101000   19   21   27   23   35   32   40   17 19.905223 0.010701 SUCCESS  77
100110000   22   19   17   27   26   24   28   28  5.738856 0.676457 SUCCESS  78
100111000   23   33   21   31   23   23   14   30 11.268933 0.186922 SUCCESS  79
101000000   22   31   31   33   44   26   30   25 20.434807 0.008810 FAILURE  80
101000100   34   23   25   26   30   18   25   28  6.655443 0.574222 SUCCESS  81
101001000   28   29   32   36   17   28   26   17 13.214135 0.104691 SUCCESS  82
101001100   22   14   25   16   23   27   26   27  9.782025 0.280660 SUCCESS  83
101010000   32   30   20   17   30   21   22   25  8.814516 0.358184 SUCCESS  84
101010100   23   21   16   20   25   26   28   27  6.176781 0.627437 SUCCESS  85
101011000   23   29   31   23   26   24   29   39 10.474557 0.233284 SUCCESS  86
101011100   21   26   24   18   21   22   28   26  4.628766 0.796416 SUCCESS  87
101100000   27   21   26   22   31   24   31   28  4.302869 0.828816 SUCCESS  88
