Qubit,T1 (us),T2 (us),Frequency (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,ID error ,One
56,225.2430920871339,119.11044454207914,4.814521932599633,0.022216796875,0.01318359375,0.03125,0.0004014664958619,250
57,241.6969392783784,159.29958001052495,4.927650736666513,0.01318359375,0.01513671875,0.01123046875,0.0003248654598372,113
58,296.9435082646281,218.17113225145175,4.886984046781581,0.013671875,0.01220703125,0.01513671875,0.0001183574234031,138
59,283.6612619529604,39.33243161514659,4.971241191776968,0.032958984375,0.00927734375,0.056640625,0.000129037943633,239
60,299.675989503493,115.87917117807716,4.766262626464136,0.025634765625,0.029296875,0.02197265625,0.0003270133139661,294
61,260.1402852273853,137.87782643388073,4.793795363140834,0.01171875,0.015625,0.0078125,0.0004384133417992,157
62,235.35159910889692,197.76086891716685,4.935222562929848,0.017333984375,0.005859375,0.02880859375,0.0001899685858585,181
63,267.91011711147246,183.08754126266712,5.041621214683695,0.013916015625,0.0107421875,0.01708984375,0.0002056479126565,143
64,264.0524178930716,188.7504035607823,4.82156798653124,0.00634765625,0.00732421875,0.00537109375,0.0001643937458987,121
65,250.24742620791145,85.05038985193659,4.957160408304546,0.013916015625,0.0078125,0.02001953125,0.0002987836351897,164
66,236.5562005469825,172.6913333678056,4.885009719865577,0.0126953125,0.013671875,0.01171875,0.0006400542366349,161
67,197.21898070581028,148.74605600661062,5.113927890654797,0.038330078125,0.048828125,0.02783203125,0.0002264003004973,415
68,183.5761811924717,27.305257138386683,4.743731762990616,0.13427734375,0.23974609375,0.02880859375,0.0003552070962202,547
69,158.33120934578153,132.78497131006625,5.117671999331766,0.0107421875,0.009765625,0.01171875,0.0003296274470528,192
70,227.77890493156303,142.7202916053215,4.898858601235684,0.07666015625,0.06787109375,0.08544921875,0.0002163384831178,1324
71,306.32044549857744,326.09665162034844,4.788272895785985,0.011474609375,0.0126953125,0.01025390625,0.0001305884984403,105
72,222.46432258580293,151.81132979205185,5.059184594427598,0.018310546875,0.0146484375,0.02197265625,0.0001888971010978,217
73,239.44324501368044,78.17671543769684,4.979585121204528,0.010009765625,0.00927734375,0.0107421875,0.0003651725385901,143
74,183.4188364551142,96.0099424849965,5.031458244759104,0.02490234375,0.0146484375,0.03515625,0.0004498163903409,181
75,210.59367726542183,27.41876049504468,5.006062995804142,0.01318359375,0.017578125,0.0087890625,0.0003099408849346,118
76,126.15643626706438,76.62872699604242,4.837425711457021,0.012451171875,0.01318359375,0.01171875,0.000296906236318,127
77,191.24721539496977,109.20729466958076,5.041921132252588,0.04833984375,0.05517578125,0.04150390625,0.0004958174160402,976
78,133.6786487544597,180.2473724002312,4.6434105862237205,0.009521484375,0.0048828125,0.01416015625,0.0001653667435261,160
79,223.00050197114828,75.37183270901383,4.863175305553237,0.010986328125,0.0126953125,0.00927734375,0.000248759359195,145
80,201.42753267537776,267.5949613559892,5.031460097391662,0.023193359375,0.0263671875,0.02001953125,0.0002724438550305,313
81,253.16292816570612,314.27513605177444,4.930437743108918,0.04345703125,0.04248046875,0.04443359375,0.0001392633103543,879
82,203.69821314734975,202.469938667328,4.893648278016442,0.053466796875,0.0732421875,0.03369140625,0.000786830318642,611
83,269.5824058614656,53.78594888862653,4.790690738175367,0.018798828125,0.02099609375,0.0166015625,0.0001643694852557,208
84,251.02455018078967,149.58985217696596,4.6796839379561925,0.01318359375,0.017578125,0.0087890625,0.0002978920134326,137
85,240.9810763754665,198.2844205398771,5.1047827209603005,0.0146484375,0.01220703125,0.01708984375,0.0001223333037809,283
86,273.76481476211137,157.48389684046737,4.898822345408286,0.0458984375,0.03955078125,0.05224609375,0.000200293180715,638
87,86.95359497536153,109.75027094327552,4.992115293626403,0.020263671875,0.03271484375,0.0078125,0.0010717883559233,274
88,130.7074112937711,119.62050291825835,5.099372652263765,0.012939453125,0.0166015625,0.00927734375,0.0002746073833793,148
89,232.0633056973334,156.48171775566314,4.95649094483816,0.013427734375,0.01025390625,0.0166015625,0.0001780279370756,164
90,199.54166775606916,48.67092793491889,4.9055979484076575,0.0126953125,0.01953125,0.005859375,0.0002866887082309,119
91,157.08397900150948,183.4780159556308,4.914569581068592,0.025634765625,0.0302734375,0.02099609375,0.0043656199240458,390
92,251.60247105515649,142.26037336452185,4.912097190465232,0.011474609375,0.005859375,0.01708984375,0.0002218017426541,147
93,208.8064350474501,79.69794854218176,4.964119440375667,0.027099609375,0.0302734375,0.02392578125,0.0004415083262688,570
94,107.6662257157059,109.0572171857484,4.975873734906121,0.027587890625,0.01171875,0.04345703125,0.0004098027095689,318
95,286.49962326511087,103.2203495035582,4.837407423620512,0.093505859375,0.09912109375,0.087890625,0.1409191990876551,198
96,369.01665638079805,55.3450800967242,4.747924464403282,0.040283203125,0.04248046875,0.0380859375,0.0002002017128022,732
97,299.8057543446753,132.53451306027102,4.816160234009849,0.0078125,0.0068359375,0.0087890625,0.0001447638749022,97
98,249.8474682851277,101.28597057945264,4.9428888008749405,0.015869140625,0.02294921875,0.0087890625,0.0003917934236459,173
99,227.1483610246714,232.0744651834694,5.0601142131937165,0.018798828125,0.00927734375,0.0283203125,0.0002008725467345,205
100,134.67101892516135,164.77310224013786,4.905355284670057,0.0166015625,0.025390625,0.0078125,0.0002771344479733,175
101,135.95000164069512,16.53249709060755,5.065348079879698,0.028564453125,0.0126953125,0.04443359375,0.0005686787677039,755
102,57.55329942204007,208.31533572010895,4.809683679078925,0.039794921875,0.0390625,0.04052734375,0.0002340217689006,677
103,198.4606835933232,83.18604229317074,4.933452050102292,0.006591796875,0.005859375,0.00732421875,0.0001961809678046,74
104,217.87144294052865,236.5433584164536,4.765566138874625,0.0107421875,0.0107421875,0.0107421875,0.0002412125123929,193
105,216.28278501879788,100.27929490683522,4.982201106905313,0.0087890625,0.0107421875,0.0068359375,0.0004388264308688,121
106,226.97818953536924,152.42102070983069,4.878178805636964,0.024169921875,0.01904296875,0.029296875,0.0001554669847416,432
107,239.1188375420781,71.48880800991235,4.916033222401378,0.01806640625,0.02294921875,0.01318359375,0.0003195671696647,332
108,205.6021729266776,203.64582790339335,5.056205483163636,0.01953125,0.01318359375,0.02587890625,0.0002201849390655,179
109,144.05762718739754,170.48709124084974,4.984968590150077,0.0283203125,0.02783203125,0.02880859375,0.0001693579310549,477
110,229.9510460953481,263.0521400853761,4.830164663966942,0.01171875,0.0107421875,0.0126953125,0.0002616882751473,169
111,279.07397207887857,186.4344115363617,4.853181889874274,0.01171875,0.01318359375,0.01025390625,0.0001712568135566,187
112,181.53281910153697,30.01464147478964,5.002444027795505,0.00634765625,0.00830078125,0.00439453125,0.0002691623629725,96
113,214.6707575441524,173.82028009550396,5.031998196047176,0.01416015625,0.01708984375,0.01123046875,0.0002736540896316,131
114,340.59412110967816,54.06061597339939,4.822461252734187,0.154541015625,0.14013671875,0.1689453125,0.0001090629883317,2954
115,180.1220221697515,94.19610211635543,5.028007444116979,0.0146484375,0.01416015625,0.01513671875,0.0002880212100402,190
116,291.86635100690035,371.9908878685857,4.912741045139887,0.01171875,0.00732421875,0.01611328125,0.0001120951072179,234
117,233.48879954225325,293.5727779605057,4.833122306066247,0.01513671875,0.01171875,0.0185546875,0.0002562209024672,207
118,114.78791604921804,186.72017345177213,4.732967979104671,0.005859375,0.0068359375,0.0048828125,0.0002773505967784,78
119,9.941314519029865,138.4440640383526,4.802663496482155,0.02490234375,0.02880859375,0.02099609375,0.0002910268669828,325
120,173.8680392544796,181.60297206601587,4.836637543518275,0.017822265625,0.01806640625,0.017578125,0.000308791428142,264
121,233.8821600791917,233.5408804293761,4.967922844038365,0.021728515625,0.02392578125,0.01953125,0.0003865788380046,299
122,69.97409689946886,93.41478710632512,4.937602031629801,0.021484375,0.02099609375,0.02197265625,0.0009321172088126,301
123,187.86603827066952,136.2989792326665,5.034333870870927,0.015869140625,0.0126953125,0.01904296875,0.000232563179151,226
124,268.3407228508737,261.83504156384384,4.949166025252109,0.013671875,0.01171875,0.015625,0.0001321750555541,302
125,99.45406739381826,119.8493385265623,4.859117970007059,0.015625,0.02001953125,0.01123046875,0.0003176977217354,178
126,258.1125314741671,186.88595237640703,4.90823449911869,0.00927734375,0.005859375,0.0126953125,0.0001456343959761,150
