Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,7.183276554194778e-15,30953,29047,0
54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,2.2590444751163404e-05,30519,29481,0
55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,9.596025138418597e-13,30874,29126,0
56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,2.9252967408493234e-14,30931,29069,0
57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,5.536200109523463e-23,31209,28791,0
58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,1.0658098157096252e-09,30747,29253,0
59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.0070507291104227,30330,29670,0
60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.044581525432607,30246,29754,1
61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,1.5654835293976676e-05,30529,29471,0
62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,5.9088664977600687e-08,30664,29336,0
63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,6.374561515827168e-10,30757,29243,0
64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,0.0094190111161833,30318,29682,0
65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,8.191685655953518e-09,30706,29294,0
66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,7.804330620283702e-09,30707,29293,0
67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,2.745157572300923e-29,31376,28624,0
68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,1.5156217017772135e-06,30589,29411,0
69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,1.0426493611429598e-08,30701,29299,0
70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,4.1238516716886905e-06,30564,29436,0
71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,7.800373276677331e-31,31414,28586,0
72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,3.440149390519338e-16,30999,29001,0
73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,2.644646682612781e-09,30729,29271,0
74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,3.9066173288396626e-08,30673,29327,0
75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.0019177234280989,30380,29620,0
76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,1.6248332422229755e-10,30783,29217,0
77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,0.0012954016599891,29606,30394,0
78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,5.747314507731555e-10,30759,29241,0
79,215.84140449188405,78.51215251298886,0.0558999999999999,0.0774,0.0344,0.001106721345813,1.733643245717855e-34,31500,28500,0
80,2.8499822230799468,8.51202126882876,0.3877,0.421,0.3544,0.1048126122312901,0.0,40678,19322,0
81,234.48245033989252,77.75518902720599,0.0054999999999999,0.0076,0.0034,0.0002180118304266,1.2446190347673269e-17,31047,28953,0
82,205.52952665694943,102.8538039770874,0.0102999999999999,0.02,0.0006,0.0004731485452921,2.745157572300923e-29,31376,28624,0
83,392.11326905376274,81.8236369780528,0.0169,0.0148,0.019,0.0003187594646351,0.2668114723637181,30136,29864,1
84,278.9268680700743,219.90414754937805,0.0080999999999999,0.014,0.0022,0.0001743617270445,3.569353073999479e-17,31032,28968,0
85,370.4286113331907,278.1193380663001,0.0026,0.0036,0.0016,0.0001150797193933,0.0001328017415604,30468,29532,0
86,165.80412280340144,159.3513102691381,0.0443999999999999,0.0482,0.0406,0.000754125169807,1.2161851501738928e-12,30870,29130,0
87,182.2050725126784,53.01174612852627,0.0191,0.021,0.0172,0.0004861316499221,0.908992435045325,30014,29986,1
88,224.80540793349937,40.62242738079573,0.0058,0.0084,0.0032,0.0001577637933887,2.407327541271135e-13,30897,29103,0
89,307.53608626880884,234.4917533444081,0.0471,0.0438,0.0504,8.29243062419e-05,0.1914184252376073,30160,29840,1
90,204.6372048819516,212.2097413334506,0.0020999999999999,0.004,0.0002,0.0001462338009248,1.4517182379813424e-12,30867,29133,0
91,291.3807068100418,101.47772986735131,0.0050999999999999,0.0086,0.0016,0.0002209802709759,4.424190140588949e-11,30807,29193,0
92,285.6108129908107,89.76345788788348,0.0028,0.0044,0.0012,0.0001766612489364,3.734702098237372e-05,30505,29495,0
93,192.4691462000064,119.80130411645848,0.007,0.0122,0.0018,0.0005428847816785,4.4869910705652926e-08,30670,29330,0
94,256.3981323715894,208.1151417019193,0.0211999999999999,0.0152,0.0272,0.0002193900872371,0.6890951458377008,29951,30049,1
95,239.33505615349728,17.325963525551092,0.0321,0.0254,0.0388,0.0001715797810741,0.0010908351761252,30400,29600,0
96,305.4343073938344,222.73791682178728,0.0030999999999999,0.004,0.0022,0.0001549091220187,0.0108507389912902,30312,29688,1
97,233.2034924828414,226.84004841632523,0.004,0.0076,0.0004,0.0001666022434764,0.0108507389912902,30312,29688,1
98,179.18505288850406,27.341938301919125,0.0063999999999999,0.01,0.0028,0.0005229246473813,8.024122012162544e-05,30483,29517,0
99,325.92010271368383,87.66181853312318,0.0138,0.0272,0.0004,0.0003090634358195,1.2750125057214752e-67,32128,27872,0
100,258.9606316709905,73.47814222819628,0.0021999999999999,0.0042,0.0002,0.0002306365395564,0.0280650561323129,30269,29731,1
101,274.2634908108846,253.421643304754,0.0023999999999999,0.0046,0.0002,9.9531999588e-05,2.129140455887768e-08,30686,29314,0
102,268.693598307037,340.01075913445567,0.0232,0.0222,0.0242,0.000121687762066,0.4283596946112212,30097,29903,1
103,255.9214738411592,170.51615017359836,0.006,0.0114,0.0006,0.0002052426028488,2.3392002477277882e-08,30684,29316,0
104,245.5838542724487,33.497443085843564,0.0069,0.0082,0.0056,0.0004225815511354,1.814392492686467e-07,30639,29361,0
105,253.7415646919426,80.29283048132444,0.0041999999999999,0.0068,0.0016,0.0008852186892001,0.2668114723637181,30136,29864,1
106,302.7514185462052,40.762032575790826,0.0392,0.0464,0.032,0.0010106825156183,1.8908364032072482e-90,27530,32470,0
107,247.62761090954203,41.05593888557792,0.0292999999999999,0.0578,0.0008,0.0001971746852068,0.0,34824,25176,0
108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,0.0002166813643776,30453,29547,0
109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.0003709605934601,30436,29564,0
110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,0.0001284722678034,30469,29531,0
111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,0.035155634801063,30258,29742,1
112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,2.3390109164816568e-26,31301,28699,0
113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,0.1095246635902444,30196,29804,1
114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,0.0001565897008525,30463,29537,0
115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,1.1192498127237642e-05,30538,29462,0
116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,2.365124773545244e-60,32007,27993,0
117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,3.0642892090638725e-91,32481,27519,0
118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,0.0087684086017947,30321,29679,0
119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.0089806712418988,30320,29680,0
120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,0.0005202443475902,30425,29575,0
121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,2.56544975709568e-49,28192,31808,0
122,220.52087830593695,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.1626515211117774,29829,30171,1
123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,8.304963347012651e-85,32390,27610,0
124,231.93604194501356,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,3.0708520157066844e-09,30726,29274,0
125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.0472461764666914,30243,29757,1
126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,1.4463050765455911e-09,30741,29259,0
