Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,7.0977109455830815e-19,48597,51403,0,2806,0.09387842500647633,0.008813158681696602
1,0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,6.530924777289154e-80,47007,52993,0,5986,0.07967478352186717,0.006348071129256397
2,1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,4.633915978541896e-16,48716,51284,0,2568,0.0843296324947665,0.007111486916702299
3,1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,6.13967494329294e-13,48862,51138,0,2276,0.07245152313322446,0.005249223204235194
4,2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.007608597969898,49578,50422,0,844,0.10840105809784847,0.010159120018644486
5,2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.6352562959972483,50075,49925,1,150,0.13714788788588778,0.2481119862312337
6,3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,3.2227783257366223e-62,47368,52632,0,5264,0.12484599994294349,0.015586523701753445
7,3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,1.0450744334816393e-50,47632,52368,0,4736,0.1144041374969219,0.013088306676414611
8,4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,1.3022057338271944e-08,49101,50899,0,1798,0.09574423989287434,0.009166956979090478
9,4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.1660287358220395,50219,49781,1,438,0.11279202449778958,0.00283414743262152
10,5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.0156929175878079,49618,50382,1,764,0.11332566832565238,0.009532154016638072
