Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,1.6346737338997198e-10,40904,39096,0
109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.4621013695211456,40104,39896,1
110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,1.8152814274403613e-06,40675,39325,0
111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,1.769607764744397e-05,40607,39393,0
112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,2.547493654571238e-23,41407,38593,0
113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,2.5049144909229808e-05,40596,39404,0
114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,7.726560229978792e-05,40559,39441,0
115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,0.0002941630204919,40512,39488,0
116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,1.065883965422341e-64,42402,37598,0
117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,2.3284857515716635e-113,43200,36800,0
118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,1.947230171662026e-07,40736,39264,0
119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.0315865030798768,40304,39696,1
120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,0.0004179806305304,40499,39501,0
121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,4.683439535783886e-52,37853,42147,0
122,220.52087830593695,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.0009838049934501,39534,40466,0
123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,6.543707324355436e-107,43106,36894,0
124,231.93604194501356,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,0.0003754752892111,40503,39497,0
125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.0001130149853666,40546,39454,0
126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,9.720606593818238e-18,41213,38787,0
