Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,0.8825614366729652,0.9022522954663325,0.00038772992002033006
0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,0.7939508506616234,0.8483851303545515,0.002963090805687928
1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,0.8973298676748555,0.9171770787873876,0.0003939117889454209
1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.873700378071831,0.834756102731,0.0015166565818224577
2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.9623109640831728,0.9366726840941767,0.0006573214007941603
2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.9822778827977284,0.9547110633703195,0.000759929533343369
3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,0.8116729678638918,0.9238920684363621,0.012593126533294205
3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,0.8589319470699407,0.9126435710712377,0.002884938552856707
4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,0.9262759924385604,0.9352638936389731,8.078236798838018e-05
4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.9881852551984844,0.9001103182940011,0.0077571945107287165
5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.9881852551984844,0.9493062482793054,0.001511577179021569
5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.9999999999999968,0.9487537039589594,0.002626182857925642
6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.905600189035914,0.9293612109851668,0.0005645861640728724
6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.9763705103969724,0.9464368387225595,0.0008960246999115531
