Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,3.631792053726033e-23,38598,41402,0,2804,0.10701220360856897,0.011451611721161822
1,0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,1.1224297172983089e-29,38400,41600,0,3200,0.07444241799199332,0.00554167359649465
2,1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,2.375298071559632e-19,38728,41272,0,2544,0.11612653150384038,0.013485371319112432
3,1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.3187545296449681,39859,40141,1,282,0.06648036413536679,0.0636422545835657
4,2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.904318259607774,39983,40017,1,34,0.127534387877437,0.6033931833803727
5,2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,4.2189365240058034e-12,40980,39020,0,1960,0.13592599251975454,0.01847587544133344
6,3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,4.83189623957836e-57,37749,42251,0,4502,0.11727648751785288,0.013753774524525104
7,3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,1.2358214332363416e-31,38345,41655,0,3310,0.11347125887462635,0.01287572659059247
8,4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,2.838231700690588e-05,39408,40592,0,1184,0.1266249944616431,0.016026702206499446
9,4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.0001097883232382,40547,39453,0,1094,0.10631406983285259,0.011279349410973421
10,5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.9661587776582644,39994,40006,1,12,0.13392667336809588,0.6926102754112421
11,5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.7131002767842509,39948,40052,1,104,0.13632767719317943,0.33266663163904253
12,6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.2081567531855047,39822,40178,1,356,0.12338430704469389,0.007186367624696669
13,6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.9099218741589818,40016,39984,1,32,0.13411802580873664,0.6018716111150503
14,7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.0178455284733929,39665,40335,1,670,0.12298273672791595,0.01105383255955495
15,7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,1.0976085386345446e-18,38752,41248,0,2496,0.13343755719776426,0.01780558167090661
16,8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.0004649465910044,40495,39505,0,990,0.12425485733971736,0.015323942003174319
17,8,326.53473998060616,243.50256007339945,0.010498046875,0.0107421875,0.01025390625,0.0001774487344584,0.6106702988713358,40072,39928,1,144,0.13240959528488752,0.2287333005950046
18,9,296.85016432205566,142.871476085231,0.0050999999999999,0.0036,0.0066,0.0001317819105984,0.0092640524466373,39632,40368,0,736,0.1383583616979632,0.016665340681076966
19,9,406.53941390709633,173.71557353229463,0.008056640625,0.00732421875,0.0087890625,0.0001318647973293,6.728138415221104e-11,39077,40923,0,1846,0.13510090957264537,0.01825225574917655
20,10,362.2952834896347,239.4031000915961,0.0151,0.01,0.0202,0.0001022018257282,0.2005932259666371,39819,40181,1,362,0.12713408642914525,0.005396245181588696
21,10,170.16594938485383,222.03664718935835,0.02197265625,0.01806640625,0.02587890625,0.0001214329576312,1.3070667257073168e-08,39196,40804,0,1608,0.11953601989994504,0.014288856928689146
22,11,205.7224190331731,434.74928590199846,0.15966796875,0.15185546875,0.16748046875,0.0001759860271404,8.5215305668752135e-19,38748,41252,0,2504,0.0,7.26164832021886e-37
23,11,201.47529363302263,229.8989973408266,0.1441,0.1258,0.1624,0.0002637852245137,0.4927802203336367,39903,40097,1,194,0.0,0.24283234555206756
24,12,338.3716887812377,164.3107462057929,0.017822265625,0.01123046875,0.0244140625,0.0001279350496918,0.2238997316764433,39828,40172,1,344,0.12405074301190636,0.009969820537330828
25,12,236.5857128954933,161.04445122616264,0.0144999999999999,0.0132,0.0158,0.0001966517342673,0.0001593988311675,39466,40534,0,1068,0.12790492093115932,0.0163189184165995
26,13,252.9946090284145,61.5982989786162,0.028076171875,0.01806640625,0.0380859375,0.0002414188771671,0.3654141708778586,40128,39872,1,256,0.11250850319736552,0.06396127674491599
27,13,367.6289596855888,129.38116092632035,0.021,0.0188,0.0232,0.0001741829033762,2.4273850932808808e-12,39009,40991,0,1982,0.12066022652323616,0.014558890264052883
28,14,276.9729936703178,122.9701473505566,0.0166015625,0.01220703125,0.02099609375,0.0002106852708509,0.103876157063085,40230,39770,1,460,0.12545870108875246,0.0004658062066198737
29,14,187.05082065819923,117.10206255311776,0.0164999999999999,0.0146,0.0184,0.0001408424856035,0.7664780770178965,40042,39958,1,84,0.12567898456617488,0.41062347688695006
30,15,134.99003243534105,30.72728187850089,0.0080999999999999,0.0108,0.0054,0.000703466496972,9.89673462524562e-06,39375,40625,0,1250,0.13500334506408979,0.01822323109187981
31,15,304.941767605406,42.92847532995483,0.01220703125,0.01220703125,0.01220703125,0.0003592117090424,0.0008452233592249,39528,40472,0,944,0.1304491047000454,0.016797166058605477
32,16,252.38336309162125,16.372709835707646,0.01806640625,0.013671875,0.0224609375,0.0002968054869654,4.9259356171309676e-32,38334,41666,0,3332,0.12380615175704414,0.015327963212888243
33,16,148.275781264609,18.80196008217021,0.0171999999999999,0.0186,0.0158,0.0002529120167948,2.403468262870055e-31,41647,38353,0,3294,0.12498320729363264,0.015620802105403148
34,17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,3.2899018430414304e-17,41193,38807,0,2386,0.12710218451436642,0.01615496530832404
35,17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,0.0094568385234788,39633,40367,0,734,0.12461491169666265,0.013261381816960367
