Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,6.913608981505113e-42,18644,21356,0,2712,0.08765236261426608,0.00768293667186279
1,0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,1.572832296627208e-21,19047,20953,0,1906,0.13362464717380593,0.01785554633232412
2,1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,3.18247594381644e-05,19584,20416,0,832,0.09054052510758699,0.008191824838710995
3,1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,1.1632970564123223e-14,19228,20772,0,1544,0.1352796860612162,0.018300593460818068
4,2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.3575727592287434,20092,19908,1,184,0.15307550004180392,0.04181912901497029
5,2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.0085384868181787,19737,20263,0,526,0.148374353094393,0.01955406949721929
6,3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,1.3606623081547954e-14,19230,20770,0,1540,0.13117083115568928,0.017205786946070778
7,3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,1.0670673966145643e-24,18974,21026,0,2052,0.1317063788482088,0.0173465702293079
8,4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.6241338988347811,19951,20049,1,98,0.14675070231741733,0.22789471631713595
9,4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,1.7867311825654013e-05,19571,20429,0,858,0.1446748444708569,0.02092564104078849
10,5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.0718606382258516,19820,20180,1,360,0.15344256021798286,0.006655609995930189
11,5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.7188471335640175,19964,20036,1,72,0.14771538724457128,0.32619147165390033
