Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
25,106.40240101992632,137.45164129792326,0.0101999999999999,0.0084,0.012,0.0003636490316071,0.4795001221869535,9950,10050,1
26,229.8920280055933,150.69124569939885,0.0087,0.0052,0.0122,0.0002235953334198,1.612887893377391e-19,9361,10639,0
27,310.21216809647814,216.5901852580537,0.0721,0.0304,0.1138,0.000150915278777,0.1338564133648919,9894,10106,1
28,126.40760417134015,55.672504651627385,0.0419,0.01,0.0738,0.0010163964042193,2.404816236191617e-27,9234,10766,0
29,256.4800696912566,203.81273590678435,0.0363,0.0124,0.0602,0.0001773222568844,0.0403049743625407,9855,10145,1
30,204.3786849105484,68.35317153754441,0.0074999999999999,0.0076,0.0074,0.0001920389571397,0.0078437772447063,9812,10188,0
31,201.34167046633223,55.79580215746857,0.0069,0.0078,0.006,0.0002681767619568,0.8430529669371443,10014,9986,1
32,274.925978146232,368.4998148193293,0.0122999999999999,0.0096,0.015,0.0001288425761862,0.0639368772268005,9869,10131,1
33,220.73033213712145,138.15604866387386,0.0157,0.023,0.0084,0.0006536185354247,1.2299393394672735e-06,10343,9657,0
34,220.17534149130623,165.31414586587553,0.0439,0.0286,0.0592,0.0002477562506179,0.0037419039555431,9795,10205,0
35,247.77640359741304,158.97399002667245,0.0161999999999999,0.0156,0.0168,0.000201851707169,0.1009037971202879,9884,10116,1
36,137.6752875519037,199.1870372830564,0.0234999999999999,0.0122,0.0348,0.0001942662132049,0.0037419039555431,9795,10205,0
37,163.87786768234994,111.51958587534926,0.014,0.008,0.02,0.0001591393024009,0.8541328851643043,9987,10013,1
38,180.60578533865095,125.70839750543348,0.0207,0.0206,0.0208,0.0002537688304751,0.5716076449533316,9960,10040,1
39,326.04710546743013,116.96129348926732,0.0631,0.015,0.1112,0.0002295790966674,1.764925498294882e-27,9232,10768,0
40,260.39794013471175,29.96169074861419,0.0121,0.0118,0.0124,0.0001553159094285,0.1338564133648919,9894,10106,1
41,139.644259078749,135.19879067306215,0.0111999999999999,0.0176,0.0048,0.0002681654857437,0.0227931634173814,10161,9839,1
42,262.057206173568,147.05548105977508,0.0082999999999999,0.0076,0.009,0.0001673448393004,0.1302267028364134,9893,10107,1
43,344.95093936790244,259.41524596689703,0.036,0.0106,0.0614,0.0002940613306225,8.951971162476658e-05,9723,10277,0
44,274.83280061623645,20.989648502944377,0.0178,0.018,0.0176,0.0006335972692559,0.0042805485478079,10202,9798,0
45,175.0572866534028,26.943689894687424,0.0504999999999999,0.04,0.061,0.000489863171324,7.118517524345974e-08,9619,10381,0
46,302.2657362102225,181.2055747783264,0.0247,0.0394,0.01,0.0004839145008253,0.6610918496892098,10031,9969,1
47,128.65172030773795,116.28837036719212,0.0113999999999999,0.0118,0.011,0.0002492082350824,0.0096531948669693,10183,9817,0
48,211.96764523375836,83.43121491310072,0.0157,0.015,0.0164,0.0002088411588674,0.4707563801588296,10051,9949,1
49,368.45746620419743,58.91577968992095,0.0088,0.0086,0.009,0.0002395226980741,6.27497460547707e-05,10283,9717,0
50,323.15601260175265,40.52824889729639,0.0142999999999999,0.0146,0.014,0.0003802472579601,0.0051079996131864,10198,9802,0
51,266.97764859603586,263.9818411346945,0.0185999999999999,0.0282,0.009,0.0004440670652592,1.1272892291416868e-10,10456,9544,0
52,133.03833632753395,124.86643338054108,0.0155999999999999,0.0142,0.017,0.0002321239600403,1.2519781699243164e-11,9521,10479,0
53,98.69109651084143,192.79688703800105,0.1247,0.1752,0.0742,0.0016294278843945,0.0819498958732386,10123,9877,1
54,246.30607705839176,115.96313056693208,0.0154999999999999,0.0146,0.0164,0.0003097778407972,0.0005891976143057,10243,9757,0
55,242.89624900693187,117.34509831481432,0.0108,0.0134,0.0082,0.000264318513348,0.2888443663464849,10075,9925,1
56,287.32106882090744,146.52395276996384,0.0158,0.0132,0.0184,0.0001804942543718,0.0133283287808175,10175,9825,1
57,280.2454271935827,150.9200955507388,0.0127,0.0152,0.0102,0.0001999176383937,0.0724863707045753,10127,9873,1
58,214.5007493614629,150.06774862153546,0.0255999999999999,0.0092,0.042,0.0002509425797829,0.0211571603264298,9837,10163,1
59,210.75755658947725,43.31884305721529,0.0121,0.0116,0.0126,0.0002776597659061,0.7772974107895215,10020,9980,1
60,261.07982639603154,95.42019272118688,0.0201,0.0234,0.0168,0.0005305988134526,0.6007940159570008,9963,10037,1
61,205.78839228257743,111.44090532628384,0.0182999999999999,0.0196,0.017,0.0006863743996065,0.0181895584348734,10167,9833,1
62,240.30397129023183,207.0352305549752,0.013,0.0102,0.0158,0.0001962922331499,0.0363459345857311,9852,10148,1
63,204.84229918215763,152.39624448234548,0.0128,0.0124,0.0132,0.000277530381932,0.0006537984174353,9759,10241,0
64,358.1368957332733,184.96679535782485,0.0080999999999999,0.0102,0.006,0.0001739526928774,0.9099218741589818,10008,9992,1
65,147.75458383965966,82.86456156348683,0.0103999999999999,0.009,0.0118,0.0002320059979253,1.0,10000,10000,1
66,197.5734397776729,190.7680848761935,0.0112999999999999,0.0116,0.011,0.0001783993477579,0.0227931634173814,9839,10161,1
67,255.7666337054996,112.32823044886251,0.0646999999999999,0.0648,0.0646,0.0003246916144201,0.0002636004298371,10258,9742,0
68,242.7130723846203,28.59895033470688,0.1045,0.1772,0.0318,0.0002091655058713,0.1657684956597921,10098,9902,1
69,203.15884715862217,167.0341757257351,0.0201999999999999,0.0246,0.0158,0.0002807487226945,0.3805885381012787,9938,10062,1
70,272.062502632485,167.84806255281103,0.0745,0.0638,0.0852,0.0001593613502506,2.5049144909229808e-05,9702,10298,0
71,298.5199724334682,436.0405671522199,0.0131,0.0054,0.0208,0.0001123182708512,0.0042805485478079,10202,9798,0
72,229.92664000391628,183.52164042979177,0.0194999999999999,0.018,0.021,0.0003401989766247,2.9611701291886093e-08,9608,10392,0
73,239.38675421263915,218.31593393565345,0.0117,0.0096,0.0138,0.0002543617213187,0.240476243062227,10083,9917,1
74,149.70243439717495,103.54843272575236,0.0107,0.0108,0.0106,0.000311439166211,0.4707563801588296,10051,9949,1
75,44.87628572494563,33.43529711034217,0.0109,0.0158,0.006,0.0002854465516053,0.0005891976143057,10243,9757,0
76,186.39300884298183,32.06171026753375,0.0103999999999999,0.0104,0.0104,0.0001787328641729,0.0008892670321324,10235,9765,0
77,175.13671545972952,36.39189347745122,0.0361,0.0168,0.0554,0.0002961709345817,0.0118258040702316,9822,10178,1
78,249.15114915550404,240.11064145611792,0.0108,0.0138,0.0078,0.0001321433612656,0.103876157063085,10115,9885,1
79,244.8266388420984,76.99763968321902,0.0096,0.0078,0.0114,0.0001478877828162,0.8320040285726364,9985,10015,1
80,177.50735558176876,256.66898470299094,0.026,0.0318,0.0202,0.0002325174522935,0.0040936515560879,10203,9797,0
81,256.7866088196177,234.67542826672496,0.0414999999999999,0.0442,0.0388,0.0002266496743154,0.103876157063085,10115,9885,1
82,248.5223889147533,294.21286705764606,0.0211999999999999,0.0212,0.0212,0.0001964819148639,0.116466987585282,9889,10111,1
83,178.8276549692882,44.205463239947264,0.0353999999999999,0.0114,0.0594,0.000264909694304,0.2578990352923396,9920,10080,1
84,253.9292647490848,135.5386610242583,0.0168,0.0166,0.017,0.0001754853170938,0.9887165844441504,10001,9999,1
85,222.26952790326504,186.90531956946376,0.0151,0.0152,0.015,0.0001597285491498,0.0896860217703646,10120,9880,1
86,205.64550318426512,147.603533527735,0.0451,0.0504,0.0398,0.0002680353773883,0.2824632471944092,9924,10076,1
87,67.87242743223983,12.078109627331566,0.0234999999999999,0.0268,0.0202,0.0020945248522461,0.0001268379266283,10271,9729,0
88,219.55885946618872,154.0636843273382,0.0079,0.0082,0.0076,0.000372067281151,0.2030917875771679,9910,10090,1
89,344.9164050880771,145.35292426097973,0.0127,0.012,0.0134,0.0001549239102054,0.0022528477627923,9784,10216,0
90,52.566558044367625,9.677666320232492,0.0060999999999999,0.009,0.0032,0.0002717288865536,0.1837289810239376,10094,9906,1
91,55.801959791466864,135.13819230743906,0.0223999999999999,0.024,0.0208,0.0015431941772761,0.2578990352923396,9920,10080,1
92,193.14764041164796,138.3047912525508,0.0108,0.0044,0.0172,0.0001829243820177,0.5525323815739747,9958,10042,1
93,215.8892853497738,79.90083923981386,0.0276999999999999,0.0236,0.0318,0.0005276868072761,0.0022528477627923,9784,10216,0
94,147.25048801025196,144.39227157562428,0.0161,0.0106,0.0216,0.0002024193933372,0.0196244149766397,9835,10165,1
95,143.7657535188557,118.82703956194474,0.02,0.0312,0.0088,0.0001447691368551,4.56221584239422e-41,10949,9051,0
96,228.87116708904324,72.95128224031035,0.0393999999999999,0.042,0.0368,0.0002230231511524,0.0002784890888572,10257,9743,0
97,159.0019679950308,129.27859885034258,0.0073999999999999,0.0072,0.0076,0.0003432930003623,0.0008032102163736,10237,9763,0
98,208.81436945509756,99.75627170274257,0.013,0.015,0.011,0.0005311546359258,0.0001343327399405,10270,9730,0
99,197.71476560255968,278.00509216263987,0.019,0.0066,0.0314,0.0002702023435275,0.000935430138908,9766,10234,0
100,188.1654929308478,193.18175073307128,0.0262,0.0114,0.041,0.0001749579935667,0.0951625730847832,10118,9882,1
101,210.0455567490361,244.73933990054283,0.0215999999999999,0.0084,0.0348,0.0001618848502345,4.891710270605912e-10,9560,10440,0
102,135.62054724379863,174.62068335337415,0.0423999999999999,0.0544,0.0304,0.0003127237137338,1.7877894807808867e-14,10542,9458,0
103,160.85838475882005,78.14875245229138,0.0069,0.0086,0.0052,0.0002503687812065,0.3153344497825558,10071,9929,1
104,248.64742964691732,233.08991613947575,0.0191,0.0244,0.0138,0.0005592337800378,8.441268369838587e-05,10278,9722,0
105,168.86893292137623,63.082121571871504,0.008,0.0092,0.0068,0.0003171682876043,0.2293319423916475,9915,10085,1
106,196.05376060222056,135.50693084721084,0.0298,0.0314,0.0282,0.0007532381171672,0.3221988061625815,10070,9930,1
107,128.46779736030086,56.09088176738755,0.0227,0.0264,0.019,0.0002367074398345,0.343372297699695,9933,10067,1
108,142.2479111848804,155.5723425228462,0.031,0.0478,0.0142,0.0002044252563175,0.2953219221452542,10074,9926,1
109,160.00337247547702,194.77553813969348,0.0242,0.0232,0.0252,0.0002624287805171,0.420184193836004,9943,10057,1
110,144.21243083552648,253.15770774296547,0.0145999999999999,0.016,0.0132,0.0005040231126584,0.0951625730847832,10118,9882,1
111,177.0309674063403,197.2168437021872,0.0144999999999999,0.0182,0.0108,0.0002373190536049,0.3805885381012787,9938,10062,1
112,182.29275416269064,36.92057561593269,0.0078,0.009,0.0066,0.0002114472724853,8.948930174947901e-22,10678,9322,0
113,231.4260144000504,256.34170147992006,0.0093999999999999,0.012,0.0068,0.0007535658072692,0.2348572885450054,9916,10084,1
114,116.44443551117162,35.47661493996665,0.1307,0.13,0.1314,0.0002071138346148,0.8987194060853732,9991,10009,1
115,192.79380733980025,116.24501893867016,0.0164999999999999,0.0122,0.0208,0.0002363589381688,0.0659920550593476,10130,9870,1
116,259.3096922138658,368.61443814163385,0.0171999999999999,0.0158,0.0186,0.0001616896509883,0.1981171742340587,9909,10091,1
117,185.7630236381571,251.64681669180425,0.0211,0.0254,0.0168,0.0006973181822955,1.54820589238552e-07,9629,10371,0
118,79.44262610004294,95.4849855806938,0.0104999999999999,0.0152,0.0058,0.0006601111247025,0.0039141904876804,10204,9796,0
119,179.51363853494937,118.81539120452597,0.0247,0.0176,0.0318,0.0003370357653648,0.0149971726410942,9828,10172,1
120,176.01566944768808,186.56286094777636,0.0199,0.0192,0.0206,0.0003550261577848,7.496339239067425e-13,10507,9493,0
121,157.39539563637922,148.88838466862842,0.0179,0.0204,0.0154,0.0003508802173478,0.2293319423916475,9915,10085,1
122,87.52153416598766,169.97003026062868,0.0181,0.0172,0.019,0.0002455211095225,0.1452157885458516,9897,10103,1
123,146.43895992553968,143.9623977017663,0.0608999999999999,0.1116,0.0102,0.0001903569248194,1.9608020298163025e-33,10852,9148,0
124,165.97315274352064,194.58382540712853,0.0141999999999999,0.0158,0.0126,0.0001845774952934,0.013865405003367,9826,10174,1
125,252.61444990327783,172.27885043250453,0.0133999999999999,0.0174,0.0094,0.0006884150606072,0.0376271001455942,9853,10147,1
126,239.19691784481176,150.22265623827803,0.0098,0.007,0.0126,0.0001202641655712,0.1572992070502852,9900,10100,1
