"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"27","310.21216809647814","216.59018525805374","4.747574990089512","-0.31027519414312993","0.07210000000000005","0.0304","0.1138","1300","0.00015091527877701363","0","0.00015091527877701363","0.00015091527877701363","27_26:0.004845895928429322","27_26:660","true"
"28","126.40760417134015","55.672504651627385","4.99440242324861","-0.3073714140177614","0.04190000000000005","0.01","0.0738","1300","0.0010163964042193927","0","0.0010163964042193927","0.0010163964042193927","28_27:0.01576203704363932;28_29:0.016711043928682473;28_35:0.015532384947998329","28_27:660;28_29:660;28_35:660","true"
"29","256.4800696912566","203.81273590678435","4.6286491295706345","-0.3122408870668324","0.0363","0.0124","0.0602","1300","0.00017732225688440464","0","0.00017732225688440464","0.00017732225688440464","","","true"
"30","204.3786849105484","68.35317153754441","4.732965719362059","-0.31090012417705765","0.007499999999999951","0.0076","0.0074","1300","0.00019203895713972924","0","0.00019203895713972924","0.00019203895713972924","30_29:0.005751885796894618;30_31:0.008269511714753902","30_29:660;30_31:660","true"
"31","201.34167046633223","55.79580215746857","4.797666871392719","-0.31025628620305007","0.006900000000000017","0.0078","0.006","1300","0.00026817676195688665","0","0.00026817676195688665","0.00026817676195688665","31_32:0.005867620130013879","31_32:660","true"
"32","274.92597814623196","368.49981481932934","4.910386069926192","-0.3078794303810588","0.012299999999999978","0.0096","0.015","1300","0.0001288425761862194","0","0.0001288425761862194","0.0001288425761862194","32_36:0.004644079927491468","32_36:660","true"
"33","220.73033213712142","138.15604866387386","4.973179864912966","-0.3075486854907048","0.015700000000000047","0.023","0.0084","1300","0.0006536185354247316","0","0.0006536185354247316","0.0006536185354247316","33_39:0.015255492848434776","33_39:660","true"
"34","220.17534149130626","165.31414586587553","4.678636054063652","-0.3124338462946453","0.04390000000000005","0.0286","0.0592","1300","0.0002477562506179547","0","0.0002477562506179547","0.0002477562506179547","34_43:0.0048576484050638635","34_43:660","true"
"35","247.77640359741304","158.97399002667245","4.907602427825297","-0.308301773576246","0.016199999999999992","0.0156","0.0168","1300","0.00020185170716906348","0","0.00020185170716906348","0.00020185170716906348","35_47:0.006426533327418882","35_47:660","true"
"36","137.6752875519037","199.18703728305636","4.8122759352200895","-0.31175120998201256","0.023499999999999965","0.0122","0.0348","1300","0.0001942662132049259","0","0.0001942662132049259","0.0001942662132049259","36_51:0.009226651797178992","36_51:660","true"
"37","163.87786768234994","111.51958587534926","4.837909740474339","-0.30886995110205334","0.014000000000000012","0.008","0.02","1300","0.00015913930240092622","0","0.00015913930240092622","0.00015913930240092622","37_38:0.006498313801000438","37_38:660","true"
"38","180.60578533865097","125.70839750543347","4.776679833049806","-0.31016511917022377","0.02070000000000005","0.0206","0.0208","1300","0.00025376883047510766","0","0.00025376883047510766","0.00025376883047510766","","","true"
"39","326.04710546743013","116.96129348926732","4.917369422541952","-0.30824769981735706","0.06310000000000004","0.015","0.1112","1300","0.00022957909666741755","0","0.00022957909666741755","0.00022957909666741755","39_38:0.0066090599007883055","39_38:660","true"
"40","260.39794013471175","29.96169074861419","4.86820398819914","-0.30859152479413265","0.0121","0.0118","0.0124","1300","0.00015531590942856327","0","0.00015531590942856327","0.00015531590942856327","40_41:0.005141382470437328;40_39:0.005494629521564515","40_41:660;40_39:660","true"
"41","139.644259078749","135.19879067306215","4.93554356404785","-0.30862641143413133","0.011199999999999988","0.0176","0.0048","1300","0.0002681654857437158","0","0.0002681654857437158","0.0002681654857437158","41_53:0.02616578909987438","41_53:660","true"
"42","262.057206173568","147.05548105977508","5.063928457005725","-0.3066601274184393","0.008299999999999974","0.0076","0.009","1300","0.0001673448393004148","0","0.0001673448393004148","0.0001673448393004148","42_41:0.005921011680959459;42_43:0.0046603432045208","42_41:660;42_43:660","true"
"43","344.95093936790244","259.41524596689703","4.829552892647809","-0.3101290706249939","0.03600000000000003","0.0106","0.0614","1300","0.0002940613306225295","0","0.0002940613306225295","0.0002940613306225295","43_44:0.013353169707196938","43_44:660","true"
"44","274.83280061623645","20.989648502944377","4.949171040166026","-0.3085061819189273","0.017800000000000038","0.018","0.0176","1300","0.0006335972692559816","0","0.0006335972692559816","0.0006335972692559816","44_45:0.007521891906465739","44_45:660","true"
"45","175.0572866534028","26.943689894687424","4.999439570777192","-0.35905492913025383","0.05049999999999999","0.04","0.061","1300","0.0004898631713240416","0","0.0004898631713240416","0.0004898631713240416","","","true"
"46","302.2657362102225","181.2055747783264","4.853136127313077","-0.3093752065131216","0.024700000000000055","0.0394","0.01","1300","0.0004839145008253359","0","0.0004839145008253359","0.0004839145008253359","46_45:0.01599281921926554;46_47:0.011044645494611677","46_45:660;46_47:660","true"
"47","128.65172030773797","116.28837036719212","4.769537734046866","-0.3109329882546267","0.011399999999999966","0.0118","0.011","1300","0.0002492082350824673","0","0.0002492082350824673","0.0002492082350824673","","","true"
"48","211.96764523375833","83.43121491310072","4.844159296930073","-0.3101551740988557","0.015700000000000047","0.015","0.0164","1300","0.00020884115886744793","0","0.00020884115886744793","0.00020884115886744793","48_47:0.00626709984578222;48_49:0.008381661668314194","48_47:660;48_49:660","true"
"49","368.45746620419743","58.915779689920946","4.697333027060798","-0.312183453636997","0.00880000000000003","0.0086","0.009","1300","0.00023952269807417606","0","0.00023952269807417606","0.00023952269807417606","","","true"
"50","323.15601260175265","40.528248897296386","4.784065216389066","-0.31049210238863767","0.01429999999999998","0.0146","0.014","1300","0.0003802472579601617","0","0.0003802472579601617","0.0003802472579601617","50_49:0.011315759614552223;50_51:0.01341525341730232","50_49:660;50_51:660","true"
"51","266.97764859603586","263.9818411346945","4.931195143259573","-0.3079514036835037","0.01859999999999995","0.0282","0.009","1300","0.0004440670652592523","0","0.0004440670652592523","0.0004440670652592523","","","true"
"52","133.03833632753395","124.86643338054107","4.915268091888991","-0.30801090653647334","0.015599999999999947","0.0142","0.017","1300","0.0002321239600403801","0","0.0002321239600403801","0.0002321239600403801","52_37:0.006322220133690215;52_56:0.006581530580669154","52_37:660;52_56:660","true"
"53","98.69109651084145","192.79688703800102","4.996701228091365","-0.30683792833129964","0.12470000000000003","0.1752","0.0742","1300","0.0016294278843945636","0","0.0016294278843945636","0.0016294278843945636","53_60:0.018382702308303883","53_60:660","true"
"54","246.30607705839176","115.96313056693207","4.96962461873921","-0.3069935236147513","0.015499999999999958","0.0146","0.0164","1300","0.0003097778407972814","0","0.0003097778407972814","0.0003097778407972814","54_64:0.00777170048790346;54_45:0.018699499297144845","54_64:660;54_45:660","true"
"55","242.89624900693187","117.34509831481432","4.837201893521209","-0.31038048092010345","0.010800000000000032","0.0134","0.0082","1300","0.0002643185133480792","0","0.0002643185133480792","0.0002643185133480792","55_68:0.006603977454275295;55_49:0.008019219004685468","55_68:660;55_49:660","true"
"56","287.32106882090744","146.52395276996384","4.8145266476661215","-0.30974571553277236","0.015800000000000036","0.0132","0.0184","1300","0.0001804942543718828","0","0.0001804942543718828","0.0001804942543718828","56_57:0.006655857739344628","56_57:660","true"
"57","280.2454271935827","150.9200955507388","4.927636215797346","-0.30778611849622645","0.012700000000000045","0.0152","0.0102","1300","0.00019991763839379996","0","0.00019991763839379996","0.00019991763839379996","57_58:0.006431209748073374","57_58:660","true"
"58","214.5007493614629","150.06774862153546","4.886914741135209","-0.30930018015034827","0.025599999999999956","0.0092","0.042","1300","0.00025094257978298343","0","0.00025094257978298343","0.00025094257978298343","58_71:0.0045152020923301395;58_59:0.0056089923856525725","58_71:660;58_59:660","true"
"59","210.75755658947725","43.31884305721529","4.971240983646933","-0.30762691104199297","0.0121","0.0116","0.0126","1300","0.0002776597659061404","0","0.0002776597659061404","0.0002776597659061404","59_60:0.00565072738118827","59_60:660","true"
"60","261.07982639603154","95.42019272118687","4.766228041500117","-0.31054248475500074","0.020100000000000007","0.0234","0.0168","1300","0.0005305988134526926","0","0.0005305988134526926","0.0005305988134526926","60_61:0.016724190081197743","60_61:660","true"
"61","205.78839228257743","111.44090532628383","4.793929680818951","-0.29056402780855567","0.018299999999999983","0.0196","0.017","1300","0.0006863743996065177","0","0.0006863743996065177","0.0006863743996065177","","","true"
"62","240.30397129023183","207.03523055497516","4.935227577924499","-0.3079921198487331","0.013000000000000012","0.0102","0.0158","1300","0.00019629223314996663","0","0.00019629223314996663","0.00019629223314996663","62_72:0.007086176803308253;62_61:0.007369697849655937;62_63:0.006180475936900243","62_72:660;62_61:660;62_63:660","true"
"63","204.84229918215763","152.39624448234548","5.041629381337884","-0.30694631371315323","0.012800000000000034","0.0124","0.0132","1300","0.0002775303819320559","0","0.0002775303819320559","0.0002775303819320559","63_64:0.006271877438131318","63_64:660","true"
"64","358.1368957332733","184.96679535782485","4.821568151625261","-0.30967161679000116","0.008099999999999996","0.0102","0.006","1300","0.0001739526928774174","0","0.0001739526928774174","0.0001739526928774174","","","true"
"65","147.75458383965966","82.86456156348683","4.95716283840736","-0.3075262411046977","0.010399999999999965","0.009","0.0118","1300","0.00023200599792534487","0","0.00023200599792534487","0.00023200599792534487","65_64:0.005309001650787126;65_66:0.0073518256729822595","65_64:660;65_66:660","true"
"66","197.57343977767286","190.7680848761935","4.885003283440064","-0.3091067496263565","0.011299999999999977","0.0116","0.011","1300","0.00017839934775797247","0","0.00017839934775797247","0.00017839934775797247","","","true"
"67","255.7666337054996","112.32823044886253","5.11394299354881","-0.3058889857295697","0.06469999999999998","0.0648","0.0646","1300","0.000324691614420155","0","0.000324691614420155","0.000324691614420155","67_68:0.011096320315667402;67_66:0.00688277335976803","67_68:660;67_66:660","true"
"68","242.7130723846203","28.59895033470688","4.743755986637629","-0.31111458963233274","0.10450000000000004","0.1772","0.0318","1300","0.00020916550587139532","0","0.00020916550587139532","0.00020916550587139532","","","true"
"69","203.15884715862217","167.0341757257351","5.117688308169659","-0.3044028997353383","0.020199999999999996","0.0246","0.0158","1300","0.00028074872269453967","0","0.00028074872269453967","0.00028074872269453967","69_68:0.009222203843484572;69_70:0.007385181451118883","69_68:660;69_70:660","true"
"70","272.062502632485","167.84806255281103","4.898861335636608","-0.3082399407301921","0.07450000000000001","0.0638","0.0852","1300","0.00015936135025066865","0","0.00015936135025066865","0.00015936135025066865","","","true"
"71","298.5199724334682","436.0405671522199","4.7882496146687785","-0.3094663460422399","0.0131","0.0054","0.0208","1300","0.00011231827085127288","0","0.00011231827085127288","0.00011231827085127288","","","true"
"72","229.92664000391628","183.52164042979177","5.059271507650144","-0.2985458699744989","0.019499999999999962","0.018","0.021","1300","0.0003401989766247032","0","0.0003401989766247032","0.0003401989766247032","","","true"
"73","239.38675421263915","218.31593393565345","4.979584192352369","-0.307607369486609","0.011700000000000044","0.0096","0.0138","1300","0.0002543617213187218","0","0.0002543617213187218","0.0002543617213187218","73_66:0.007440690463237309","73_66:660","true"
"74","149.70243439717495","103.54843272575236","5.031462602993276","-0.3067427013413316","0.010700000000000043","0.0108","0.0106","1300","0.00031143916621100313","0","0.00031143916621100313","0.00031143916621100313","74_70:0.006535919583873284;74_89:0.006832429304517107","74_70:660;74_89:660","true"
"75","44.87628572494563","33.43529711034217","5.00608393105337","-0.30673349842246334","0.01090000000000002","0.0158","0.006","1300","0.0002854465516053692","0","0.0002854465516053692","0.0002854465516053692","75_90:0.010848917273746733","75_90:660","true"
"76","186.39300884298183","32.06171026753375","4.837397958602822","-0.30948286299394656","0.010399999999999965","0.0104","0.0104","1300","0.000178732864172924","0","0.000178732864172924","0.000178732864172924","76_75:0.006973392110678711","76_75:660","true"
"77","175.13671545972952","36.39189347745122","5.041931572803447","-0.30723078653018854","0.03610000000000002","0.0168","0.0554","1300","0.0002961709345817504","0","0.0002961709345817504","0.0002961709345817504","77_76:0.007393748966944502;77_78:0.0075768939332348795;77_71:0.004985595352337724","77_76:660;77_78:780;77_71:660","true"
"78","249.15114915550404","240.11064145611792","4.643455107356276","-0.31230747337772335","0.010800000000000032","0.0138","0.0078","1300","0.0001321433612656509","0","0.0001321433612656509","0.0001321433612656509","","","true"
"79","244.82663884209836","76.99763968321902","4.863164547907876","-0.3092713261857367","0.009600000000000053","0.0078","0.0114","1300","0.0001478877828162149","0","0.0001478877828162149","0.0001478877828162149","79_78:0.005687691265823136;79_80:0.005332110291416781","79_78:660;79_80:660","true"
"80","177.50735558176876","256.66898470299094","5.031462467068204","-0.3072198090686745","0.026000000000000023","0.0318","0.0202","1300","0.00023251745229358934","0","0.00023251745229358934","0.00023251745229358934","80_81:0.005716787274160945","80_81:660","true"
"81","256.78660881961775","234.67542826672496","4.930445697593661","-0.30841914125984865","0.04149999999999998","0.0442","0.0388","1300","0.00022664967431546115","0","0.00022664967431546115","0.00022664967431546115","81_82:0.006451992456405209;81_72:0.007227208947739205","81_82:660;81_72:660","true"
"82","248.52238891475332","294.21286705764606","4.893605875039818","-0.30897996872816896","0.021199999999999997","0.0212","0.0212","1300","0.00019648191486390282","0","0.00019648191486390282","0.00019648191486390282","82_83:0.007048056528118518","82_83:660","true"
"83","178.8276549692882","44.205463239947264","4.790688923010211","-0.31061744032224003","0.03539999999999999","0.0114","0.0594","1300","0.0002649096943040168","0","0.0002649096943040168","0.0002649096943040168","83_92:0.005296725099463079","83_92:660","true"
"84","253.9292647490848","135.5386610242583","4.679690940362013","-0.31137294267603616","0.016800000000000037","0.0166","0.017","1300","0.000175485317093823","0","0.000175485317093823","0.000175485317093823","84_83:0.006809632031713669","84_83:660","true"
"85","222.26952790326504","186.90531956946376","5.104778792840738","-0.3061413803895981","0.015100000000000002","0.0152","0.015","1300","0.0001597285491498596","0","0.0001597285491498596","0.0001597285491498596","85_73:0.004234155869240586;85_84:0.1241426210851545;85_86:0.007829106219594623","85_73:660;85_84:660;85_86:660","true"
"86","205.64550318426512","147.603533527735","4.89881423714405","-0.3083187869423004","0.04510000000000003","0.0504","0.0398","1300","0.0002680353773883099","0","0.0002680353773883099","0.0002680353773883099","86_87:0.024579683421069837","86_87:660","true"
"87","67.87242743223983","12.078109627331566","4.992090074028605","-0.307423102897223","0.023499999999999965","0.0268","0.0202","1300","0.002094524852246188","0","0.002094524852246188","0.002094524852246188","87_88:0.015992628477991044","87_88:660","true"
"88","219.55885946618872","154.0636843273382","5.09937675419546","-0.3058997453558384","0.007900000000000018","0.0082","0.0076","1300","0.0003720672811510395","0","0.0003720672811510395","0.0003720672811510395","88_89:0.008117371704372572","88_89:660","true"
"89","344.9164050880771","145.35292426097973","4.956490825555376","-0.3077261951848229","0.012700000000000045","0.012","0.0134","1300","0.0001549239102054305","0","0.0001549239102054305","0.0001549239102054305","","","true"
"90","52.566558044367625","9.677666320232493","4.905589360978312","-0.307867793738734","0.006099999999999994","0.009","0.0032","1300","0.0002717288865536791","0","0.0002717288865536791","0.0002717288865536791","","","true"
"91","55.801959791466864","135.13819230743906","4.914641031916575","-0.30850221183732857","0.022399999999999975","0.024","0.0208","1300","0.001543194177276194","0","0.001543194177276194","0.001543194177276194","91_79:0.012497631673025589","91_79:660","true"
"92","193.14764041164793","138.3047912525508","4.91209831011135","-0.308588011384664","0.010800000000000032","0.0044","0.0172","1300","0.00018292438201774946","0","0.00018292438201774946","0.00018292438201774946","92_102:0.00956421195577209","92_102:660","true"
"93","215.8892853497738","79.90083923981386","4.964128684832499","-0.3073815906362206","0.027699999999999947","0.0236","0.0318","1300","0.0005276868072761585","0","0.0005276868072761585","0.0005276868072761585","93_106:0.016222075918779638;93_87:0.04200536658377596","93_106:660;93_87:740","true"
"94","147.25048801025196","144.39227157562428","4.975880949420979","-0.3076458715160733","0.016100000000000003","0.0106","0.0216","1300","0.00020241939333723148","0","0.00020241939333723148","0.00020241939333723148","94_95:0.00834539473843679;94_90:0.014819562942876563","94_95:660;94_90:660","true"
"95","143.7657535188557","118.82703956194474","4.8388880176376885","-0.3098764431196092","0.020000000000000018","0.0312","0.0088","1300","0.00014476913685511033","0","0.00014476913685511033","0.00014476913685511033","95_96:0.007134257533475491","95_96:660","true"
"96","228.87116708904324","72.95128224031035","4.747911397990863","-0.3109191907797597","0.03939999999999999","0.042","0.0368","1300","0.000223023151152462","0","0.000223023151152462","0.000223023151152462","","","true"
"97","159.0019679950308","129.27859885034258","4.816155515549707","-0.3095561501235201","0.007399999999999962","0.0072","0.0076","1300","0.00034329300036231336","0","0.00034329300036231336","0.00034329300036231336","97_96:0.01193192959278691;97_98:0.01576747702762296","97_96:660;97_98:660","true"
"98","208.81436945509753","99.75627170274255","4.942901833015315","-0.308363471215884","0.013000000000000012","0.015","0.011","1300","0.0005311546359258749","0","0.0005311546359258749","0.0005311546359258749","98_91:0.01869095571458218","98_91:660","true"
"99","197.71476560255968","278.00509216263987","5.060106822614226","-0.30553728570536653","0.019000000000000017","0.0066","0.0314","1300","0.000270202343527569","0","0.000270202343527569","0.000270202343527569","99_98:0.008143280030643296","99_98:660","true"
"100","188.1654929308478","193.18175073307128","4.905355572343165","-0.3084392241160231","0.0262","0.0114","0.041","1300","0.00017495799356673081","0","0.00017495799356673081","0.00017495799356673081","100_110:0.01206079368287627;100_99:0.03632619941450113","100_110:660;100_99:660","true"
"101","210.0455567490361","244.73933990054283","5.0653597605989376","-0.3063331480679172","0.021599999999999953","0.0084","0.0348","1300","0.00016188485023458483","0","0.00016188485023458483","0.00016188485023458483","101_100:0.010590719520886749;101_102:0.009532674408574499","101_100:660;101_102:660","true"
"102","135.62054724379865","174.62068335337415","4.809844386479354","-0.30996470519230634","0.04239999999999999","0.0544","0.0304","1300","0.000312723713733854","0","0.000312723713733854","0.000312723713733854","102_103:0.010743048167886099","102_103:660","true"
"103","160.85838475882005","78.14875245229138","4.933467696589987","-0.30764620230723944","0.006900000000000017","0.0086","0.0052","1300","0.00025036878120656667","0","0.00025036878120656667","0.00025036878120656667","","","true"
"104","248.64742964691735","233.08991613947578","4.765569957701215","-0.31046094866074025","0.019100000000000006","0.0244","0.0138","1300","0.0005592337800378763","0","0.0005592337800378763","0.0005592337800378763","104_103:0.03056217898403471","104_103:660","true"
"105","168.86893292137623","63.082121571871504","4.982215131728165","-0.30759736332542964","0.008000000000000007","0.0092","0.0068","1300","0.0003171682876043141","0","0.0003171682876043141","0.0003171682876043141","105_104:0.007456138839771809;105_106:0.013731890996589974","105_104:660;105_106:660","true"
"106","196.05376060222056","135.50693084721084","4.878213049570025","-0.309312950580174","0.02980000000000005","0.0314","0.0282","1300","0.0007532381171672354","0","0.0007532381171672354","0.0007532381171672354","","","true"
"107","128.46779736030086","56.09088176738755","4.916024497767335","-0.3080022405881546","0.022700000000000053","0.0264","0.019","1300","0.00023670743983453843","0","0.00023670743983453843","0.00023670743983453843","107_106:0.03601604959685967","107_106:660","true"
"108","142.2479111848804","155.5723425228462","5.056238427998427","-0.3060067460745893","0.031000000000000028","0.0478","0.0142","1300","0.00020442525631754918","0","0.00020442525631754918","0.00020442525631754918","108_112:0.006830391042502132;108_107:0.008888049448636332","108_112:660;108_107:660","true"
"109","160.00337247547702","194.77553813969348","4.984989298451822","-0.3071158019842663","0.0242","0.0232","0.0252","1300","0.00026242878051715047","0","0.00026242878051715047","0.00026242878051715047","109_96:0.009817910917066297","109_96:660","true"
"110","144.21243083552648","253.15770774296547","4.830168031930838","-0.3090472310608016","0.014599999999999946","0.016","0.0132","1300","0.0005040231126584492","0","0.0005040231126584492","0.0005040231126584492","110_118:0.01717886675035496","110_118:660","true"
"111","177.0309674063403","197.21684370218716","4.853171478849851","-0.30961255187582126","0.014499999999999957","0.0182","0.0108","1300","0.00023731905360497974","0","0.00023731905360497974","0.00023731905360497974","111_104:0.006837880047519618","111_104:660","true"
"112","182.29275416269064","36.92057561593269","5.002444176264101","-0.3061965297474003","0.007800000000000029","0.009","0.0066","1300","0.00021144727248535006","0","0.00021144727248535006","0.00021144727248535006","112_126:0.006148093942216354","112_126:660","true"
"113","231.4260144000504","256.34170147992006","5.031999310090885","-0.30676917589658537","0.009399999999999964","0.012","0.0068","1300","0.0007535658072692308","0","0.0007535658072692308","0.0007535658072692308","113_114:0.02382911406577129","113_114:660","true"
"114","116.44443551117162","35.47661493996665","4.822460552153238","-0.30937991952553456","0.13070000000000004","0.13","0.1314","1300","0.000207113834614859","0","0.000207113834614859","0.000207113834614859","114_109:0.0070513566838174835;114_115:0.006420317108028345","114_109:660;114_115:660","true"
"115","192.79380733980025","116.24501893867016","5.028019381071516","-0.3068193442669031","0.01649999999999996","0.0122","0.0208","1300","0.00023635893816882435","0","0.00023635893816882435","0.00023635893816882435","","","true"
"116","259.3096922138658","368.61443814163385","4.91273992483288","-0.3082983947671616","0.017199999999999993","0.0158","0.0186","1300","0.00016168965098839643","0","0.00016168965098839643","0.00016168965098839643","116_115:0.0048026347827911375;116_117:0.012394605968031769","116_115:660;116_117:660","true"
