Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
24,12,420.3339076984881,320.3019685662814,0.0193999999999999,0.0164,0.0224,0.0003009248493459,2.6457473911131176e-10,49001,50999,0,1998,0.06626682061391534,0.004391291479211782
25,12,378.7884970988112,378.8805089027159,0.017822265625,0.0146484375,0.02099609375,0.0001044694326597,2.8031753606413632e-15,48751,51249,0,2498,0.06764756222916103,0.004576192675547835
26,13,269.3716591911651,86.06568861150538,0.0234999999999999,0.0324,0.0146,0.0001718197335038,0.90435121409872,50019,49981,1,38,0.07085728114856549,0.6947121362647166
27,13,446.8310757521897,91.48537843271934,0.0263671875,0.0224609375,0.0302734375,0.0002448923424111,0.6579690900638205,49930,50070,1,140,0.06510349877005805,0.3514896093401026
28,14,381.364641319099,353.08039047033486,0.0042999999999999,0.0058,0.0028,9.86243916207e-05,0.0018207923706289,50493,49507,0,986,0.06863419484081135,0.004464030749642581
29,14,277.3241490267648,330.23714298621314,0.005126953125,0.0068359375,0.00341796875,0.0001521463069938,0.0040872514447682,50454,49546,0,908,0.07199781958250123,0.004611845264789681
30,15,380.5148007759491,70.9926395505747,0.0263671875,0.0146484375,0.0380859375,0.0005410877531115,0.0069217622028021,50427,49573,0,854,0.06664647535742434,0.0035670413614019066
31,15,351.40390800435887,66.71791674174106,0.0537999999999999,0.0594,0.0482,0.0005933173513627,0.0213273833467526,49636,50364,1,728,0.06533904016665834,0.001937025936033155
32,16,321.5433335740062,110.69141580900484,0.0143999999999999,0.0258,0.003,0.0001677639083568,7.441540435203787e-09,50914,49086,0,1828,0.06966600884803219,0.00485335175196931
33,16,421.7006835936474,127.82068064772756,0.03125,0.0224609375,0.0400390625,0.0001224419363492,2.601265364768745e-05,49335,50665,0,1330,0.06542167085267558,0.004276592111284085
34,17,413.9342007875416,69.63560089463772,0.058837890625,0.0634765625,0.05419921875,0.0003925617269211,0.0134021214719178,50391,49609,1,782,0.06329066427386672,0.002488866702901889
35,17,319.23929768270386,53.07364689001495,0.0840999999999999,0.0684,0.0998,0.0009645795234531,1.7538884814926178e-10,48991,51009,0,2018,0.06377951392813686,0.004067826374536973
36,18,253.64926408586183,46.74275835758955,0.004,0.0056,0.0024,0.0001865333712593,0.3269350570566093,49845,50155,1,310,0.07299984862687604,0.06448309008025208
37,18,433.1155608043481,49.28161580992735,0.005126953125,0.00830078125,0.001953125,0.0002011995683007,2.019261297761648e-05,50674,49326,0,1348,0.06712506561050705,0.004503063980014555
38,19,333.4311638524518,214.7167540188217,0.036376953125,0.03466796875,0.0380859375,0.0002530893888037,0.1862240793452007,49791,50209,1,418,0.06749639915096231,0.014096262044305344
39,19,377.9497975617496,248.63158659548463,0.0249,0.0328,0.017,0.0002305068238674,2.4584798457967614e-07,50816,49184,0,1632,0.06703673607730051,0.0044938910222651705
40,20,499.33639789182257,482.8878544435456,0.038,0.0656,0.0104,0.0001311830987886,1.6313343784109592e-67,52745,47255,0,5490,0.0631006796881878,0.003981695777111277
41,20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,0.0001143285873392,49390,50610,0,1220,0.06729227739490551,0.004512876805992
42,21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.8396151519234458,49968,50032,1,64,0.0716861140775821,0.5897150071668741
43,21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.0004071176010219,50559,49441,0,1118,0.06585765164175934,0.004283772406217731
44,22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,0.0006082493471113,50542,49458,0,1084,0.07107249806779481,0.0049652103477703475
45,22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,5.3135111896915865e-05,49361,50639,0,1278,0.06744032040619562,0.004541032741888147
46,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,0.0611971446005875,50296,49704,1,592,0.06743942627407128,3.8966080491111436e-05
47,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.0002762397239473,50575,49425,0,1150,0.06790905720216427,0.00457419800004181
48,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,2.409828524420669e-13,51158,48842,0,2316,0.07016936704153325,0.004923740070975592
49,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,2.871903928553056e-09,50939,49061,0,1878,0.06928313199856312,0.004800151981581332
50,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,6.1632677598473044e-09,50919,49081,0,1838,0.07358283009738267,0.005414431978118955
51,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,1.353364000695136e-05,50688,49312,0,1376,0.07439248879560434,0.005532228970038368
52,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,3.214327715835666e-16,51291,48709,0,2582,0.0733867863840877,0.005385620415783673
53,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,1.733357148121807e-26,51684,48316,0,3368,0.07426144599759318,0.005514762361653449
54,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,5.4334642353464645e-12,48910,51090,0,2180,0.06801348908486432,0.004625834696757861
55,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,1.0922480022665285e-22,48450,51550,0,3100,0.06612169437592663,0.004372078467143448
56,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,6.585234767660047e-05,50631,49369,0,1262,0.0775777758246551,0.00600809828110097
57,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.004791127519195,50446,49554,0,892,0.07654496010474054,0.005148612490714498
58,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.7518296340458493,49950,50050,1,100,0.07188434630096667,0.46232559432647136
59,29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,1.4320507780369939e-11,51068,48932,0,2136,0.0682188262768283,0.004653808256634224
60,30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,0.007900019690822,50420,49580,0,840,0.06782342819228661,0.003590814886433401
61,30,261.38301339728554,136.0188136677001,0.080078125,0.076171875,0.083984375,0.0008176402826895,5.984347651301811e-19,48594,51406,0,2812,0.06633200585386248,0.004399935000596846
62,31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.000898912788114,50525,49475,0,1050,0.06866916350023292,0.004592806881583453
63,31,329.44374555262414,149.60927895829292,0.009521484375,0.01611328125,0.0029296875,0.0006914961450172,1.0052010944085346e-19,51437,48563,0,2874,0.0694419773974593,0.004822188224869249
64,32,320.63676515264206,105.41346912633394,0.04248046875,0.0439453125,0.041015625,0.0001690132228895,0.824812574194006,49965,50035,1,70,0.06750141416155163,0.5735201931097017
65,32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,0.0001478023103344,49400,50600,0,1200,0.06948748819957637,0.004807992039218742
66,33,391.2205240158313,260.77675377180896,0.002197265625,0.00244140625,0.001953125,0.0001092971398293,9.27097942359508e-06,49299,50701,0,1402,0.06851351914760351,0.004692832017087581
67,33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,4.780481598194005e-63,52650,47350,0,5300,0.07927749393767128,0.0062849210450375064
68,34,365.1162427283113,171.38030866925735,0.011962890625,0.01123046875,0.0126953125,0.0002365012759284,0.0009194947555789,50524,49476,0,1048,0.06842152187157455,0.004556523664768612
69,34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,0.0484658042106222,50312,49688,1,624,0.07125657605310959,0.0005194192811763159
70,35,309.52736654464366,66.3952596693868,0.00927734375,0.01123046875,0.00732421875,0.0003072093656103,1.012251798074872e-05,50698,49302,0,1396,0.07039046578423791,0.00495339271827619
71,35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,0.0611971446005875,50296,49704,1,592,0.07398421465491162,0.00016350916057419264
72,36,345.941238680082,189.7702843783929,0.008544921875,0.01171875,0.00537109375,0.0002181763292606,6.858246763256055e-08,50853,49147,0,1706,0.06929113448629046,0.004801251814087917
73,36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,1.376520232227202e-07,50833,49167,0,1666,0.06871061245741979,0.004721129347983036
74,37,420.7135575419307,245.14258469459392,0.02734375,0.0185546875,0.0361328125,0.0013922170531645,2.666824963495088e-31,51840,48160,0,3680,0.06492731955735834,0.004215556824903327
75,37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,4.3003984216778006e-43,47824,52176,0,4352,0.06444456999176928,0.00415310260142405
76,38,491.32913577783,345.664716122354,0.0087890625,0.01025390625,0.00732421875,0.0009704633228652,4.909419192794733e-09,49075,50925,0,1850,0.06500611571469458,0.004225794442027742
77,38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,1.0765973346113575e-75,52911,47089,0,5822,0.06495996423741253,0.004219796953725915
78,39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,4.1825601120555086e-20,48548,51452,0,2904,0.06555140437217208,0.0042969866151640205
79,39,483.4137225482638,67.42686637406638,0.010009765625,0.0146484375,0.00537109375,0.0011112661171307,0.0014036451795407,49495,50505,0,1010,0.06498854467546505,0.004043039443906802
80,40,337.3254197904221,32.608481067193914,0.019287109375,0.029296875,0.00927734375,0.0006658792618911,1.730097640586838e-39,52079,47921,0,4158,0.06843683433260159,0.004683600293467955
81,40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.0368788018411012,50330,49670,1,660,0.0683895349189999,0.0009929262991065797
82,41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,3.120209418496244e-11,51050,48950,0,2100,0.07127904936710867,0.005080702874230604
83,41,290.2414667123466,380.4882364584848,0.00390625,0.0048828125,0.0029296875,0.0001369076791353,1.1651472266844333e-08,50902,49098,0,1804,0.07161631889592354,0.0051288954633316435
84,42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.0017069809749748,50496,49504,0,992,0.07515104254499694,0.005394030179901202
85,42,283.23425009827747,79.70553005998471,0.002197265625,0.0029296875,0.00146484375,0.0001708036336303,0.0159675865749432,50381,49619,1,762,0.07198982788136926,0.003138491520995431
86,43,316.58631167489835,243.64277209290512,0.00244140625,0.0029296875,0.001953125,0.0001554790372631,6.1632677598473044e-09,50919,49081,0,1838,0.07077796590687793,0.005009519585468102
87,43,296.5571325974068,185.6937292001305,0.005,0.0082,0.0018,0.000200214286542,8.001788549918098e-06,50706,49294,0,1412,0.07125786263787628,0.005076542671048371
88,44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,2.1626357714311367e-148,54102,45898,0,8204,0.07478602933617828,0.005592950183871719
89,44,39.69521016980303,68.3005344813996,0.061767578125,0.07080078125,0.052734375,0.0006410913717374,0.0040062059421208,50455,49545,0,910,0.07567480961858247,0.005136388752933736
90,45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,1.608016315263142e-05,50682,49318,0,1364,0.07282362214138355,0.005300938168911857
91,45,226.9641046870836,135.30753161165268,0.0048828125,0.0048828125,0.0048828125,0.0001978502496521,1.0813134291577614e-06,50771,49229,0,1542,0.07404510954398827,0.005482518116607835
92,46,369.1163126264596,65.87074531771347,0.00390625,0.00439453125,0.00341796875,0.0005694031232303,2.83354269096261e-32,51870,48130,0,3740,0.06871573259142295,0.004721851905575947
93,46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,2.720267664616234e-07,50813,49187,0,1626,0.0667995926090581,0.004462149230255771
94,47,382.95928050822,113.3214745703488,0.038818359375,0.02685546875,0.05078125,0.001017780240402,0.0174052776001078,50376,49624,1,752,0.06529383588400302,0.0022933140145100293
95,47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,1.2587126148805267e-114,53598,46402,0,7196,0.06636986723534605,0.004404959276837461
96,48,287.6713075816916,84.03723882608601,0.00390625,0.005859375,0.001953125,0.0002050934362658,5.652605900981788e-07,50791,49209,0,1582,0.0716675297772731,0.0051361538030355
97,48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,2.937890790139402e-20,51458,48542,0,2916,0.07183170423162415,0.00515979373281953
98,49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,5.278782789846228e-59,52561,47439,0,5122,0.07833942622522298,0.006137065701297155
99,49,232.89342563742764,78.99620754834899,0.016845703125,0.01611328125,0.017578125,0.0002263825024575,1.4239513811673492e-19,51431,48569,0,2862,0.07283665786668969,0.00530517872918921
100,50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,2.6457473911131176e-10,50999,49001,0,1998,0.07159189902006305,0.005125399967416089
101,50,373.507132808728,89.31684600261572,0.006103515625,0.0087890625,0.00341796875,0.0001690641294492,0.0002104009674809,50586,49414,0,1172,0.0686748171684517,0.004687376285739752
102,51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,5.343957580905586e-40,52093,47907,0,4186,0.06835612451080639,0.0046725597581368655
103,51,257.80816089543686,73.98682233210822,0.058349609375,0.0517578125,0.06494140625,0.0001969247301152,1.4636936375494023e-27,48280,51720,0,3440,0.06857691648514608,0.0047027934746107
104,52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,0.0001595208344989,50597,49403,0,1194,0.062273569092983504,0.0038581549910573546
105,52,289.8840118276489,33.810877632179384,0.093505859375,0.087890625,0.09912109375,0.0004467187878395,2.775236819235285e-43,52181,47819,0,4362,0.06442579185130512,0.004150682655667693
106,53,391.3459219852715,513.7918019772176,0.0087890625,0.0078125,0.009765625,0.0001176309001583,6.443572420572536e-07,50787,49213,0,1574,0.06798944620289582,0.0046224771764075715
107,53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,2.539628589470881e-10,51000,49000,0,2000,0.0709188576598679,0.005029484335759091
108,54,302.46170045346724,18.026000275562804,0.0107421875,0.01220703125,0.00927734375,0.0002406773299573,8.63216185967307e-07,50778,49222,0,1556,0.07056967658622129,0.004979957420454877
109,54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,3.6773750265720193e-07,50804,49196,0,1608,0.06739109034180667,0.004541509493130251
110,55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,1.3037777158148149e-15,51264,48736,0,2528,0.0762957922775239,0.0058210479192548755
111,55,357.1161090057925,42.144531061604525,0.02734375,0.02490234375,0.02978515625,0.0001377291214908,1.4259076607697124e-10,51014,48986,0,2028,0.06752609769002099,0.004559773849985061
112,56,180.6980995857901,239.4020673680928,0.0078125,0.01318359375,0.00244140625,0.0003347842737957,9.213030682870989e-24,51589,48411,0,3178,0.0758044302518852,0.005746311645812928
113,56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,1.0345907338768997e-14,51223,48777,0,2446,0.07265337127743349,0.005278512357975093
114,57,260.5170626943087,55.891498844340944,0.005615234375,0.00927734375,0.001953125,0.0004308096791631,4.499553735634648e-42,52149,47851,0,4298,0.07243747205051623,0.005247187357069321
115,57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,5.1520187593956586e-45,52226,47774,0,4452,0.06984426283976974,0.0048782210516308405
116,58,268.3215994955801,44.53255083269776,0.0048828125,0.00537109375,0.00439453125,0.0005912960816771,9.798988656745827e-11,51023,48977,0,2046,0.07208094119848785,0.005195662069933457
117,58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,1.0873011265904314e-14,51222,48778,0,2444,0.07197553377209424,0.005180477461776315
118,59,322.7154051717627,90.22591922849612,0.0078125,0.0068359375,0.0087890625,0.0001885712186463,0.0129351327329505,50393,49607,1,786,0.07012762544888126,0.0032709812230617935
119,59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.0002565881910924,50578,49422,0,1156,0.07126360389361694,0.005041996278978568
120,60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.0987980217461187,50261,49739,1,522,0.07238392164647713,0.0006977046840738847
121,60,273.038109686163,449.95737430428704,0.00927734375,0.0166015625,0.001953125,0.0001593658435641,0.0102355203285394,50406,49594,1,812,0.07183404406682369,0.003794378126735972
122,61,307.51754275427044,172.13936217736517,0.0146484375,0.0107421875,0.0185546875,0.0002192863439092,4.8864865973339705e-15,51238,48762,0,2476,0.07009855783609852,0.004913807810700163
123,61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,0.0005942319864722,50543,49457,0,1086,0.0691154201454955,0.004695153226724275
124,62,287.10008549526685,26.973170940958774,0.0458984375,0.037109375,0.0546875,0.0006862939039704,0.2996300438908224,50164,49836,1,328,0.06809441469783557,0.05360874758579229
125,62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,3.349028142280286e-13,51151,48849,0,2302,0.07072294888399369,0.005001735498800615
126,63,188.82752787332217,169.07567220404547,0.00341796875,0.0048828125,0.001953125,0.0004465806588605,4.266455541601713e-17,51329,48671,0,2658,0.07570212499218139,0.005730811728331848
127,63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,7.617443059810799e-11,51029,48971,0,2058,0.07131494271056323,0.005085821042946165
128,64,238.34578009384333,39.90751653698997,0.00439453125,0.00732421875,0.00146484375,0.0002218226419547,4.013400180286578e-19,51413,48587,0,2826,0.07358108053667707,0.005414175412944957
129,64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,1.2170399941726092e-165,54337,45663,0,8674,0.07043867587351671,0.004961607058814345
130,65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,1.814106204696747e-08,50890,49110,0,1780,0.07239677347154029,0.005241290182381131
131,65,304.50386780018,432.5222714321606,0.014892578125,0.0126953125,0.01708984375,0.0001595588062125,7.358234313274845e-08,50851,49149,0,1702,0.07022510493515971,0.004931555028504071
132,66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,1.8027342394618447e-09,50951,49049,0,1902,0.07051257747489231,0.004972023327921819
133,66,368.5414334641853,100.39722573991445,0.016357421875,0.0146484375,0.01806640625,0.001581173670396,0.1529038046544422,50226,49774,1,452,0.06710239617947271,0.0073618816962885665
134,67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,1.84284108537748e-48,52313,47687,0,4626,0.07240587750747762,0.005242611097627854
135,67,270.23254829586847,84.09293131745733,0.009765625,0.0078125,0.01171875,0.0001996132772816,1.1827244562811121e-13,51173,48827,0,2346,0.07187894194600818,0.005166582295260612
136,68,364.7503753481034,95.14978908555318,0.017578125,0.0205078125,0.0146484375,0.0002094703105392,1.796721926159042e-06,50755,49245,0,1510,0.06801120160679383,0.004625279152793863
137,68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,8.581599300755302e-05,50621,49379,0,1242,0.07231930687981003,0.005217677205693777
138,69,305.5324263077249,103.83626143043412,0.004638671875,0.00244140625,0.0068359375,0.0001463196991432,1.1181166805032193e-12,51125,48875,0,2250,0.07099852138154138,0.005040790038206419
139,69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,1.176484657848437e-15,51266,48734,0,2532,0.07569150530591179,0.005729203975474694
140,70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,1.2288147778140037e-06,50767,49233,0,1534,0.07171552357422314,0.0051429400728446074
141,70,317.9991373410623,69.14902399101443,0.00390625,0.00439453125,0.00341796875,0.000173654537704,1.3638817369277049e-17,51350,48650,0,2700,0.07060316003353927,0.004984806206721554
142,71,242.54143052777297,52.75529351815917,0.072998046875,0.06640625,0.07958984375,0.000399209245015,5.481971582914416e-14,48811,51189,0,2378,0.06792790398803501,0.004614200140200256
143,71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,1.1937340628597005e-29,51788,48212,0,3576,0.06654448766898667,0.004428168839127919
144,72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,3.223735868498412e-21,51495,48505,0,2990,0.07013574346448653,0.004919022511316266
145,72,302.83515004904405,318.26992986537505,0.002197265625,0.0029296875,0.00146484375,0.0001422561846458,2.775527026480606e-13,51155,48845,0,2310,0.07128806561829609,0.005081988299558917
146,73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,8.022044613734371e-09,50912,49088,0,1824,0.07637598244817667,0.005833289469541179
147,73,268.47921976647893,113.41233413536872,0.04638671875,0.02978515625,0.06298828125,0.0001871619264733,2.6125343003398075e-06,49257,50743,0,1486,0.06909362560346352,0.004773568086923277
148,74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,0.0003698327531504,50563,49437,0,1126,0.07192706373264847,0.005120437305453238
149,74,328.2079023612338,312.89275512552825,0.075927734375,0.05859375,0.09326171875,8.1053655144e-05,0.0015317387740827,50501,49499,0,1002,0.06468974583890227,0.003988933856399798
150,75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.003771746885766,50458,49542,0,916,0.07607095957337712,0.005227176155248429
151,75,260.79589607747624,205.92116507859728,0.001708984375,0.00146484375,0.001953125,0.0002465651296673,0.003848476745675,50457,49543,0,914,0.07285128561811671,0.004761387632286721
152,76,313.8197744101741,327.6294102358207,0.01025390625,0.01025390625,0.01025390625,0.0002320911375983,9.672627357172062e-09,50907,49093,0,1814,0.07021318804139454,0.004929890416644316
153,76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,9.768030692003873e-14,51177,48823,0,2354,0.07260739642777661,0.005271834016006122
154,77,248.14444588697103,219.17469967087823,0.019287109375,0.015625,0.02294921875,0.0007022163033672,1.7092635240198444e-16,51303,48697,0,2606,0.07169588736468153,0.005140300265009078
155,77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,4.324386275023152e-08,49134,50866,0,1732,0.06327839247088077,0.004004149480896451
156,78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,2.4102104855260983e-11,51056,48944,0,2112,0.06550096191935316,0.00429037600920313
157,78,348.71922727679066,424.7271325896541,0.02099609375,0.01318359375,0.02880859375,9.93178149416e-05,0.7327076445879939,50054,49946,1,108,0.06830767107709414,0.44142732480128427
158,79,263.96968231396505,64.5080094966871,0.037109375,0.03076171875,0.04345703125,0.0006509555042448,0.2794752231556718,49829,50171,1,342,0.06969539961016852,0.044007574366782494
