Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
0,0,384.8077310067106,486.23766078571145,0.0027,0.0044,0.001,0.0001327268526847,0.2891445993278192,20106,19894,1,212,0.1334256841705347,0.024248380537761578
1,0,232.3192603398693,323.0582975949717,0.005126953125,0.00634765625,0.00390625,0.0001991776765114,0.044431188858863,20201,19799,1,402,0.09915620699440228,0.002994827609935103
2,1,460.1554823065436,171.8701412459624,0.0057,0.0086,0.0028,0.0004009879300176,0.0784078065749653,20176,19824,1,352,0.14551990171243362,0.0045040333137406
3,1,521.0552804202151,130.86193138748442,0.015869140625,0.01123046875,0.0205078125,0.000190538039894,0.0574331196320036,19810,20190,1,380,0.15306892164438074,0.0091462066265506
4,2,297.6389408350375,149.38970812380646,0.0046,0.0064,0.0028,0.0003890796801494,0.3370552149336757,20096,19904,1,192,0.11561998927384057,0.0490335591630221
5,2,272.73794752613907,142.77383610540738,0.01171875,0.009765625,0.013671875,0.000131907626893,0.0061439184373009,19726,20274,0,548,0.10921423255364829,0.010623489652042519
6,3,211.62128005649924,146.72567571405563,0.0062999999999999,0.0076,0.005,0.0001635116734481,0.3320464921270593,20097,19903,1,194,0.09335011763302947,0.05697595919659412
7,3,249.63594857402217,142.13468228326232,0.00634765625,0.0048828125,0.0078125,9.24995750204e-05,0.0601080779223996,20188,19812,1,376,0.10366319618826558,0.0018970483271535728
8,4,110.63914548442315,119.10729897263316,0.0653,0.0712,0.0594,0.0004795380529602,5.456307142692236e-21,20940,19060,0,1880,0.06189314202503471,0.0038307610297311175
9,4,541.8192633031138,227.85974291043976,0.084716796875,0.06982421875,0.099609375,0.0005581641294551,1.1599826154675592e-34,18772,21228,0,2456,0.1516731439618086,0.02300474259925951
10,5,445.07588572049497,440.3779108063197,0.0127,0.0094,0.016,0.0002193882350308,0.0285242368213377,20219,19781,1,438,0.1428222856723619,0.013064043971151117
11,5,438.15356415087024,442.81284248188086,0.016357421875,0.0244140625,0.00830078125,0.0001755001441622,0.8103302566044084,20024,19976,1,48,0.14153724922284555,0.4472840867224752
12,6,274.93909720509214,147.01187276966468,0.0163999999999999,0.0304,0.0024,0.000415818029972,8.2521480847936e-10,20614,19386,0,1228,0.10955625573407698,0.012002572989655586
13,6,372.895847892788,185.4006400646429,0.0126953125,0.0087890625,0.0166015625,9.25519982097e-05,0.9362372559720252,20008,19992,1,16,0.1306585691176575,0.6489570207140075
14,7,410.7681347984127,363.2063834652582,0.005126953125,0.00390625,0.00634765625,9.83143923442e-05,0.741399962118693,20033,19967,1,66,0.13776963902228423,0.3643695669614748
15,7,287.7388438890699,157.7930903066063,0.0427999999999999,0.024,0.0616,0.000321030620219,2.522379334202197e-09,20596,19404,0,1192,0.11107257946283092,0.012337117348192537
16,8,423.20033408167046,316.26113499159607,0.15283203125,0.263671875,0.0419921875,0.057518967321455,2.464972369871728e-20,20924,19076,0,1848,0.1462916486667713,0.02140124646964205
17,8,454.8924923762133,297.7769648588041,0.0449,0.0586,0.0312,0.0007063328010428,1.4703667359814252e-29,21129,18871,0,2258,0.14254749737901096,0.020319789009019134
18,9,454.1564258582864,376.3262951626362,0.01416015625,0.017578125,0.0107421875,0.0001416230256928,0.2301393404434166,20120,19880,1,240,0.14407842781708136,0.00740648068207771
19,9,118.37388492679776,159.05165351485545,0.0178,0.0314,0.0042,0.0003092412718703,1.278323499563951e-20,20931,19069,0,1862,0.06644256692772318,0.004414614699944975
20,10,233.4033388653241,78.30533009331471,0.011962890625,0.01123046875,0.0126953125,0.000149263231242,0.2112995473337105,20125,19875,1,250,0.09903906414964819,0.012602416084719138
21,10,296.817946413255,84.01668052014429,0.0047,0.006,0.0034,0.0001695320061317,0.3953250862453848,19915,20085,1,170,0.11536755990918598,0.07837621655228348
22,11,145.4709866714758,179.5609297415617,0.0194999999999999,0.0178,0.0212,0.0007792412915607,0.2627137620854614,20112,19888,1,224,0.07367007638873874,0.03573751510180126
23,11,242.6215792943725,220.72528313966023,0.004638671875,0.005859375,0.00341796875,0.0002078364101893,2.3369131189414823e-05,20423,19577,0,846,0.10194902782567847,0.010388839900305471
24,12,420.3339076984881,320.3019685662814,0.0193999999999999,0.0164,0.0224,0.0003009248493459,0.0001446960878502,19620,20380,0,760,0.13856783131339417,0.019160964365669234
25,12,378.7884970988112,378.8805089027159,0.017822265625,0.0146484375,0.02099609375,0.0001044694326597,0.0013742758758316,19680,20320,0,640,0.13144869266734382,0.016919353903652033
26,13,269.3716591911651,86.06568861150538,0.0234999999999999,0.0324,0.0146,0.0001718197335038,0.0013742758758316,20320,19680,0,640,0.10770784481811851,0.011306827884004085
27,13,446.8310757521897,91.48537843271934,0.0263671875,0.0224609375,0.0302734375,0.0002448923424111,0.5156922216117295,19935,20065,1,130,0.14229977697350554,0.1394219177129091
28,14,381.364641319099,353.08039047033486,0.0042999999999999,0.0058,0.0028,9.86243916207e-05,0.0001334516740593,20382,19618,0,764,0.1327024815522598,0.017574547682847223
29,14,277.3241490267648,330.23714298621314,0.005126953125,0.0068359375,0.00341796875,0.0001521463069938,0.0095975931942523,20259,19741,0,518,0.11072411853929434,0.010226574128361431
30,15,380.5148007759491,70.9926395505747,0.0263671875,0.0146484375,0.0380859375,0.0005410877531115,0.2846193087118784,19893,20107,1,214,0.13138077268297027,0.023482048924282975
31,15,351.40390800435887,66.71791674174106,0.0537999999999999,0.0594,0.0482,0.0005933173513627,0.7338565279279439,19966,20034,1,68,0.12428287885644629,0.37158003364234127
32,16,321.5433335740062,110.69141580900484,0.0143999999999999,0.0258,0.003,0.0001677639083568,4.486847414347177e-13,20724,19276,0,1448,0.12030826617256507,0.014474078909340804
33,16,421.7006835936474,127.82068064772756,0.03125,0.0224609375,0.0400390625,0.0001224419363492,0.0433833875352935,19798,20202,1,404,0.13805335028075388,0.008962401846226858
34,17,413.9342007875416,69.63560089463772,0.058837890625,0.0634765625,0.05419921875,0.0003925617269211,0.3734658860743453,19911,20089,1,178,0.13524864338958148,0.05674745471233165
35,17,319.23929768270386,53.07364689001495,0.0840999999999999,0.0684,0.0998,0.0009645795234531,0.0110852468861652,19746,20254,1,508,0.11596613962195293,0.011000001661055811
36,18,253.64926408586183,46.74275835758955,0.004,0.0056,0.0024,0.0001865333712593,0.1868350179869436,19868,20132,1,264,0.10486564550114652,0.006718978025715348
37,18,433.1155608043481,49.28161580992735,0.005126953125,0.00830078125,0.001953125,0.0002011995683007,0.0004315467985894,20352,19648,0,704,0.141412485380328,0.01987562504338795
38,19,333.4311638524518,214.7167540188217,0.036376953125,0.03466796875,0.0380859375,0.0002530893888037,0.0002622403088409,19635,20365,0,730,0.12156550945571354,0.014714483105718625
39,19,377.9497975617496,248.63158659548463,0.0249,0.0328,0.017,0.0002305068238674,3.978157022074258e-07,20507,19493,0,1014,0.13091672991399417,0.01713908601007027
40,20,499.33639789182257,482.8878544435456,0.038,0.0656,0.0104,0.0001311830987886,6.482603761382533e-34,21214,18786,0,2428,0.14899170879851273,0.022198529290700816
41,20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,1.1867930891249364e-05,19562,20438,0,876,0.12262991006504484,0.015035184256813064
42,21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.0891309255170861,20170,19830,1,340,0.10207073232252356,0.00016743860016204572
43,21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.4065387836561368,20083,19917,1,166,0.14500421105417358,0.06840033266609157
44,22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,0.0012819059673201,20322,19678,0,644,0.11053667263152925,0.011936604038850787
45,22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,3.1694098554721518e-12,19303,20697,0,1394,0.12791482683887395,0.01636220292440828
46,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,0.0003708547938665,20356,19644,0,712,0.12907441405117054,0.01656460616549837
47,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.3953250862453848,20085,19915,1,170,0.12903939344263868,0.07090807019143851
48,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,4.192564780367417e-07,20506,19494,0,1012,0.11175897628931081,0.012489975070060935
49,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,0.787160253603921,20027,19973,1,54,0.10972671472249337,0.4589161996014146
50,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.0264187676145125,20222,19778,1,444,0.09918062743914124,0.005294288245138922
51,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,1.695100397136569e-07,20523,19477,0,1046,0.09366562274920409,0.00877321713049809
52,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,2.3369131189414823e-05,20423,19577,0,846,0.09522475103983127,0.009063303117315081
53,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,4.192564780367417e-07,20506,19494,0,1012,0.09026153853067304,0.008147069652630456
54,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,7.432261128411013e-14,19252,20748,0,1496,0.12177801380637553,0.014829884646607686
55,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,7.633186750096108e-37,18732,21268,0,2536,0.12136790544619053,0.014730168472395444
56,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,7.494976338214705e-05,20396,19604,0,792,0.07088093956659236,0.005013488192012308
57,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.9760670531717748,20003,19997,1,6,0.07890609546813607,0.8048977840277102
58,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.2380002149104014,19882,20118,1,236,0.10685868923278063,0.01719809975705407
