Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
55,242.89624900693187,117.34509831481432,0.0108,0.0134,0.0082,0.000264318513348,0.0002636004298371,40516,39484,0
56,287.32106882090744,146.52395276996384,0.0158,0.0132,0.0184,0.0001804942543718,1.0915027060192293e-05,40622,39378,0
57,280.2454271935827,150.9200955507388,0.0127,0.0152,0.0102,0.0001999176383937,1.608716261465053e-07,40741,39259,0
58,214.5007493614629,150.06774862153546,0.0255999999999999,0.0092,0.042,0.0002509425797829,2.0543989367842853e-08,39207,40793,0
59,210.75755658947725,43.31884305721529,0.0121,0.0116,0.0126,0.0002776597659061,0.8819541644087981,39979,40021,1
60,261.07982639603154,95.42019272118688,0.0201,0.0234,0.0168,0.0005305988134526,6.84378358858496e-08,39237,40763,0
61,205.78839228257743,111.44090532628384,0.0182999999999999,0.0196,0.017,0.0006863743996065,0.0001549361628933,40535,39465,0
62,240.30397129023183,207.0352305549752,0.013,0.0102,0.0158,0.0001962922331499,0.4040635028020915,39882,40118,1
63,204.84229918215763,152.39624448234548,0.0128,0.0124,0.0132,0.000277530381932,5.240117304439795e-05,39428,40572,0
64,358.1368957332733,184.96679535782485,0.0080999999999999,0.0102,0.006,0.0001739526928774,0.1084646718076666,39773,40227,1
65,147.75458383965966,82.86456156348683,0.0103999999999999,0.009,0.0118,0.0002320059979253,0.0232189455810442,39679,40321,1
66,197.5734397776729,190.7680848761935,0.0112999999999999,0.0116,0.011,0.0001783993477579,0.0819498958732386,39754,40246,1
67,255.7666337054996,112.32823044886251,0.0646999999999999,0.0648,0.0646,0.0003246916144201,9.676383311708812e-49,42075,37925,0
68,242.7130723846203,28.59895033470688,0.1045,0.1772,0.0318,0.0002091655058713,9.773049942405272e-05,40551,39449,0
69,203.15884715862217,167.0341757257351,0.0201999999999999,0.0246,0.0158,0.0002807487226945,0.1009037971202879,40232,39768,1
70,272.062502632485,167.84806255281103,0.0745,0.0638,0.0852,0.0001593613502506,2.776649386030569e-26,38500,41500,0
71,298.5199724334682,436.0405671522199,0.0131,0.0054,0.0208,0.0001123182708512,0.0001735235805455,40531,39469,0
72,229.92664000391628,183.52164042979177,0.0194999999999999,0.018,0.021,0.0003401989766247,2.029483835672443e-13,38961,41039,0
73,239.38675421263915,218.31593393565345,0.0117,0.0096,0.0138,0.0002543617213187,0.0123090577756776,40354,39646,1
74,149.70243439717495,103.54843272575236,0.0107,0.0108,0.0106,0.000311439166211,0.8100075387981912,40034,39966,1
75,44.87628572494563,33.43529711034217,0.0109,0.0158,0.006,0.0002854465516053,1.1585423095248491e-25,41481,38519,0
76,186.39300884298183,32.06171026753375,0.0103999999999999,0.0104,0.0104,0.0001787328641729,0.0002564391058069,40517,39483,0
77,175.13671545972952,36.39189347745122,0.0361,0.0168,0.0554,0.0002961709345817,2.0882949927893403e-06,39329,40671,0
78,249.15114915550404,240.11064145611792,0.0108,0.0138,0.0078,0.0001321433612656,4.019124427362989e-13,41026,38974,0
79,244.8266388420984,76.99763968321902,0.0096,0.0078,0.0114,0.0001478877828162,0.3119385663872447,39857,40143,1
80,177.50735558176876,256.66898470299094,0.026,0.0318,0.0202,0.0002325174522935,1.7920200056510247e-15,41125,38875,0
81,256.7866088196177,234.67542826672496,0.0414999999999999,0.0442,0.0388,0.0002266496743154,4.986440038380368e-08,40771,39229,0
82,248.5223889147533,294.21286705764606,0.0211999999999999,0.0212,0.0212,0.0001964819148639,8.26708567784458e-09,39185,40815,0
83,178.8276549692882,44.205463239947264,0.0353999999999999,0.0114,0.0594,0.000264909694304,0.0008669859016184,39529,40471,0
84,253.9292647490848,135.5386610242583,0.0168,0.0166,0.017,0.0001754853170938,0.6106702988713358,39928,40072,1
85,222.26952790326504,186.90531956946376,0.0151,0.0152,0.015,0.0001597285491498,0.0063443498295036,40386,39614,0
86,205.64550318426512,147.603533527735,0.0451,0.0504,0.0398,0.0002680353773883,0.0088889699439143,40370,39630,0
87,67.87242743223983,12.078109627331566,0.0234999999999999,0.0268,0.0202,0.0020945248522461,1.3818081054237184e-22,41383,38617,0
88,219.55885946618872,154.0636843273382,0.0079,0.0082,0.0076,0.000372067281151,0.640721345025641,39934,40066,1
89,344.9164050880771,145.35292426097973,0.0127,0.012,0.0134,0.0001549239102054,6.913623966151667e-30,38394,41606,0
90,52.566558044367625,9.677666320232492,0.0060999999999999,0.009,0.0032,0.0002717288865536,0.9380016670890396,40011,39989,1
91,55.801959791466864,135.13819230743906,0.0223999999999999,0.024,0.0208,0.0015431941772761,0.0609534505549331,40265,39735,1
92,193.14764041164796,138.3047912525508,0.0108,0.0044,0.0172,0.0001829243820177,0.3616804192118137,40129,39871,1
93,215.8892853497738,79.90083923981386,0.0276999999999999,0.0236,0.0318,0.0005276868072761,2.8547552216492857e-11,39059,40941,0
94,147.25048801025196,144.39227157562428,0.0161,0.0106,0.0216,0.0002024193933372,0.0770998717435418,39750,40250,1
95,143.7657535188557,118.82703956194474,0.02,0.0312,0.0088,0.0001447691368551,0.0,46679,33321,0
96,228.87116708904324,72.95128224031035,0.0393999999999999,0.042,0.0368,0.0002230231511524,7.958185250532795e-05,40558,39442,0
97,159.0019679950308,129.27859885034258,0.0073999999999999,0.0072,0.0076,0.0003432930003623,0.0036583715498434,40411,39589,0
98,208.81436945509756,99.75627170274257,0.013,0.015,0.011,0.0005311546359258,0.000178487752024,40530,39470,0
99,197.71476560255968,278.00509216263987,0.019,0.0066,0.0314,0.0002702023435275,8.227082982446388e-15,38902,41098,0
100,188.1654929308478,193.18175073307128,0.0262,0.0114,0.041,0.0001749579935667,0.0001639822571227,40533,39467,0
101,210.0455567490361,244.73933990054283,0.0215999999999999,0.0084,0.0348,0.0001618848502345,5.0174000169516093e-17,38814,41186,0
102,135.62054724379863,174.62068335337415,0.0423999999999999,0.0544,0.0304,0.0003127237137338,1.1296842070504965e-59,42304,37696,0
103,160.85838475882005,78.14875245229138,0.0069,0.0086,0.0052,0.0002503687812065,0.3961439091520741,39880,40120,1
104,248.64742964691732,233.08991613947575,0.0191,0.0244,0.0138,0.0005592337800378,9.89673462524562e-06,40625,39375,0
105,168.86893292137623,63.082121571871504,0.008,0.0092,0.0068,0.0003171682876043,0.1679384709880124,40195,39805,1
106,196.05376060222056,135.50693084721084,0.0298,0.0314,0.0282,0.0007532381171672,0.8100075387981912,40034,39966,1
107,128.46779736030086,56.09088176738755,0.0227,0.0264,0.019,0.0002367074398345,1.1691663443874213e-18,41247,38753,0
108,142.2479111848804,155.5723425228462,0.031,0.0478,0.0142,0.0002044252563175,3.693776702642604e-07,40719,39281,0
109,160.00337247547702,194.77553813969348,0.0242,0.0232,0.0252,0.0002624287805171,4.642437184105494e-05,39424,40576,0
110,144.21243083552648,253.15770774296547,0.0145999999999999,0.016,0.0132,0.0005040231126584,0.2888443663464849,40150,39850,1
111,177.0309674063403,197.2168437021872,0.0144999999999999,0.0182,0.0108,0.0002373190536049,0.0535571076632971,39727,40273,1
112,182.29275416269064,36.92057561593269,0.0078,0.009,0.0066,0.0002114472724853,2.2400176008541938e-122,43327,36673,0
113,231.4260144000504,256.34170147992006,0.0093999999999999,0.012,0.0068,0.0007535658072692,0.0073636523286177,39621,40379,0
114,116.44443551117162,35.47661493996665,0.1307,0.13,0.1314,0.0002071138346148,3.9020834778620803e-10,40885,39115,0
115,192.79380733980025,116.24501893867016,0.0164999999999999,0.0122,0.0208,0.0002363589381688,1.2032895443725371e-05,40619,39381,0
116,259.3096922138658,368.61443814163385,0.0171999999999999,0.0158,0.0186,0.0001616896509883,0.750334710669989,40045,39955,1
117,185.7630236381571,251.64681669180425,0.0211,0.0254,0.0168,0.0006973181822955,1.1224297172983089e-29,38400,41600,0
118,79.44262610004294,95.4849855806938,0.0104999999999999,0.0152,0.0058,0.0006601111247025,0.0002862255515169,40513,39487,0
119,179.51363853494937,118.81539120452597,0.0247,0.0176,0.0318,0.0003370357653648,0.024991861795654,39683,40317,1
120,176.01566944768808,186.56286094777636,0.0199,0.0192,0.0206,0.0003550261577848,1.819016618346709e-29,41594,38406,0
121,157.39539563637922,148.88838466862842,0.0179,0.0204,0.0154,0.0003508802173478,0.2005932259666371,40181,39819,1
122,87.52153416598766,169.97003026062868,0.0181,0.0172,0.019,0.0002455211095225,3.1646497698070625e-06,39341,40659,0
123,146.43895992553968,143.9623977017663,0.0608999999999999,0.1116,0.0102,0.0001903569248194,3.692145072342594e-122,43324,36676,0
124,165.97315274352064,194.58382540712853,0.0141999999999999,0.0158,0.0126,0.0001845774952934,0.1837289810239376,39812,40188,1
125,252.61444990327783,172.27885043250453,0.0133999999999999,0.0174,0.0094,0.0006884150606072,1.0,40000,40000,1
126,239.19691784481176,150.22265623827803,0.0098,0.007,0.0126,0.0001202641655712,0.0389464904868819,39708,40292,1
