Qubit,p_i
0,0.902646502835536
1,0.9940926275992408
2,0.9469517958412068
3,0.8707466918714529
4,0.9445888468809044
5,0.9940926275992408
6,0.990548204158787
7,0.9940926275992408
8,0.9682183364839289
9,0.9623109640831728
10,0.9940926275992408
11,0.9940926275992408
12,0.9504962192816604
13,0.9262759924385604
14,0.9940926275992408
15,0.9528591682419628
16,0.873700378071831
17,0.9002835538752335
18,0.9475425330812824
19,0.902646502835536
20,0.9822778827977284
21,0.9564035916824166
22,0.9999999999999968
23,0.9704631379962162
24,0.4135160680529294
25,0.9669187145557624
26,0.8589319470699407
27,0.958766540642719
28,0.7289697542533061
29,0.9940926275992408
30,0.976961247637048
31,0.9491965973534942
32,0.990548204158787
33,0.8530245746691846
34,0.9940926275992408
35,0.9410444234404508
36,0.9940926275992408
37,0.96455576559546
38,0.9564035916824166
39,0.7880434782608673
40,0.9999999999999968
41,0.9787334593572748
42,0.9881852551984844
43,0.9528591682419628
44,0.9822778827977284
45,0.9144612476370482
46,0.9445888468809044
47,0.9469517958412068
48,0.9881852551984844
49,0.9528591682419628
50,0.9233223062381825
51,0.8855151228733432
52,0.8855151228733432
53,0.2800094517958411
54,0.9504962192816604
55,0.9445888468809044
56,0.9351370510396946
57,0.9203686200378044
58,0.9032372400756116
59,0.9999999999999968
60,0.8884688090737213
61,0.9682183364839289
62,0.9999999999999968
63,0.9469517958412068
64,0.9763705103969724
65,0.9686909262759892
66,0.9551039697542504
67,0.8412098298676723
68,0.9416351606805264
69,0.955694706994326
70,0.8589319470699407
71,0.9682183364839289
72,0.9091446124763676
73,0.9999999999999968
74,0.9651465028355356
75,0.9002835538752335
76,0.9623109640831728
77,0.9439981096408288
78,0.9410444234404508
79,0.9521502835538722
80,0.9150519848771238
81,0.91150756143667
82,0.9351370510396946
83,0.9327741020793922
84,0.9881852551984844
85,0.948133270321358
86,0.9782608695652144
87,0.9144612476370482
88,0.9940926275992408
89,0.8471172022684285
90,0.9775519848771236
91,0.9822778827977284
92,0.9822778827977284
93,0.9144612476370482
94,0.9940926275992408
95,0.4548676748582222
96,0.9475425330812824
97,0.9623109640831728
98,0.9623109640831728
99,0.9321833648393164
100,0.9564035916824166
101,0.908553875236292
102,0.7939508506616234
103,0.9940926275992408
104,0.9434073724007532
105,0.9940926275992408
106,0.9881852551984844
107,0.9380907372400726
108,0.9233223062381825
109,0.9528591682419628
110,0.9999999999999968
111,0.9940926275992408
112,0.6994328922495255
113,0.9333648393194678
114,0.923913043478258
115,0.958766540642719
116,0.9911389413988626
117,0.8914224952740993
118,0.9564035916824166
119,0.9681001890359135
120,0.8683837429111504
121,0.9999999999999968
122,0.9410444234404508
123,0.7159735349716426
124,0.96455576559546
125,0.9940926275992408
126,0.9881852551984844
