"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"34","317.53349157381024","146.15783933615776","4.678636143402687","-0.3124338462946453","0.03271484375","0.03076171875","0.03466796875","1300","0.00016684626714310504","0","0.00016684626714310504","0.00016684626714310504","34_43:0.0067291658437711455","34_43:660","true"
"35","316.3074967024734","162.78309672726076","4.907592822575734","-0.308301773576246","0.015380859375","0.01123046875","0.01953125","1300","0.00021374116557680502","0","0.00021374116557680502","0.00021374116557680502","35_47:0.022722228979882575","35_47:660","true"
"36","314.39191199617335","321.66215259397677","4.812320088271115","-0.31175120998201256","0.01171875","0.0107421875","0.0126953125","1300","0.00015417078037959804","0","0.00015417078037959804","0.00015417078037959804","36_51:0.006877100467391872","36_51:660","true"
"37","218.94861274492885","115.3501760778438","4.837893596260817","-0.30886995110205334","0.009521484375","0.00927734375","0.009765625","1300","0.00020414241064924135","0","0.00020414241064924135","0.00020414241064924135","37_38:0.006458721290398706","37_38:660","true"
"38","361.12249023131943","148.7370245801475","4.776679686934628","-0.31016511917022377","0.016845703125","0.02001953125","0.013671875","1300","0.00016862891977166528","0","0.00016862891977166528","0.00016862891977166528","","","true"
"39","197.5799002990383","122.65697825828302","4.917290389167841","-0.30824769981735706","0.0537109375","0.07666015625","0.03076171875","1300","0.0005978562129862856","0","0.0005978562129862856","0.0005978562129862856","39_38:0.012882238065872909","39_38:660","true"
"40","148.6326259388869","27.48317491569151","4.868229793058646","-0.30859152479413265","0.01513671875","0.02001953125","0.01025390625","1300","0.000303750120587014","0","0.000303750120587014","0.000303750120587014","40_41:0.013767878888773122;40_39:0.03146835772441453","40_41:660;40_39:660","true"
"41","222.75931420476184","311.1431416381917","4.935537241830892","-0.30862641143413133","0.00732421875","0.00634765625","0.00830078125","1300","0.00048425965196837784","0","0.00048425965196837784","0.00048425965196837784","41_53:0.010776358882265136","41_53:660","true"
"42","214.9839375095677","151.4920110662227","5.063945455635412","-0.3066601274184393","0.011962890625","0.01171875","0.01220703125","1300","0.00015792550918593157","0","0.00015792550918593157","0.00015792550918593157","42_41:0.007395620627420496;42_43:0.008064757043924842","42_41:660;42_43:660","true"
"43","331.7402607251488","128.1248826335814","4.829562622844446","-0.3101290706249939","0.015380859375","0.015625","0.01513671875","1300","0.0002835212679403135","0","0.0002835212679403135","0.0002835212679403135","43_44:0.01101479604855704","43_44:660","true"
"44","308.66405778441754","19.155631444794953","4.949169491471418","-0.3085061819189273","0.026123046875","0.0107421875","0.04150390625","1300","0.0002837085934998127","0","0.0002837085934998127","0.0002837085934998127","44_45:0.007895922076222028","44_45:660","true"
"45","102.98731307735318","21.88068915250893","4.999413985349006","-0.35905492913025383","0.060546875","0.0576171875","0.0634765625","1300","0.0005042727290379464","0","0.0005042727290379464","0.0005042727290379464","","","true"
"46","290.24365676460724","250.49212523751822","4.853139378275407","-0.3093752065131216","0.016357421875","0.01904296875","0.013671875","1300","0.0002822575388783583","0","0.0002822575388783583","0.0002822575388783583","46_45:0.025359929677257698;46_47:0.020471462303399968","46_45:660;46_47:660","true"
"47","168.78483653232675","145.46043511231494","4.769546051062734","-0.3109329882546267","0.014404296875","0.0224609375","0.00634765625","1300","0.00017526182523492102","0","0.00017526182523492102","0.00017526182523492102","","","true"
"48","16.76432751632367","41.18631939038451","4.844174130977653","-0.3101551740988557","0.014892578125","0.01806640625","0.01171875","1300","0.0006335960413638782","0","0.0006335960413638782","0.0006335960413638782","48_47:0.01991077955418441;48_49:0.009386235417444155","48_47:660;48_49:660","true"
"49","351.7357301442432","58.843242286468126","4.697334178531343","-0.312183453636997","0.011962890625","0.01025390625","0.013671875","1300","0.0003523062151520666","0","0.0003523062151520666","0.0003523062151520666","","","true"
"50","320.47543079154235","40.80047975091985","4.784045823807964","-0.31049210238863767","0.037841796875","0.05810546875","0.017578125","1300","0.0004500099028258037","0","0.0004500099028258037","0.0004500099028258037","50_49:0.01410793138132227;50_51:0.009796222762676221","50_49:660;50_51:660","true"
"51","242.82191761290838","248.64670153360203","4.931195890435299","-0.3079514036835037","0.03759765625","0.03759765625","0.03759765625","1300","0.00017315659902652033","0","0.00017315659902652033","0.00017315659902652033","","","true"
"52","236.4157278483183","205.37631888169142","4.915262183027959","-0.30801090653647334","0.0146484375","0.0166015625","0.0126953125","1300","0.00017796613168097715","0","0.00017796613168097715","0.00017796613168097715","52_37:0.005150480733034646;52_56:0.009444437310804243","52_37:660;52_56:660","true"
"53","259.5979178647079","285.1372214832216","4.996581168703469","-0.30683792833129964","0.019287109375","0.0107421875","0.02783203125","1300","0.00020592689700757704","0","0.00020592689700757704","0.00020592689700757704","53_60:0.006550144342283681","53_60:660","true"
"54","250.42518869989163","148.61881978928722","4.969571487102852","-0.3069935236147513","0.015869140625","0.0166015625","0.01513671875","1300","0.0002737785011681922","0","0.0002737785011681922","0.0002737785011681922","54_64:0.009573656313748957;54_45:0.02145333517478748","54_64:660;54_45:660","true"
"55","272.23355106684454","122.7113971308805","4.837202474432625","-0.31038048092010345","0.013671875","0.009765625","0.017578125","1300","0.0002336246124248808","0","0.0002336246124248808","0.0002336246124248808","55_68:0.005222969675210798;55_49:0.008286617599936652","55_68:660;55_49:660","true"
"56","225.2430920871339","119.11044454207914","4.814521932599633","-0.30974571553277236","0.022216796875","0.01318359375","0.03125","1300","0.0004014664958619784","0","0.0004014664958619784","0.0004014664958619784","56_57:0.009838695338904968","56_57:660","true"
"57","241.6969392783784","159.29958001052495","4.927650736666513","-0.30778611849622645","0.01318359375","0.01513671875","0.01123046875","1300","0.0003248654598372215","0","0.0003248654598372215","0.0003248654598372215","57_58:0.005590900405382682","57_58:660","true"
"58","296.9435082646281","218.17113225145178","4.886984046781581","-0.30930018015034827","0.013671875","0.01220703125","0.01513671875","1300","0.00011835742340317961","0","0.00011835742340317961","0.00011835742340317961","58_71:0.003870973849859183;58_59:0.004269566904389066","58_71:660;58_59:660","true"
"59","283.6612619529604","39.33243161514659","4.971241191776968","-0.30762691104199297","0.032958984375","0.00927734375","0.056640625","1300","0.00012903794363300122","0","0.00012903794363300122","0.00012903794363300122","59_60:0.0053478805940506136","59_60:660","true"
"60","299.675989503493","115.87917117807717","4.766262626464136","-0.31054248475500074","0.025634765625","0.029296875","0.02197265625","1300","0.00032701331396613035","0","0.00032701331396613035","0.00032701331396613035","60_61:0.01834950068491903","60_61:660","true"
"61","260.1402852273853","137.87782643388073","4.793795363140834","-0.29056402780855567","0.01171875","0.015625","0.0078125","1300","0.00043841334179927103","0","0.00043841334179927103","0.00043841334179927103","","","true"
"62","235.35159910889695","197.76086891716685","4.935222562929848","-0.3079921198487331","0.017333984375","0.005859375","0.02880859375","1300","0.00018996858585853757","0","0.00018996858585853757","0.00018996858585853757","62_72:0.008531970707768177;62_61:0.00691973020411063;62_63:0.007254780269643046","62_72:660;62_61:660;62_63:660","true"
"63","267.91011711147246","183.08754126266712","5.041621214683695","-0.30694631371315323","0.013916015625","0.0107421875","0.01708984375","1300","0.00020564791265652608","0","0.00020564791265652608","0.00020564791265652608","63_64:0.005168142794730712","63_64:660","true"
"64","264.0524178930716","188.7504035607823","4.82156798653124","-0.30967161679000116","0.00634765625","0.00732421875","0.00537109375","1300","0.00016439374589875014","0","0.00016439374589875014","0.00016439374589875014","","","true"
"65","250.24742620791142","85.05038985193659","4.957160408304546","-0.3075262411046977","0.013916015625","0.0078125","0.02001953125","1300","0.0002987836351897083","0","0.0002987836351897083","0.0002987836351897083","65_64:0.006382630116935573;65_66:0.014495773405816037","65_64:660;65_66:660","true"
"66","236.5562005469825","172.6913333678056","4.885009719865577","-0.3091067496263565","0.0126953125","0.013671875","0.01171875","1300","0.0006400542366349541","0","0.0006400542366349541","0.0006400542366349541","","","true"
"67","197.21898070581028","148.74605600661062","5.113927890654797","-0.3058889857295697","0.038330078125","0.048828125","0.02783203125","1300","0.00022640030049730605","0","0.00022640030049730605","0.00022640030049730605","67_68:0.007014415407925079;67_66:0.011731775240097608","67_68:660;67_66:660","true"
"68","183.57618119247172","27.305257138386683","4.743731762990616","-0.31111458963233274","0.13427734375","0.23974609375","0.02880859375","1300","0.0003552070962202302","0","0.0003552070962202302","0.0003552070962202302","","","true"
"69","158.33120934578153","132.78497131006625","5.117671999331766","-0.3044028997353383","0.0107421875","0.009765625","0.01171875","1300","0.0003296274470528251","0","0.0003296274470528251","0.0003296274470528251","69_68:0.007958349164652212;69_70:0.007880346455910237","69_68:660;69_70:660","true"
"70","227.77890493156306","142.72029160532153","4.898858601235684","-0.3082399407301921","0.07666015625","0.06787109375","0.08544921875","1300","0.00021633848311789446","0","0.00021633848311789446","0.00021633848311789446","","","true"
"71","306.32044549857744","326.09665162034844","4.788272895785985","-0.3094663460422399","0.011474609375","0.0126953125","0.01025390625","1300","0.00013058849844039858","0","0.00013058849844039858","0.00013058849844039858","","","true"
"72","222.46432258580293","151.81132979205185","5.059184594427598","-0.2985458699744989","0.018310546875","0.0146484375","0.02197265625","1300","0.00018889710109785274","0","0.00018889710109785274","0.00018889710109785274","","","true"
"73","239.44324501368044","78.17671543769684","4.9795851212045275","-0.307607369486609","0.010009765625","0.00927734375","0.0107421875","1300","0.0003651725385901272","0","0.0003651725385901272","0.0003651725385901272","73_66:0.02274022904659523","73_66:660","true"
"74","183.4188364551142","96.0099424849965","5.031458244759104","-0.3067427013413316","0.02490234375","0.0146484375","0.03515625","1300","0.000449816390340965","0","0.000449816390340965","0.000449816390340965","74_70:0.01084678821555296;74_89:0.011815433181370072","74_70:660;74_89:660","true"
"75","210.59367726542183","27.418760495044676","5.006062995804142","-0.30673349842246334","0.01318359375","0.017578125","0.0087890625","1300","0.0003099408849346376","0","0.0003099408849346376","0.0003099408849346376","75_90:0.007746916181028962","75_90:660","true"
"76","126.15643626706438","76.62872699604242","4.837425711457021","-0.30948286299394656","0.012451171875","0.01318359375","0.01171875","1300","0.00029690623631800883","0","0.00029690623631800883","0.00029690623631800883","76_75:0.009915548156976928","76_75:660","true"
"77","191.24721539496977","109.20729466958075","5.041921132252588","-0.30723078653018854","0.04833984375","0.05517578125","0.04150390625","1300","0.0004958174160402163","0","0.0004958174160402163","0.0004958174160402163","77_76:0.00965914557615527;77_78:0.00792799445869441;77_71:0.009224436904724131","77_76:660;77_78:780;77_71:660","true"
"78","133.6786487544597","180.24737240023117","4.6434105862237205","-0.31230747337772335","0.009521484375","0.0048828125","0.01416015625","1300","0.0001653667435261226","0","0.0001653667435261226","0.0001653667435261226","","","true"
"79","223.00050197114828","75.37183270901383","4.863175305553237","-0.3092713261857367","0.010986328125","0.0126953125","0.00927734375","1300","0.00024875935919506755","0","0.00024875935919506755","0.00024875935919506755","79_78:0.00492743503050419;79_80:0.011308113052866942","79_78:660;79_80:660","true"
"80","201.42753267537776","267.5949613559892","5.031460097391662","-0.3072198090686745","0.023193359375","0.0263671875","0.02001953125","1300","0.00027244385503059654","0","0.00027244385503059654","0.00027244385503059654","80_81:0.00555533987648138","80_81:660","true"
"81","253.16292816570615","314.27513605177444","4.930437743108918","-0.30841914125984865","0.04345703125","0.04248046875","0.04443359375","1300","0.00013926331035433624","0","0.00013926331035433624","0.00013926331035433624","81_82:0.00888427036820677;81_72:0.00655756295219051","81_82:660;81_72:660","true"
"82","203.69821314734978","202.469938667328","4.893648278016442","-0.30897996872816896","0.053466796875","0.0732421875","0.03369140625","1300","0.0007868303186420665","0","0.0007868303186420665","0.0007868303186420665","82_83:0.0070622995554628365","82_83:660","true"
"83","269.58240586146553","53.78594888862653","4.790690738175367","-0.31061744032224003","0.018798828125","0.02099609375","0.0166015625","1300","0.0001643694852557354","0","0.0001643694852557354","0.0001643694852557354","83_92:0.005593541894396203","83_92:660","true"
"84","251.02455018078967","149.58985217696596","4.6796839379561925","-0.31137294267603616","0.01318359375","0.017578125","0.0087890625","1300","0.0002978920134326752","0","0.0002978920134326752","0.0002978920134326752","84_83:0.007724544495164298","84_83:660","true"
"85","240.9810763754665","198.2844205398771","5.1047827209603005","-0.3061413803895981","0.0146484375","0.01220703125","0.01708984375","1300","0.00012233330378094937","0","0.00012233330378094937","0.00012233330378094937","85_73:0.0070077614926046805;85_84:0.04351660833847265;85_86:0.005458034971497605","85_73:660;85_84:660;85_86:660","true"
"86","273.76481476211137","157.48389684046737","4.898822345408286","-0.3083187869423004","0.0458984375","0.03955078125","0.05224609375","1300","0.00020029318071501125","0","0.00020029318071501125","0.00020029318071501125","86_87:0.031594459627574845","86_87:660","true"
"87","86.95359497536153","109.75027094327552","4.992115293626403","-0.307423102897223","0.020263671875","0.03271484375","0.0078125","1300","0.0010717883559233556","0","0.0010717883559233556","0.0010717883559233556","87_88:0.0183391956319387","87_88:660","true"
"88","130.7074112937711","119.62050291825837","5.099372652263765","-0.3058997453558384","0.012939453125","0.0166015625","0.00927734375","1300","0.00027460738337930786","0","0.00027460738337930786","0.00027460738337930786","88_89:0.008830618543566149","88_89:660","true"
"89","232.0633056973334","156.48171775566314","4.95649094483816","-0.3077261951848229","0.013427734375","0.01025390625","0.0166015625","1300","0.00017802793707566528","0","0.00017802793707566528","0.00017802793707566528","","","true"
"90","199.54166775606913","48.67092793491889","4.9055979484076575","-0.307867793738734","0.0126953125","0.01953125","0.005859375","1300","0.00028668870823092844","0","0.00028668870823092844","0.00028668870823092844","","","true"
"91","157.08397900150948","183.4780159556308","4.914569581068592","-0.30850221183732857","0.025634765625","0.0302734375","0.02099609375","1300","0.004365619924045817","0","0.004365619924045817","0.004365619924045817","91_79:0.012460013004939208","91_79:660","true"
"92","251.60247105515649","142.26037336452185","4.912097190465232","-0.308588011384664","0.011474609375","0.005859375","0.01708984375","1300","0.0002218017426541779","0","0.0002218017426541779","0.0002218017426541779","92_102:0.005294256744673764","92_102:660","true"
"93","208.80643504745007","79.69794854218176","4.964119440375667","-0.3073815906362206","0.027099609375","0.0302734375","0.02392578125","1300","0.0004415083262688212","0","0.0004415083262688212","0.0004415083262688212","93_106:0.008065908609766415;93_87:0.04438216478357615","93_106:660;93_87:740","true"
"94","107.6662257157059","109.0572171857484","4.975873734906121","-0.3076458715160733","0.027587890625","0.01171875","0.04345703125","1300","0.0004098027095689006","0","0.0004098027095689006","0.0004098027095689006","94_95:0.014387452213694807;94_90:0.010144471982112824","94_95:660;94_90:660","true"
"95","286.49962326511087","103.22034950355821","4.837407423620512","-0.3098764431196092","0.093505859375","0.09912109375","0.087890625","1300","0.14091919908765513","0","0.14091919908765513","0.14091919908765513","95_96:0.030316095689478073","95_96:660","true"
"96","369.01665638079805","55.3450800967242","4.747924464403282","-0.3109191907797597","0.040283203125","0.04248046875","0.0380859375","1300","0.00020020171280220303","0","0.00020020171280220303","0.00020020171280220303","","","true"
"97","299.8057543446753","132.53451306027102","4.816160234009849","-0.3095561501235201","0.0078125","0.0068359375","0.0087890625","1300","0.0001447638749022389","0","0.0001447638749022389","0.0001447638749022389","97_96:0.00567459569117168;97_98:0.006654924073808299","97_96:660;97_98:660","true"
"98","249.84746828512766","101.28597057945265","4.9428888008749405","-0.308363471215884","0.015869140625","0.02294921875","0.0087890625","1300","0.00039179342364591797","0","0.00039179342364591797","0.00039179342364591797","98_91:0.017902564934674292","98_91:660","true"
"99","227.1483610246714","232.0744651834694","5.0601142131937165","-0.30553728570536653","0.018798828125","0.00927734375","0.0283203125","1300","0.00020087254673455544","0","0.00020087254673455544","0.00020087254673455544","99_98:0.006870683335934158","99_98:660","true"
"100","134.67101892516135","164.77310224013786","4.905355284670057","-0.3084392241160231","0.0166015625","0.025390625","0.0078125","1300","0.0002771344479733676","0","0.0002771344479733676","0.0002771344479733676","100_110:0.008705510774905667;100_99:0.014112335895092865","100_110:660;100_99:660","true"
"101","135.95000164069512","16.53249709060755","5.065348079879698","-0.3063331480679172","0.028564453125","0.0126953125","0.04443359375","1300","0.0005686787677039552","0","0.0005686787677039552","0.0005686787677039552","101_100:0.01576578121011446;101_102:0.009046323714786475","101_100:660;101_102:660","true"
"102","57.55329942204007","208.31533572010898","4.809683679078925","-0.30996470519230634","0.039794921875","0.0390625","0.04052734375","1300","0.000234021768900684","0","0.000234021768900684","0.000234021768900684","102_103:0.005859952031657789","102_103:660","true"
"103","198.4606835933232","83.18604229317074","4.933452050102292","-0.30764620230723944","0.006591796875","0.005859375","0.00732421875","1300","0.000196180967804612","0","0.000196180967804612","0.000196180967804612","","","true"
"104","217.87144294052865","236.54335841645357","4.765566138874625","-0.31046094866074025","0.0107421875","0.0107421875","0.0107421875","1300","0.0002412125123929129","0","0.0002412125123929129","0.0002412125123929129","104_103:0.006010669536444968","104_103:660","true"
"105","216.28278501879788","100.27929490683522","4.982201106905313","-0.30759736332542964","0.0087890625","0.0107421875","0.0068359375","1300","0.00043882643086883325","0","0.00043882643086883325","0.00043882643086883325","105_104:0.016430622786015092;105_106:0.016894392211161235","105_104:660;105_106:660","true"
"106","226.97818953536924","152.42102070983069","4.8781788056369635","-0.309312950580174","0.024169921875","0.01904296875","0.029296875","1300","0.0001554669847416075","0","0.0001554669847416075","0.0001554669847416075","","","true"
"107","239.1188375420781","71.48880800991235","4.916033222401378","-0.3080022405881546","0.01806640625","0.02294921875","0.01318359375","1300","0.00031956716966477944","0","0.00031956716966477944","0.00031956716966477944","107_106:0.008352127522792796","107_106:660","true"
"108","205.60217292667758","203.64582790339338","5.056205483163636","-0.3060067460745893","0.01953125","0.01318359375","0.02587890625","1300","0.00022018493906557926","0","0.00022018493906557926","0.00022018493906557926","108_112:0.006771148324622833;108_107:0.008983752989037086","108_112:660;108_107:660","true"
"109","144.05762718739754","170.48709124084974","4.984968590150077","-0.3071158019842663","0.0283203125","0.02783203125","0.02880859375","1300","0.00016935793105491665","0","0.00016935793105491665","0.00016935793105491665","109_96:0.007538254925024801","109_96:660","true"
"110","229.9510460953481","263.05214008537615","4.830164663966942","-0.3090472310608016","0.01171875","0.0107421875","0.0126953125","1300","0.00026168827514733676","0","0.00026168827514733676","0.00026168827514733676","110_118:0.008570365981661832","110_118:660","true"
"111","279.07397207887857","186.4344115363617","4.853181889874274","-0.30961255187582126","0.01171875","0.01318359375","0.01025390625","1300","0.00017125681355662767","0","0.00017125681355662767","0.00017125681355662767","111_104:0.006864518287793386","111_104:660","true"
"112","181.53281910153697","30.014641474789638","5.002444027795505","-0.3061965297474003","0.00634765625","0.00830078125","0.00439453125","1300","0.0002691623629725793","0","0.0002691623629725793","0.0002691623629725793","112_126:0.00607389955825155","112_126:660","true"
"113","214.67075754415242","173.82028009550396","5.031998196047176","-0.30676917589658537","0.01416015625","0.01708984375","0.01123046875","1300","0.0002736540896316751","0","0.0002736540896316751","0.0002736540896316751","113_114:0.012494713985081896","113_114:660","true"
"114","340.59412110967816","54.06061597339939","4.822461252734187","-0.30937991952553456","0.154541015625","0.14013671875","0.1689453125","1300","0.00010906298833171723","0","0.00010906298833171723","0.00010906298833171723","114_109:0.0139932430250444;114_115:0.008869298088217181","114_109:660;114_115:660","true"
"115","180.1220221697515","94.19610211635543","5.028007444116979","-0.3068193442669031","0.0146484375","0.01416015625","0.01513671875","1300","0.000288021210040225","0","0.000288021210040225","0.000288021210040225","","","true"
