Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,0.9150519848771238,0.9105560385805257,2.021353310189424e-05
0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,0.902646502835536,0.8347905591698603,0.004604429090759356
1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,0.905600189035914,0.9244258744558537,0.0003544064315305293
1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.9940926275992408,0.8268671268250207,0.02796436810918867
2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.9887759924385602,0.9474370883098726,0.0017089049945608222
2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.9469517958412068,0.9626400550869038,0.00024612147816019565
3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,0.8175803402646479,0.923381963913767,0.01119398356678985
3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,0.8707466918714529,0.9146427531220952,0.0019268641933201378
4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,0.9439981096408288,0.9447570105373959,5.759305708104403e-07
4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.9445888468809044,0.9163753424805332,0.000796001830549764
5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.9940926275992408,0.9567286349584604,0.0013960679460602908
5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.9940926275992408,0.9625227451830288,0.0009966574757734484
6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.9686909262759892,0.9432332428271518,0.0006480936465812079
6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.990548204158787,0.9574980312569589,0.0010923139288407325
7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.9940926275992408,0.938184766351451,0.0031256889493021154
7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,0.9120982986767456,0.9565105864063712,0.0019724513013790507
8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.9682183364839289,0.9366269204623765,0.0009980175662467948
8,326.53473998060616,243.50256007339945,0.010498046875,0.0107421875,0.01025390625,0.0001774487344584,0.9787334593572748,0.9556703945409877,0.0005319049587202632
9,296.85016432205566,142.871476085231,0.0050999999999999,0.0036,0.0066,0.0001317819105984,0.9623109640831728,0.9650158933858946,7.316642532722522e-06
9,406.53941390709633,173.71557353229463,0.008056640625,0.00732421875,0.0087890625,0.0001318647973293,0.9321833648393164,0.9599341993756815,0.0007701088174647121
10,362.2952834896347,239.4031000915961,0.0151,0.01,0.0202,0.0001022018257282,0.9940926275992408,0.9445589257613927,0.0024535876177608374
10,170.16594938485383,222.03664718935835,0.02197265625,0.01806640625,0.02587890625,0.0001214329576312,0.9528591682419628,0.9323110501215489,0.00042222515829048226
11,205.7224190331731,434.74928590199846,0.15966796875,0.15185546875,0.16748046875,0.0001759860271404,0.902646502835536,0.6733543261424624,0.05257490229264772
11,201.47529363302263,229.8989973408266,0.1441,0.1258,0.1624,0.0002637852245137,0.9940926275992408,0.6960343017497058,0.08883876560822755
12,338.3716887812377,164.3107462057929,0.017822265625,0.01123046875,0.0244140625,0.0001279350496918,0.9881852551984844,0.9385145398958444,0.0024671799586759155
12,236.5857128954933,161.04445122616264,0.0144999999999999,0.0132,0.0158,0.0001966517342673,0.9504962192816604,0.9472503334848543,1.0535774605907372e-05
13,252.9946090284145,61.5982989786162,0.028076171875,0.01806640625,0.0380859375,0.0002414188771671,0.9834593572778796,0.9168750793951836,0.004433466061160072
13,367.6289596855888,129.38116092632035,0.021,0.0188,0.0232,0.0001741829033762,0.9262759924385604,0.9347708523862646,7.21626455311083e-05
14,276.9729936703178,122.9701473505566,0.0166015625,0.01220703125,0.02099609375,0.0002106852708509,0.919068998109638,0.9415388998863831,0.0005048964858565689
14,187.05082065819923,117.10206255311776,0.0164999999999999,0.0146,0.0184,0.0001408424856035,0.9940926275992408,0.9435082251197968,0.002558781774202376
15,134.99003243534105,30.72728187850089,0.0080999999999999,0.0108,0.0054,0.000703466496972,0.9528591682419628,0.9585197826542499,3.204255552459182e-05
15,304.941767605406,42.92847532995483,0.01220703125,0.01220703125,0.01220703125,0.0003592117090424,0.9274574669187116,0.9513218019684574,0.0005695064873665275
16,252.38336309162125,16.372709835707646,0.01806640625,0.013671875,0.0224609375,0.0002968054869654,0.8707466918714529,0.9383224493544428,0.004566482999399856
16,148.275781264609,18.80196008217021,0.0171999999999999,0.0186,0.0158,0.0002529120167948,0.873700378071831,0.9434008501606066,0.004858155809398188
17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,0.9002835538752335,0.9487768567129827,0.0023516004201136567
17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,0.9629017013232484,0.9397321905652195,0.0005368262287664153
18,119.68547096349434,93.22240520103266,0.0166015625,0.01904296875,0.01416015625,0.0003159875488943,0.873700378071831,0.9447361273332218,0.00504607767312718
18,237.48670125926893,99.25478719443323,0.1049999999999999,0.1026,0.1074,0.0002277523337247,0.9475425330812824,0.7778927966578016,0.02878103306855651
19,250.38800283922544,106.50686691929664,0.0836,0.084,0.0832,0.0001460116581338,0.902646502835536,0.8197708380744637,0.0068683758095896465
19,320.1397973200648,139.52284668740532,0.01513671875,0.0234375,0.0068359375,0.0002094519022097,0.96455576559546,0.9513201220640041,0.00017518225969177036
20,205.8218312349316,219.76466909033044,0.0185546875,0.00927734375,0.02783203125,0.0002163763016461,0.823487712665404,0.9351587504504211,0.012470420679982712
20,348.90597566130697,298.3332866176694,0.0205999999999999,0.0106,0.0306,0.0001362529865693,0.9822778827977284,0.9314019271638181,0.0025883628616636136
21,250.23070936166383,134.4814964627794,0.009521484375,0.00634765625,0.0126953125,0.0001452744100939,0.7313327032136085,0.9557747676806884,0.05037424030224481
21,314.6772261355906,148.48086952810115,0.0069,0.0074,0.0064,0.0001703045022685,0.9564035916824166,0.9625548134648375,3.7837529416529235e-05
22,275.8668086066445,201.19256018723257,0.02099609375,0.03369140625,0.00830078125,0.0003638582338904,0.9940926275992408,0.9419701560645651,0.0027167520388830723
22,257.02443174527474,171.94281021723154,0.0101999999999999,0.0128,0.0076,0.0001449622227063,0.9999999999999968,0.9577170881317996,0.001787844636053733
23,337.75458633878696,183.01285187082897,0.00927734375,0.01025390625,0.00830078125,0.0001496298842987,0.9528591682419628,0.9585082521348767,3.191214882917873e-05
23,251.3557590510598,261.44381322722074,0.0181,0.0094,0.0268,0.0001649700924885,0.9704631379962162,0.9366173562516703,0.0011455369418994358
24,230.8487331982512,119.6171321492539,0.12548828125,0.01416015625,0.23681640625,0.0001558721660167,0.2859168241965972,0.6796836969387869,0.15505235006916385
24,224.8677845874205,107.52780857420278,0.138,0.0298,0.2462,0.0002037669930192,0.4135160680529294,0.657843306406608,0.0596957994015353
25,106.40240101992632,137.45164129792326,0.0101999999999999,0.0084,0.012,0.0003636490316071,0.9669187145557624,0.9540361045047171,0.00016596164172729327
25,215.4356220836172,178.22225809635287,0.02099609375,0.00390625,0.0380859375,0.0001488790791938,0.7939508506616234,0.9266578341059423,0.01761114345489072
26,229.8920280055933,150.69124569939885,0.0087,0.0052,0.0122,0.0002235953334198,0.8589319470699407,0.9566801404241015,0.009554709304002415
26,228.94403018509547,17.493510576837703,0.030029296875,0.04736328125,0.0126953125,0.0017859892335793,0.9292296786389384,0.9196612002637191,9.155577841703814e-05
27,310.21216809647814,216.5901852580537,0.0721,0.0304,0.1138,0.000150915278777,0.958766540642719,0.8177987293680369,0.019871923815574406
27,326.91858935625186,227.6277868179083,0.064208984375,0.08984375,0.03857421875,0.0001470913716844,0.9504962192816604,0.8698885665993165,0.006497593670957389
28,225.45173929366408,100.80527155061424,0.043212890625,0.01123046875,0.0751953125,0.0004131080085591,0.7431474480151208,0.8755132115586777,0.017520695358468813
28,126.40760417134015,55.672504651627385,0.0419,0.01,0.0738,0.0010163964042193,0.7289697542533061,0.874586292934181,0.02120417633739873
29,330.0988703062876,295.2070706019093,0.0185546875,0.02490234375,0.01220703125,0.0001988376610223,0.929820415879014,0.9439297848194345,0.00019907429189690198
29,256.4800696912566,203.81273590678435,0.0363,0.0124,0.0602,0.0001773222568844,0.9940926275992408,0.894211142541252,0.009976311057389234
30,451.54306417141504,64.82208370954781,0.009765625,0.01025390625,0.00927734375,0.0003115184437534,0.990548204158787,0.9564105263448882,0.0011653810465255556
30,204.3786849105484,68.35317153754441,0.0074999999999999,0.0076,0.0074,0.0001920389571397,0.976961247637048,0.9610920783275174,0.00025183053457454563
31,83.55821541336894,60.4872428282716,0.00830078125,0.00830078125,0.00830078125,0.0015168449695105,0.9846408317580309,0.9520388640998119,0.001062888295187557
31,201.34167046633223,55.79580215746857,0.0069,0.0078,0.006,0.0002681767619568,0.9491965973534942,0.9622222800364295,0.00016966840935652206
32,274.925978146232,368.4998148193293,0.0122999999999999,0.0096,0.015,0.0001288425761862,0.990548204158787,0.9509554026017922,0.001567589935131565
32,199.16315807280392,229.88400733265004,0.015625,0.0126953125,0.0185546875,0.0001504423360221,0.9504962192816604,0.944512199915833,3.5808487770597066e-05
33,220.73033213712145,138.15604866387386,0.0157,0.023,0.0084,0.0006536185354247,0.8530245746691846,0.9471989253210773,0.008868808320705648
33,260.99290474339494,130.71509707998823,0.019775390625,0.0087890625,0.03076171875,0.0001634929853537,0.9410444234404508,0.9322361590039456,7.758552238340183e-05
34,220.17534149130623,165.31414586587553,0.0439,0.0286,0.0592,0.0002477562506179,0.9940926275992408,0.8844287333896211,0.012026169693218647
34,317.53349157381024,146.15783933615776,0.03271484375,0.03076171875,0.03466796875,0.0001668462671431,0.9061909262759896,0.9131286476196793,4.8131977442686784e-05
35,247.77640359741304,158.97399002667245,0.0161999999999999,0.0156,0.0168,0.000201851707169,0.9410444234404508,0.9444428377344081,1.1549219713373047e-05
35,316.3074967024734,162.78309672726076,0.015380859375,0.01123046875,0.01953125,0.0002137411655768,0.8914224952740993,0.9439308368112037,0.0027571259309772007
36,137.6752875519037,199.1870372830564,0.0234999999999999,0.0122,0.0348,0.0001942662132049,0.9940926275992408,0.9249500338894056,0.004780698264923345
36,314.3919119961733,321.6621525939768,0.01171875,0.0107421875,0.0126953125,0.0001541707803795,0.9386814744801484,0.9528510534959214,0.00020077696948423403
37,163.87786768234994,111.51958587534926,0.014,0.008,0.02,0.0001591393024009,0.96455576559546,0.9457857669904199,0.0003523128476332046
37,218.94861274492885,115.3501760778438,0.009521484375,0.00927734375,0.009765625,0.0002041424106492,0.9940926275992408,0.9570671682172748,0.0013708846424456138
38,180.6057853386509,125.70839750543348,0.0207,0.0206,0.0208,0.0002537688304751,0.9564035916824166,0.9360442016275887,0.0004145047634046251
38,361.1224902313194,148.7370245801475,0.016845703125,0.02001953125,0.013671875,0.0001686289197716,0.9822778827977284,0.945522769857544,0.0013509383272457113
39,197.5799002990383,122.65697825828302,0.0537109375,0.07666015625,0.03076171875,0.0005978562129862,0.9002835538752335,0.8853984704011912,0.0002215657100292063
39,326.04710546743013,116.96129348926732,0.0631,0.015,0.1112,0.0002295790966674,0.7880434782608673,0.8305650709317594,0.0018080858432692614
40,260.39794013471175,29.96169074861419,0.0121,0.0118,0.0124,0.0001553159094285,0.9999999999999968,0.9525099088147905,0.0022553087607792097
40,148.6326259388869,27.48317491569151,0.01513671875,0.02001953125,0.01025390625,0.000303750120587,0.9881852551984844,0.9488889176252645,0.0015442021466684564
41,222.75931420476184,311.1431416381917,0.00732421875,0.00634765625,0.00830078125,0.0004842596519683,0.9321833648393164,0.9591663475946416,0.000728081358374176
41,139.644259078749,135.19879067306215,0.0111999999999999,0.0176,0.0048,0.0002681654857437,0.9787334593572748,0.9572653261515927,0.0004608807433369144
