Qubit,T1_us,T2_us,Frequency_GHz,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,ID_error_,One,One_pred,RSE
32,199.16315807280392,229.88400733265004,4.9103797489987215,0.011474609375,0.0078125,0.01513671875,0.0001504423360221,149,170,441
33,260.99290474339494,130.71509707998823,4.973179697471859,0.01318359375,0.009765625,0.0166015625,0.0001634929853537,174,200,676
34,317.53349157381024,146.15783933615776,4.678636143402687,0.029052734375,0.0283203125,0.02978515625,0.0001668462671431,502,342,25600
35,316.3074967024734,162.78309672726076,4.907592822575734,0.017822265625,0.01318359375,0.0224609375,0.0002137411655768,320,252,4624
36,314.3919119961733,321.6621525939768,4.812320088271115,0.016845703125,0.01318359375,0.0205078125,0.0001541707803795,639,244,156025
37,218.94861274492885,115.3501760778438,4.837893596260817,0.009033203125,0.009765625,0.00830078125,0.0002041424106492,152,157,25
38,361.1224902313194,148.7370245801475,4.776679686934628,0.015869140625,0.0146484375,0.01708984375,0.0001686289197716,248,249,1
39,197.5799002990383,122.65697825828302,4.917290389167841,0.027587890625,0.025390625,0.02978515625,0.0005978562129862,680,298,145924
40,148.6326259388869,27.48317491569151,4.868229793058646,0.021240234375,0.02294921875,0.01953125,0.000303750120587,179,234,3025
41,222.75931420476184,311.1431416381917,4.935537241830892,0.00537109375,0.0048828125,0.005859375,0.0004842596519683,97,128,961
42,214.9839375095677,151.4920110662227,5.063945455635412,0.0146484375,0.01123046875,0.01806640625,0.0001579255091859,263,200,3969
43,331.7402607251488,128.1248826335814,4.829562622844446,0.014404296875,0.01611328125,0.0126953125,0.0002835212679403,179,230,2601
44,308.66405778441754,19.15563144479496,4.949169491471418,0.017578125,0.01171875,0.0234375,0.0002837085934998,497,248,62001
45,102.98731307735318,21.88068915250893,4.999413985349006,0.062744140625,0.06103515625,0.064453125,0.0005042727290379,920,551,136161
46,290.24365676460724,250.49212523751825,4.853139378275407,0.013916015625,0.01611328125,0.01171875,0.0002822575388783,213,215,4
47,168.78483653232675,145.46043511231494,4.769546051062734,0.007080078125,0.0078125,0.00634765625,0.0001752618252349,177,127,2500
48,16.76432751632367,41.18631939038451,4.844174130977653,0.013427734375,0.02001953125,0.0068359375,0.0006335960413638,210,137,5329
49,351.7357301442432,58.843242286468126,4.697334178531343,0.009521484375,0.0078125,0.01123046875,0.000352306215152,125,196,5041
50,320.47543079154235,40.80047975091985,4.784045823807964,0.02783203125,0.03857421875,0.01708984375,0.0004500099028258,232,334,10404
51,242.8219176129084,248.64670153360203,4.931195890435299,0.037353515625,0.04638671875,0.0283203125,0.0001731565990265,434,388,2116
52,236.4157278483183,205.37631888169145,4.915262183027959,0.01318359375,0.01220703125,0.01416015625,0.0001779661316809,230,194,1296
53,259.5979178647079,285.1372214832216,4.996581168703469,0.01123046875,0.00634765625,0.01611328125,0.0002059268970075,181,184,9
54,250.42518869989163,148.61881978928722,4.969571487102852,0.018798828125,0.0185546875,0.01904296875,0.0002737785011681,237,242,25
55,272.23355106684454,122.7113971308805,4.837202474432625,0.013671875,0.013671875,0.013671875,0.0002336246124248,189,208,361
56,225.2430920871339,119.11044454207914,4.814521932599633,0.022705078125,0.02197265625,0.0234375,0.0004014664958619,196,267,5041
57,241.6969392783784,159.29958001052495,4.927650736666513,0.01220703125,0.01318359375,0.01123046875,0.0003248654598372,150,188,1444
58,296.9435082646281,218.17113225145172,4.886984046781581,0.013427734375,0.01171875,0.01513671875,0.0001183574234031,170,212,1764
59,283.6612619529604,39.33243161514659,4.971241191776968,0.0185546875,0.0146484375,0.0224609375,0.000129037943633,587,249,114244
60,299.675989503493,115.87917117807716,4.766262626464136,0.0302734375,0.02685546875,0.03369140625,0.0003270133139661,341,346,25
61,260.1402852273853,137.87782643388073,4.793795363140834,0.0107421875,0.015625,0.005859375,0.0004384133417992,201,182,361
62,235.3515991088969,197.76086891716685,4.935222562929848,0.01416015625,0.00830078125,0.02001953125,0.0001899685858585,343,201,20164
63,267.91011711147246,183.08754126266712,5.041621214683695,0.01123046875,0.01123046875,0.01123046875,0.0002056479126565,120,187,4489
64,264.0524178930716,188.7504035607823,4.82156798653124,0.0107421875,0.01025390625,0.01123046875,0.0001643937458987,120,182,3844
65,250.24742620791145,85.05038985193659,4.957160408304546,0.01318359375,0.01123046875,0.01513671875,0.0002987836351897,184,198,196
66,236.5562005469825,172.6913333678056,4.885009719865577,0.01904296875,0.01806640625,0.02001953125,0.0006400542366349,171,241,4900
67,197.21898070581028,148.74605600661062,5.113927890654797,0.049072265625,0.06103515625,0.037109375,0.0002264003004973,577,469,11664
68,183.5761811924717,27.305257138386683,4.743731762990616,0.17333984375,0.279296875,0.0673828125,0.0003552070962202,660,1459,638401
69,158.33120934578153,132.78497131006625,5.117671999331766,0.0166015625,0.01171875,0.021484375,0.0003296274470528,312,200,12544
70,227.77890493156303,142.7202916053215,4.898858601235684,0.07080078125,0.05859375,0.0830078125,0.0002163384831178,1390,647,552049
71,306.32044549857744,326.09665162034844,4.788272895785985,0.011962890625,0.0146484375,0.00927734375,0.0001305884984403,122,204,6724
72,222.46432258580293,151.81132979205185,5.059184594427598,0.01806640625,0.01416015625,0.02197265625,0.0001888971010978,268,229,1521
73,239.44324501368044,78.17671543769684,4.979585121204528,0.009765625,0.01171875,0.0078125,0.0003651725385901,137,168,961
74,183.4188364551142,96.0099424849965,5.031458244759104,0.010009765625,0.01171875,0.00830078125,0.0004498163903409,182,155,729
75,210.59367726542183,27.41876049504468,5.006062995804142,0.012939453125,0.01171875,0.01416015625,0.0003099408849346,155,185,900
76,126.15643626706438,76.62872699604242,4.837425711457021,0.01171875,0.0146484375,0.0087890625,0.000296906236318,138,153,225
77,191.24721539496977,109.20729466958076,5.041921132252588,0.046142578125,0.04296875,0.04931640625,0.0004958174160402,955,443,262144
78,133.6786487544597,180.2473724002312,4.6434105862237205,0.009765625,0.0068359375,0.0126953125,0.0001653667435261,269,139,16900
79,223.00050197114828,75.37183270901383,4.863175305553237,0.010498046875,0.00830078125,0.0126953125,0.000248759359195,156,169,169
80,201.42753267537776,267.5949613559892,5.031460097391662,0.024658203125,0.02734375,0.02197265625,0.0002724438550305,389,276,12769
81,253.1629281657061,314.27513605177444,4.930437743108918,0.04248046875,0.03466796875,0.05029296875,0.0001392633103543,850,430,176400
82,203.69821314734972,202.469938667328,4.893648278016442,0.060546875,0.0791015625,0.0419921875,0.000786830318642,663,562,10201
83,269.5824058614656,53.78594888862653,4.790690738175367,0.01611328125,0.0166015625,0.015625,0.0001643694852557,278,226,2704
84,251.02455018078967,149.58985217696596,4.6796839379561925,0.01416015625,0.013671875,0.0146484375,0.0002978920134326,142,206,4096
85,240.9810763754665,198.2844205398771,5.1047827209603005,0.0107421875,0.009765625,0.01171875,0.0001223333037809,194,176,324
86,273.76481476211137,157.48389684046737,4.898822345408286,0.0439453125,0.05029296875,0.03759765625,0.000200293180715,764,449,99225
87,86.95359497536153,109.75027094327552,4.992115293626403,0.02685546875,0.04150390625,0.01220703125,0.0010717883559233,356,263,8649
88,130.7074112937711,119.62050291825835,5.099372652263765,0.014404296875,0.01123046875,0.017578125,0.0002746073833793,132,175,1849
89,232.0633056973334,156.48171775566314,4.95649094483816,0.01123046875,0.00830078125,0.01416015625,0.0001780279370756,156,177,441
90,199.5416677560692,48.67092793491889,4.9055979484076575,0.00927734375,0.0068359375,0.01171875,0.0002866887082309,133,153,400
91,157.08397900150948,183.4780159556308,4.914569581068592,0.02734375,0.03173828125,0.02294921875,0.0043656199240458,384,285,9801
92,251.60247105515649,142.26037336452185,4.912097190465232,0.012939453125,0.009765625,0.01611328125,0.0002218017426541,132,196,4096
93,208.8064350474501,79.69794854218176,4.964119440375667,0.028564453125,0.02587890625,0.03125,0.0004415083262688,510,308,40804
94,107.6662257157059,109.0572171857484,4.975873734906121,0.0166015625,0.01123046875,0.02197265625,0.0004098027095689,342,186,24336
95,286.49962326511087,103.2203495035582,4.837407423620512,0.029296875,0.04541015625,0.01318359375,0.1409191990876551,263,337,5476
96,369.01665638079805,55.3450800967242,4.747924464403282,0.147216796875,0.0751953125,0.21923828125,0.0002002017128022,841,1286,198025
97,299.8057543446753,132.53451306027102,4.816160234009849,0.0078125,0.0087890625,0.0068359375,0.0001447638749022,119,169,2500
98,249.8474682851277,101.28597057945264,4.9428888008749405,0.0146484375,0.015625,0.013671875,0.0003917934236459,197,209,144
99,227.1483610246714,232.0744651834694,5.0601142131937165,0.010009765625,0.0048828125,0.01513671875,0.0002008725467345,317,166,22801
100,134.67101892516135,164.77310224013786,4.905355284670057,0.010986328125,0.0146484375,0.00732421875,0.0002771344479733,155,149,36
101,135.95000164069512,16.53249709060755,5.065348079879698,0.018310546875,0.01171875,0.02490234375,0.0005686787677039,658,207,203401
102,57.55329942204007,208.31533572010892,4.809683679078925,0.041015625,0.03955078125,0.04248046875,0.0002340217689006,681,366,99225
103,198.4606835933232,83.18604229317074,4.933452050102292,0.01318359375,0.00830078125,0.01806640625,0.0001961809678046,102,183,6561
104,217.87144294052865,236.5433584164536,4.765566138874625,0.01513671875,0.01611328125,0.01416015625,0.0002412125123929,232,205,729
105,216.28278501879788,100.27929490683522,4.982201106905313,0.010009765625,0.01171875,0.00830078125,0.0004388264308688,104,164,3600
106,226.97818953536924,152.42102070983069,4.878178805636964,0.026123046875,0.0263671875,0.02587890625,0.0001554669847416,459,294,27225
107,239.1188375420781,71.48880800991235,4.916033222401378,0.021240234375,0.02587890625,0.0166015625,0.0003195671696647,351,259,8464
108,205.6021729266776,203.64582790339333,5.056205483163636,0.012451171875,0.0087890625,0.01611328125,0.0002201849390655,160,180,400
109,144.05762718739754,170.48709124084974,4.984968590150077,0.034423828125,0.0341796875,0.03466796875,0.0001693579310549,476,337,19321
110,229.9510460953481,263.0521400853761,4.830164663966942,0.008544921875,0.00830078125,0.0087890625,0.0002616882751473,160,156,16
111,279.07397207887857,186.4344115363617,4.853181889874274,0.017333984375,0.01025390625,0.0244140625,0.0001712568135566,199,238,1521
112,181.53281910153697,30.01464147478964,5.002444027795505,0.008544921875,0.0087890625,0.00830078125,0.0002691623629725,71,142,5041
113,214.6707575441524,173.82028009550396,5.031998196047176,0.009521484375,0.01123046875,0.0078125,0.0002736540896316,146,159,169
114,340.59412110967816,54.06061597339939,4.822461252734187,0.157470703125,0.142578125,0.17236328125,0.0001090629883317,2907,1365,2377764
115,180.1220221697515,94.19610211635543,5.028007444116979,0.018798828125,0.01416015625,0.0234375,0.0002880212100402,264,223,1681
116,291.86635100690035,371.9908878685857,4.912741045139887,0.021728515625,0.01123046875,0.0322265625,0.0001120951072179,477,276,40401
117,233.48879954225325,293.5727779605057,4.833122306066247,0.01904296875,0.01318359375,0.02490234375,0.0002562209024672,226,239,169
118,114.78791604921804,186.72017345177213,4.732967979104671,0.004150390625,0.005859375,0.00244140625,0.0002773505967784,100,90,100
119,9.941314519029865,138.4440640383526,4.802663496482155,0.024658203125,0.0263671875,0.02294921875,0.0002910268669828,456,224,53824
120,173.8680392544796,181.60297206601587,4.836637543518275,0.018798828125,0.02392578125,0.013671875,0.000308791428142,273,222,2601
121,233.8821600791917,233.5408804293761,4.967922844038365,0.017822265625,0.02099609375,0.0146484375,0.0003865788380046,396,230,27556
122,69.97409689946886,93.41478710632512,4.937602031629801,0.01611328125,0.01708984375,0.01513671875,0.0009321172088126,263,172,8281
123,187.86603827066952,136.2989792326665,5.034333870870927,0.013671875,0.013671875,0.013671875,0.000232563179151,212,185,729
124,268.3407228508737,261.83504156384384,4.949166025252109,0.01416015625,0.01025390625,0.01806640625,0.0001321750555541,354,210,20736
125,99.45406739381826,119.8493385265623,4.859117970007059,0.013916015625,0.01416015625,0.013671875,0.0003176977217354,154,163,81
126,258.1125314741671,186.88595237640703,4.90823449911869,0.016357421875,0.01513671875,0.017578125,0.0001456343959761,126,225,9801
