Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,384.8077310067106,486.23766078571145,0.0027,0.0044,0.001,0.0001327268526847,0.92095935727788,0.9425438069246985,0.00046588846655604295
0,232.3192603398693,323.0582975949717,0.005126953125,0.00634765625,0.00390625,0.0001991776765114,0.9528591682419628,0.9290519627045069,0.000566783035502674
1,460.1554823065436,171.8701412459624,0.0057,0.0086,0.0028,0.0004009879300176,0.9623109640831728,0.9451631452332007,0.0002940476913114614
1,521.0552804202151,130.86193138748442,0.015869140625,0.01123046875,0.0205078125,0.000190538039894,0.9487240075614336,0.9404991108072925,6.764892661628022e-05
2,297.6389408350375,149.38970812380646,0.0046,0.0064,0.0028,0.0003890796801494,0.9623109640831728,0.9342109527231612,0.0007896106384327816
2,272.73794752613907,142.77383610540738,0.01171875,0.009765625,0.013671875,0.000131907626893,0.9781427221171992,0.9260499864763019,0.0027136531065524157
3,211.62128005649924,146.72567571405563,0.0062999999999999,0.0076,0.005,0.0001635116734481,0.9822778827977284,0.9264806672291748,0.003113329265203647
3,249.63594857402217,142.13468228326232,0.00634765625,0.0048828125,0.0078125,9.24995750204e-05,0.9351370510396946,0.9292854369930895,3.4241386950425626e-05
4,110.63914548442315,119.10729897263316,0.0653,0.0712,0.0594,0.0004795380529602,0.9002835538752335,0.8649015830138508,0.0012518838620357365
4,541.8192633031138,227.85974291043976,0.084716796875,0.06982421875,0.099609375,0.0005581641294551,0.7904064272211697,0.8788476681987669,0.007821853105657419
5,445.07588572049497,440.3779108063197,0.0127,0.0094,0.016,0.0002193882350308,0.9940926275992408,0.9377813110214873,0.0031709643747199713
5,438.15356415087024,442.81284248188086,0.016357421875,0.0244140625,0.00830078125,0.0001755001441622,0.8908317580340237,0.9339593670397132,0.0018599906585476265
6,274.93909720509214,147.01187276966468,0.0163999999999999,0.0304,0.0024,0.000415818029972,0.9002835538752335,0.9217361640954084,0.0004602144852587509
6,372.895847892788,185.4006400646429,0.0126953125,0.0087890625,0.0166015625,9.25519982097e-05,0.9840500945179552,0.9325592656016437,0.002651305462488862
7,410.7681347984127,363.2063834652582,0.005126953125,0.00390625,0.00634765625,9.83143923442e-05,0.9999999999999968,0.9422609908185302,0.003333793181257481
