Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,232.3192603398693,323.0582975949717,0.005126953125,0.00634765625,0.00390625,0.0001991776765114,0.9564035916824166,0.93201981117348,0.0005945687519079982
0,384.8077310067106,486.23766078571145,0.0027,0.0044,0.001,0.0001327268526847,0.9688090737240044,0.9501391596201554,0.0003485656926450996
1,521.0552804202151,130.86193138748442,0.015869140625,0.01123046875,0.0205078125,0.000190538039894,0.990548204158787,0.9478086105170385,0.0018266728646617895
1,460.1554823065436,171.8701412459624,0.0057,0.0086,0.0028,0.0004009879300176,0.9439981096408288,0.9530166303325673,8.133371546731701e-05
2,272.73794752613907,142.77383610540738,0.01171875,0.009765625,0.013671875,0.000131907626893,0.9881852551984844,0.9310122226794958,0.0032687556474173328
2,297.6389408350375,149.38970812380646,0.0046,0.0064,0.0028,0.0003890796801494,0.9599480151228704,0.9400449226079328,0.0003961330916581653
3,249.63594857402217,142.13468228326232,0.00634765625,0.0048828125,0.0078125,9.24995750204e-05,0.9564035916824166,0.933118353483504,0.0005422023179800983
3,211.62128005649924,146.72567571405563,0.0062999999999999,0.0076,0.005,0.0001635116734481,0.958766540642719,0.9283136121232272,0.0009273808554132822
4,541.8192633031138,227.85974291043976,0.084716796875,0.06982421875,0.099609375,0.0005581641294551,0.8412098298676723,0.8870764244659811,0.0021037445000456076
4,110.63914548442315,119.10729897263316,0.0653,0.0712,0.0594,0.0004795380529602,0.8648393194706968,0.862164491769523,7.1547032309665895e-06
5,438.15356415087024,442.81284248188086,0.016357421875,0.0244140625,0.00830078125,0.0001755001441622,0.8967391304347798,0.9420179662244518,0.002050172970468078
5,445.07588572049497,440.3779108063197,0.0127,0.0094,0.016,0.0002193882350308,0.9940926275992408,0.9457731377803664,0.002334773096356302
6,372.895847892788,185.4006400646429,0.0126953125,0.0087890625,0.0166015625,9.25519982097e-05,0.9940926275992408,0.9401791853653945,0.0029066592535022828
