Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
44,274.83280061623645,20.989648502944377,0.0178,0.018,0.0176,0.0006335972692559,0.7184735158775999,49943,50057,1
45,175.0572866534028,26.943689894687424,0.0504999999999999,0.04,0.061,0.000489863171324,7.773729415915863e-38,47967,52033,0
46,302.2657362102225,181.2055747783264,0.0247,0.0394,0.01,0.0004839145008253,0.0001085554035183,50612,49388,0
47,128.65172030773795,116.28837036719212,0.0113999999999999,0.0118,0.011,0.0002492082350824,9.509294351575078e-07,50775,49225,0
48,211.96764523375836,83.43121491310072,0.0157,0.015,0.0164,0.0002088411588674,0.00198339485605,49511,50489,0
49,368.45746620419743,58.91577968992095,0.0088,0.0086,0.009,0.0002395226980741,1.266632740785409e-09,50960,49040,0
50,323.15601260175265,40.52824889729639,0.0142999999999999,0.0146,0.014,0.0003802472579601,8.022044613734371e-09,50912,49088,0
51,266.97764859603586,263.9818411346945,0.0185999999999999,0.0282,0.009,0.0004440670652592,3.989375879680114e-23,51566,48434,0
52,133.03833632753395,124.86643338054108,0.0155999999999999,0.0142,0.017,0.0002321239600403,3.3677096800372112e-37,47985,52015,0
53,98.69109651084143,192.79688703800105,0.1247,0.1752,0.0742,0.0016294278843945,0.0,59790,40210,0
54,246.30607705839176,115.96313056693208,0.0154999999999999,0.0146,0.0164,0.0003097778407972,0.0001810150501889,50592,49408,0
55,242.89624900693187,117.34509831481432,0.0108,0.0134,0.0082,0.000264318513348,0.1475266910989218,50229,49771,1
56,287.32106882090744,146.52395276996384,0.0158,0.0132,0.0184,0.0001804942543718,1.1165044810739511e-06,50770,49230,0
57,280.2454271935827,150.9200955507388,0.0127,0.0152,0.0102,0.0001999176383937,1.0040274021937777e-08,50906,49094,0
58,214.5007493614629,150.06774862153546,0.0255999999999999,0.0092,0.042,0.0002509425797829,4.266648353165983e-06,49273,50727,0
59,210.75755658947725,43.31884305721529,0.0121,0.0116,0.0126,0.0002776597659061,0.0206245781901374,50366,49634,1
60,261.07982639603154,95.42019272118688,0.0201,0.0234,0.0168,0.0005305988134526,3.1114967074590325e-07,49191,50809,0
61,205.78839228257743,111.44090532628384,0.0182999999999999,0.0196,0.017,0.0006863743996065,0.0416994896578167,50322,49678,1
62,240.30397129023183,207.0352305549752,0.013,0.0102,0.0158,0.0001962922331499,0.0022053664294688,49516,50484,0
63,204.84229918215763,152.39624448234548,0.0128,0.0124,0.0132,0.000277530381932,2.1367397734060568e-05,49328,50672,0
64,358.1368957332733,184.96679535782485,0.0080999999999999,0.0102,0.006,0.0001739526928774,0.4073779146671347,49869,50131,1
65,147.75458383965966,82.86456156348683,0.0103999999999999,0.009,0.0118,0.0002320059979253,0.0032062136965487,49534,50466,0
66,197.5734397776729,190.7680848761935,0.0112999999999999,0.0116,0.011,0.0001783993477579,0.1124077332912904,49749,50251,1
67,255.7666337054996,112.32823044886251,0.0646999999999999,0.0648,0.0646,0.0003246916144201,9.91288282978576e-34,51914,48086,0
68,242.7130723846203,28.59895033470688,0.1045,0.1772,0.0318,0.0002091655058713,0.0033398473098913,50464,49536,0
69,203.15884715862217,167.0341757257351,0.0201999999999999,0.0246,0.0158,0.0002807487226945,0.5778274962660034,50088,49912,1
70,272.062502632485,167.84806255281103,0.0745,0.0638,0.0852,0.0001593613502506,6.6130979810503226e-49,47676,52324,0
71,298.5199724334682,436.0405671522199,0.0131,0.0054,0.0208,0.0001123182708512,0.0005162483928975,50549,49451,0
72,229.92664000391628,183.52164042979177,0.0194999999999999,0.018,0.021,0.0003401989766247,1.377535335919208e-21,48491,51509,0
73,239.38675421263915,218.31593393565345,0.0117,0.0096,0.0138,0.0002543617213187,0.0129351327329505,50393,49607,1
74,149.70243439717495,103.54843272575236,0.0107,0.0108,0.0106,0.000311439166211,0.1699300815859792,49783,50217,1
75,44.87628572494563,33.43529711034217,0.0109,0.0158,0.006,0.0002854465516053,2.6125343003398075e-06,50743,49257,0
76,186.39300884298183,32.06171026753375,0.0103999999999999,0.0104,0.0104,0.0001787328641729,2.4293944122589733e-08,50882,49118,0
77,175.13671545972952,36.39189347745122,0.0361,0.0168,0.0554,0.0002961709345817,1.562469275125795e-11,48934,51066,0
78,249.15114915550404,240.11064145611792,0.0108,0.0138,0.0078,0.0001321433612656,7.166817440501981e-09,50915,49085,0
79,244.8266388420984,76.99763968321902,0.0096,0.0078,0.0114,0.0001478877828162,0.1243258961037142,49757,50243,1
80,177.50735558176876,256.66898470299094,0.026,0.0318,0.0202,0.0002325174522935,1.00561837590397e-62,52643,47357,0
81,256.7866088196177,234.67542826672496,0.0414999999999999,0.0442,0.0388,0.0002266496743154,1.2847810098265217e-07,50835,49165,0
82,248.5223889147533,294.21286705764606,0.0211999999999999,0.0212,0.0212,0.0001964819148639,2.7088341121196274e-08,49121,50879,0
83,178.8276549692882,44.205463239947264,0.0353999999999999,0.0114,0.0594,0.000264909694304,0.0268566955075244,49650,50350,1
84,253.9292647490848,135.5386610242583,0.0168,0.0166,0.017,0.0001754853170938,0.5437465194599173,49904,50096,1
85,222.26952790326504,186.90531956946376,0.0151,0.0152,0.015,0.0001597285491498,0.0122616318428605,50396,49604,1
86,205.64550318426512,147.603533527735,0.0451,0.0504,0.0398,0.0002680353773883,0.7807970944916561,49956,50044,1
87,67.87242743223983,12.078109627331566,0.0234999999999999,0.0268,0.0202,0.0020945248522461,1.4583212415023603e-16,51306,48694,0
88,219.55885946618872,154.0636843273382,0.0079,0.0082,0.0076,0.000372067281151,0.016817115807302,49622,50378,1
89,344.9164050880771,145.35292426097973,0.0127,0.012,0.0134,0.0001549239102054,0.0295816638104985,49656,50344,1
90,52.566558044367625,9.677666320232492,0.0060999999999999,0.009,0.0032,0.0002717288865536,4.516409500526576e-05,50645,49355,0
91,55.801959791466864,135.13819230743906,0.0223999999999999,0.024,0.0208,0.0015431941772761,0.0647804592933887,49708,50292,1
92,193.14764041164796,138.3047912525508,0.0108,0.0044,0.0172,0.0001829243820177,0.4866160457640505,49890,50110,1
93,215.8892853497738,79.90083923981386,0.0276999999999999,0.0236,0.0318,0.0005276868072761,6.168762769067807e-11,48966,51034,0
94,147.25048801025196,144.39227157562428,0.0161,0.0106,0.0216,0.0002024193933372,1.5626178533352696e-05,49317,50683,0
95,143.7657535188557,118.82703956194474,0.02,0.0312,0.0088,0.0001447691368551,4.558818761381478e-233,55154,44846,0
96,228.87116708904324,72.95128224031035,0.0393999999999999,0.042,0.0368,0.0002230231511524,0.0165296319996288,50379,49621,1
97,159.0019679950308,129.27859885034258,0.0073999999999999,0.0072,0.0076,0.0003432930003623,0.1258825298396675,50242,49758,1
98,208.81436945509756,99.75627170274257,0.013,0.015,0.011,0.0005311546359258,0.0005162483928975,50549,49451,0
99,197.71476560255968,278.00509216263987,0.019,0.0066,0.0314,0.0002702023435275,2.133845637131511e-19,48576,51424,0
100,188.1654929308478,193.18175073307128,0.0262,0.0114,0.041,0.0001749579935667,2.6125343003398075e-06,50743,49257,0
101,210.0455567490361,244.73933990054283,0.0215999999999999,0.0084,0.0348,0.0001618848502345,4.48159468709702e-08,49135,50865,0
102,135.62054724379863,174.62068335337415,0.0423999999999999,0.0544,0.0304,0.0003127237137338,4.7090083555734185e-87,53127,46873,0
103,160.85838475882005,78.14875245229138,0.0069,0.0086,0.0052,0.0002503687812065,0.1621951454620407,49779,50221,1
104,248.64742964691732,233.08991613947575,0.0191,0.0244,0.0138,0.0005592337800378,1.0396829197580384e-09,50965,49035,0
105,168.86893292137623,63.082121571871504,0.008,0.0092,0.0068,0.0003171682876043,0.9445358292178616,50011,49989,1
106,196.05376060222056,135.50693084721084,0.0298,0.0314,0.0282,0.0007532381171672,0.1124077332912904,50251,49749,1
107,128.46779736030086,56.09088176738755,0.0227,0.0264,0.019,0.0002367074398345,6.605641243037262e-22,51521,48479,0
108,142.2479111848804,155.5723425228462,0.031,0.0478,0.0142,0.0002044252563175,1.3519524217820374e-06,50764,49236,0
109,160.00337247547702,194.77553813969348,0.0242,0.0232,0.0252,0.0002624287805171,9.304417086363444e-13,48871,51129,0
110,144.21243083552648,253.15770774296547,0.0145999999999999,0.016,0.0132,0.0005040231126584,1.1710082262585247e-05,50693,49307,0
111,177.0309674063403,197.2168437021872,0.0144999999999999,0.0182,0.0108,0.0002373190536049,0.1405835589868397,49767,50233,1
112,182.29275416269064,36.92057561593269,0.0078,0.009,0.0066,0.0002114472724853,1.3445093745287893e-142,54020,45980,0
113,231.4260144000504,256.34170147992006,0.0093999999999999,0.012,0.0068,0.0007535658072692,0.0012854939378702,49491,50509,0
114,116.44443551117162,35.47661493996665,0.1307,0.13,0.1314,0.0002071138346148,0.042338016604397,50321,49679,1
115,192.79380733980025,116.24501893867016,0.0164999999999999,0.0122,0.0208,0.0002363589381688,3.556786938610643e-07,50805,49195,0
116,259.3096922138658,368.61443814163385,0.0171999999999999,0.0158,0.0186,0.0001616896509883,0.723207664572372,49944,50056,1
117,185.7630236381571,251.64681669180425,0.0211,0.0254,0.0168,0.0006973181822955,6.025183258122281e-35,48050,51950,0
118,79.44262610004294,95.4849855806938,0.0104999999999999,0.0152,0.0058,0.0006601111247025,0.0032724091269034,50465,49535,0
119,179.51363853494937,118.81539120452597,0.0247,0.0176,0.0318,0.0003370357653648,3.372857879491833e-14,48801,51199,0
120,176.01566944768808,186.56286094777636,0.0199,0.0192,0.0206,0.0003550261577848,1.303604630378716e-70,52809,47191,0
121,157.39539563637922,148.88838466862842,0.0179,0.0204,0.0154,0.0003508802173478,0.671751642533943,50067,49933,1
122,87.52153416598766,169.97003026062868,0.0181,0.0172,0.019,0.0002455211095225,0.0033398473098913,49536,50464,0
123,146.43895992553968,143.9623977017663,0.0608999999999999,0.1116,0.0102,0.0001903569248194,6.497752546824192e-86,53106,46894,0
124,165.97315274352064,194.58382540712853,0.0141999999999999,0.0158,0.0126,0.0001845774952934,0.1565705424701093,49776,50224,1
125,252.61444990327783,172.27885043250453,0.0133999999999999,0.0174,0.0094,0.0006884150606072,0.1197459990036782,50246,49754,1
126,239.19691784481176,150.22265623827803,0.0098,0.007,0.0126,0.0001202641655712,0.0005411154581333,49453,50547,0
