Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,p_i,p_i_pred,RSE
0,237.363640207058,60.47969240018557,0.033203125,0.0283203125,0.0380859375,0.0001734065740478,0.9150519848771238,0.904544153090537,0.00011041452885520316
0,296.01266422162377,55.66947962356316,0.0612,0.0154,0.107,0.0003337185574513,0.902646502835536,0.8271486423783962,0.005699926933605754
1,158.45256790461264,306.6382369930084,0.02490234375,0.01611328125,0.03369140625,7.17078124105e-05,0.905600189035914,0.9211241748842711,0.00024099413661999227
1,293.0859541650365,218.02048857758984,0.0686999999999999,0.032,0.1054,0.0001579015360847,0.9940926275992408,0.8143796094937555,0.03229676887658246
2,227.8750927230388,267.9119653614913,0.014892578125,0.0166015625,0.01318359375,0.0003293684085777,0.9887759924385602,0.9471554628492331,0.0017322684832960485
2,350.1354184440218,292.3047007446352,0.0073999999999999,0.0098,0.005,0.0001769940778522,0.9469517958412068,0.9637952843500147,0.00028370310514634384
3,366.2675928480455,391.6436882299018,0.023681640625,0.00927734375,0.0380859375,0.0001072344262964,0.8175803402646479,0.9215612386641298,0.010812027231963374
3,319.62785360958446,402.8027065495856,0.027,0.015,0.039,0.0007942618639421,0.8707466918714529,0.9152676864915505,0.0019821189619627613
4,172.24369977361226,171.70368343098505,0.015625,0.0126953125,0.0185546875,0.0001072341151506,0.9439981096408288,0.9437141504404718,8.063282746736049e-08
4,350.8736869408533,252.53745354181584,0.0343,0.0482,0.0204,0.0006255546447642,0.9445888468809044,0.9096050414568958,0.0012238666419448925
5,225.67540407570323,220.38074977243463,0.009033203125,0.00537109375,0.0126953125,8.96154926666e-05,0.9940926275992408,0.9578213614941036,0.0013156047448696748
5,90.67182520176674,132.42551394672216,0.007,0.0098,0.0042,0.0003683814200176,0.9940926275992408,0.9648277737388262,0.0008564316714714205
6,223.59246244380788,83.15010574387493,0.018798828125,0.025390625,0.01220703125,0.0002654272281749,0.9686909262759892,0.9405617863771808,0.0007912485114467339
6,127.79422205260616,69.26538338139814,0.0089,0.008,0.0098,0.0002681680629049,0.990548204158787,0.959208855305823,0.000982154786527774
7,291.9011229003346,317.71290492372606,0.0189,0.0194,0.0184,0.0005264943040941,0.9940926275992408,0.937922381547794,0.003155096541480078
7,305.1706883653607,263.1396460704861,0.009521484375,0.0087890625,0.01025390625,0.0002545484611121,0.9120982986767456,0.9579179203600372,0.0020994377311999626
8,263.8408658169988,177.76473334811678,0.0174999999999999,0.0068,0.0282,0.0001646276217161,0.9682183364839289,0.9365339375556045,0.0010039011354491987
8,326.53473998060616,243.50256007339945,0.010498046875,0.0107421875,0.01025390625,0.0001774487344584,0.9787334593572748,0.9561725782499251,0.0005089933563399719
9,296.85016432205566,142.871476085231,0.0050999999999999,0.0036,0.0066,0.0001317819105984,0.9623109640831728,0.9672707195667308,2.4599174456683467e-05
9,406.53941390709633,173.71557353229463,0.008056640625,0.00732421875,0.0087890625,0.0001318647973293,0.9321833648393164,0.9611174714777991,0.0008371825269670902
10,362.2952834896347,239.4031000915961,0.0151,0.01,0.0202,0.0001022018257282,0.9940926275992408,0.9439992629305147,0.002509345183833971
10,170.16594938485383,222.03664718935835,0.02197265625,0.01806640625,0.02587890625,0.0001214329576312,0.9528591682419628,0.9294617369617744,0.0005474397905111411
11,205.7224190331731,434.74928590199846,0.15966796875,0.15185546875,0.16748046875,0.0001759860271404,0.902646502835536,0.6271531640185706,0.07589657973251933
11,201.47529363302263,229.8989973408266,0.1441,0.1258,0.1624,0.0002637852245137,0.9940926275992408,0.6569936384975159,0.11363572845340482
12,338.3716887812377,164.3107462057929,0.017822265625,0.01123046875,0.0244140625,0.0001279350496918,0.9881852551984844,0.9374609788823445,0.0025729522077961174
12,236.5857128954933,161.04445122616264,0.0144999999999999,0.0132,0.0158,0.0001966517342673,0.9504962192816604,0.9468183860557723,1.3526457237446507e-05
13,252.9946090284145,61.5982989786162,0.028076171875,0.01806640625,0.0380859375,0.0002414188771671,0.9834593572778796,0.9137071991686254,0.004865363560898392
13,367.6289596855888,129.38116092632035,0.021,0.0188,0.0232,0.0001741829033762,0.9262759924385604,0.9322636143111496,3.585161568910819e-05
14,276.9729936703178,122.9701473505566,0.0166015625,0.01220703125,0.02099609375,0.0002106852708509,0.919068998109638,0.9409995784093701,0.0004809503522829955
14,187.05082065819923,117.10206255311776,0.0164999999999999,0.0146,0.0184,0.0001408424856035,0.9940926275992408,0.9422117343176055,0.002691627087700426
15,134.99003243534105,30.72728187850089,0.0080999999999999,0.0108,0.0054,0.000703466496972,0.9528591682419628,0.9623854244952313,9.074955820293774e-05
15,304.941767605406,42.92847532995483,0.01220703125,0.01220703125,0.01220703125,0.0003592117090424,0.9274574669187116,0.9523428456204374,0.0006192820731283082
16,252.38336309162125,16.372709835707646,0.01806640625,0.013671875,0.0224609375,0.0002968054869654,0.8707466918714529,0.9378000272916082,0.004496149790967845
16,148.275781264609,18.80196008217021,0.0171999999999999,0.0186,0.0158,0.0002529120167948,0.873700378071831,0.9419928641897344,0.0046638636601640275
17,342.06517625741174,352.68055275755825,0.0153999999999999,0.0192,0.0116,0.000130909004173,0.9002835538752335,0.9468772643847698,0.0021709738590464747
17,183.08100247970776,221.53029918683947,0.017333984375,0.01171875,0.02294921875,0.0001692053775096,0.9629017013232484,0.9389151878899943,0.0005753528266836788
18,119.68547096349434,93.22240520103266,0.0166015625,0.01904296875,0.01416015625,0.0003159875488943,0.873700378071831,0.9437134221881412,0.004901826346432407
18,237.48670125926893,99.25478719443323,0.1049999999999999,0.1026,0.1074,0.0002277523337247,0.9475425330812824,0.7487091556990828,0.03953471196121222
19,250.38800283922544,106.50686691929664,0.0836,0.084,0.0832,0.0001460116581338,0.902646502835536,0.796563201693659,0.011253666781158168
19,320.1397973200648,139.52284668740532,0.01513671875,0.0234375,0.0068359375,0.0002094519022097,0.96455576559546,0.9492391251162784,0.0002345994755685036
20,205.8218312349316,219.76466909033044,0.0185546875,0.00927734375,0.02783203125,0.0002163763016461,0.823487712665404,0.9347950504103748,0.012389323435873005
20,348.90597566130697,298.3332866176694,0.0205999999999999,0.0106,0.0306,0.0001362529865693,0.9822778827977284,0.9300407317797351,0.00272871994647664
21,250.23070936166383,134.4814964627794,0.009521484375,0.00634765625,0.0126953125,0.0001452744100939,0.7313327032136085,0.9569486904390475,0.05090257369170944
21,314.6772261355906,148.48086952810115,0.0069,0.0074,0.0064,0.0001703045022685,0.9564035916824166,0.9641331043044996,5.974536537494026e-05
22,275.8668086066445,201.19256018723257,0.02099609375,0.03369140625,0.00830078125,0.0003638582338904,0.9940926275992408,0.9381855345030121,0.0031256030584703776
22,257.02443174527474,171.94281021723154,0.0101999999999999,0.0128,0.0076,0.0001449622227063,0.9999999999999968,0.9577588483552442,0.0017843148922749867
23,337.75458633878696,183.01285187082897,0.00927734375,0.01025390625,0.00830078125,0.0001496298842987,0.9528591682419628,0.959129639824357,3.931881386561238e-05
23,251.3557590510598,261.44381322722074,0.0181,0.0094,0.0268,0.0001649700924885,0.9704631379962162,0.9360173945690438,0.0011865092402505932
24,230.8487331982512,119.6171321492539,0.12548828125,0.01416015625,0.23681640625,0.0001558721660167,0.2859168241965972,0.6607140081163864,0.14047292907420428
24,224.8677845874205,107.52780857420278,0.138,0.0298,0.2462,0.0002037669930192,0.4135160680529294,0.6346274304157082,0.04889023456592409
25,106.40240101992632,137.45164129792326,0.0101999999999999,0.0084,0.012,0.0003636490316071,0.9669187145557624,0.9560120634224397,0.0001189550389440088
25,215.4356220836172,178.22225809635287,0.02099609375,0.00390625,0.0380859375,0.0001488790791938,0.7939508506616234,0.926360929466938,0.017532428969229633
26,229.8920280055933,150.69124569939885,0.0087,0.0052,0.0122,0.0002235953334198,0.8589319470699407,0.9586135095884442,0.009936413906130315
26,228.94403018509547,17.493510576837703,0.030029296875,0.04736328125,0.0126953125,0.0017859892335793,0.9292296786389384,0.9202965061266939,7.980157113351997e-05
27,310.21216809647814,216.5901852580537,0.0721,0.0304,0.1138,0.000150915278777,0.958766540642719,0.8049682551678353,0.02365391261501383
27,326.91858935625186,227.6277868179083,0.064208984375,0.08984375,0.03857421875,0.0001470913716844,0.9504962192816604,0.8489356951102808,0.010314540069965383
28,225.45173929366408,100.80527155061424,0.043212890625,0.01123046875,0.0751953125,0.0004131080085591,0.7431474480151208,0.8719221016628452,0.016582911422091392
28,126.40760417134015,55.672504651627385,0.0419,0.01,0.0738,0.0010163964042193,0.7289697542533061,0.874822473880124,0.02127301582253915
29,330.0988703062876,295.2070706019093,0.0185546875,0.02490234375,0.01220703125,0.0001988376610223,0.929820415879014,0.9409981219047088,0.0001249411119968536
29,256.4800696912566,203.81273590678435,0.0363,0.0124,0.0602,0.0001773222568844,0.9940926275992408,0.890230117105019,0.010787421086162333
30,451.54306417141504,64.82208370954781,0.009765625,0.01025390625,0.00927734375,0.0003115184437534,0.990548204158787,0.9578692768009051,0.0010679122932617231
30,204.3786849105484,68.35317153754441,0.0074999999999999,0.0076,0.0074,0.0001920389571397,0.976961247637048,0.9626637695364094,0.00020441788003823828
31,83.55821541336894,60.4872428282716,0.00830078125,0.00830078125,0.00830078125,0.0015168449695105,0.9846408317580309,0.9608749819344691,0.0005648156178360915
31,201.34167046633223,55.79580215746857,0.0069,0.0078,0.006,0.0002681767619568,0.9491965973534942,0.9642919029347545,0.00022786825059163067
32,274.925978146232,368.4998148193293,0.0122999999999999,0.0096,0.015,0.0001288425761862,0.990548204158787,0.9510678900219426,0.0015586952043439145
32,199.16315807280392,229.88400733265004,0.015625,0.0126953125,0.0185546875,0.0001504423360221,0.9504962192816604,0.9437141504404718,4.599645776662119e-05
