Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,P_Value,Zero,One,Quality,abs,abs_pred,RSE
90,45,102.98731307735318,21.88068915250893,0.060546875,0.0576171875,0.0634765625,0.0005042727290379,0.0389464904868819,40292,39708,1,584,3535,8708401
91,45,175.0572866534028,26.943689894687424,0.0504999999999999,0.04,0.061,0.000489863171324,7.31086968553041e-21,38675,41325,0,2650,3221,326041
92,46,302.2657362102225,181.2055747783264,0.0247,0.0394,0.01,0.0004839145008253,0.0051079996131864,40396,39604,0,792,1518,527076
93,46,290.24365676460724,250.49212523751825,0.016357421875,0.01904296875,0.013671875,0.0002822575388783,3.0577097964381747e-06,40660,39340,0,1320,1293,729
94,47,128.65172030773795,116.28837036719212,0.0113999999999999,0.0118,0.011,0.0002492082350824,5.398754687403324e-08,40769,39231,0,1538,1098,193600
95,47,168.78483653232675,145.46043511231494,0.014404296875,0.0224609375,0.00634765625,0.0001752618252349,0.7610852917168622,39957,40043,1,86,1049,927369
96,48,211.9676452337584,83.43121491310072,0.0157,0.015,0.0164,0.0002088411588674,0.0327232518712883,39698,40302,1,604,1301,485809
97,48,16.76432751632367,41.18631939038451,0.014892578125,0.01806640625,0.01171875,0.0006335960413638,0.0196244149766397,39670,40330,1,660,1363,494209
98,49,351.7357301442432,58.843242286468126,0.011962890625,0.01025390625,0.013671875,0.000352306215152,5.827464310239683e-06,39359,40641,0,1282,1210,5184
99,49,368.45746620419743,58.91577968992095,0.0088,0.0086,0.009,0.0002395226980741,2.3185041261098583e-06,40668,39332,0,1336,986,122500
100,50,320.47543079154235,40.80047975091985,0.037841796875,0.05810546875,0.017578125,0.0004500099028258,1.1717289541793324e-42,41936,38064,0,3872,1996,3519376
101,50,323.15601260175265,40.52824889729639,0.0142999999999999,0.0146,0.014,0.0003802472579601,2.8481687823258282e-21,41339,38661,0,2678,1288,1932100
102,51,242.8219176129084,248.64670153360203,0.03759765625,0.03759765625,0.03759765625,0.0001731565990265,0.0034178469833615,40414,39586,0,828,2280,2108304
103,51,266.97764859603586,263.9818411346945,0.0185999999999999,0.0282,0.009,0.0004440670652592,6.110917557806694e-38,41821,38179,0,3642,1324,5373124
104,52,236.4157278483183,205.37631888169145,0.0146484375,0.0166015625,0.0126953125,0.0001779661316809,1.0291384677330014e-11,40962,39038,0,1924,1186,544644
105,52,133.03833632753395,124.86643338054108,0.0155999999999999,0.0142,0.017,0.0002321239600403,7.948313140267866e-25,38545,41455,0,2910,1321,2524921
106,53,98.69109651084143,192.79688703800105,0.1247,0.1752,0.0742,0.0016294278843945,0.0,49922,30078,0,19844,5875,195132961
107,53,259.5979178647079,285.1372214832216,0.019287109375,0.0107421875,0.02783203125,0.0002059268970075,2.255659980582407e-13,38963,41037,0,2074,1625,201601
108,54,246.30607705839176,115.96313056693208,0.0154999999999999,0.0146,0.0164,0.0003097778407972,0.0016920516349352,40444,39556,0,888,1338,202500
109,54,250.42518869989163,148.61881978928722,0.015869140625,0.0166015625,0.01513671875,0.0002737785011681,0.0007065070451279,39521,40479,0,958,1307,121801
110,55,272.23355106684454,122.7113971308805,0.013671875,0.009765625,0.017578125,0.0002336246124248,0.0115905466465718,39643,40357,1,714,1283,323761
111,55,242.89624900693187,117.34509831481432,0.0108,0.0134,0.0082,0.000264318513348,0.0002636004298371,40516,39484,0,1032,1032,0
112,56,287.32106882090744,146.52395276996384,0.0158,0.0132,0.0184,0.0001804942543718,1.0915027060192293e-05,40622,39378,0,1244,1333,7921
113,56,225.2430920871339,119.11044454207914,0.022216796875,0.01318359375,0.03125,0.0004014664958619,2.636472726246776e-07,40728,39272,0,1456,1851,156025
114,57,280.2454271935827,150.9200955507388,0.0127,0.0152,0.0102,0.0001999176383937,1.608716261465053e-07,40741,39259,0,1482,1094,150544
115,57,241.6969392783784,159.29958001052495,0.01318359375,0.01513671875,0.01123046875,0.0003248654598372,4.785483974377341e-05,40575,39425,0,1150,1180,900
116,58,214.5007493614629,150.06774862153546,0.0255999999999999,0.0092,0.042,0.0002509425797829,2.0543989367842853e-08,39207,40793,0,1586,2094,258064
117,58,296.9435082646281,218.17113225145167,0.013671875,0.01220703125,0.01513671875,0.0001183574234031,1.1691663443874213e-18,38753,41247,0,2494,1185,1713481
118,59,210.75755658947725,43.31884305721529,0.0121,0.0116,0.0126,0.0002776597659061,0.8819541644087981,39979,40021,1,42,1160,1249924
119,59,283.6612619529604,39.33243161514659,0.032958984375,0.00927734375,0.056640625,0.000129037943633,3.628141247250472e-11,39064,40936,0,1872,2530,432964
120,60,299.675989503493,115.87917117807716,0.025634765625,0.029296875,0.02197265625,0.0003270133139661,0.0004774342711188,39506,40494,0,988,1720,535824
121,60,261.07982639603154,95.42019272118688,0.0201,0.0234,0.0168,0.0005305988134526,6.84378358858496e-08,39237,40763,0,1526,1557,961
122,61,205.78839228257743,111.44090532628384,0.0182999999999999,0.0196,0.017,0.0006863743996065,0.0001549361628933,40535,39465,0,1070,1580,260100
123,61,260.1402852273853,137.87782643388073,0.01171875,0.015625,0.0078125,0.0004384133417992,0.6007940159570008,39926,40074,1,148,1120,944784
124,62,240.30397129023183,207.0352305549752,0.013,0.0102,0.0158,0.0001962922331499,0.4040635028020915,39882,40118,1,236,1214,956484
125,62,235.3515991088969,197.76086891716685,0.017333984375,0.005859375,0.02880859375,0.0001899685858585,0.750334710669989,39955,40045,1,90,1588,2244004
126,63,204.84229918215763,152.39624448234548,0.0128,0.0124,0.0132,0.000277530381932,5.240117304439795e-05,39428,40572,0,1144,1190,2116
127,63,267.91011711147246,183.08754126266712,0.013916015625,0.0107421875,0.01708984375,0.0002056479126565,0.042417925189568,40287,39713,1,574,1268,481636
128,64,358.1368957332733,184.96679535782485,0.0080999999999999,0.0102,0.006,0.0001739526928774,0.1084646718076666,39773,40227,1,454,880,181476
129,64,264.0524178930716,188.7504035607823,0.00634765625,0.00732421875,0.00537109375,0.0001643937458987,0.0535571076632971,40273,39727,1,546,818,73984
130,65,250.24742620791145,85.05038985193659,0.013916015625,0.0078125,0.02001953125,0.0002987836351897,0.0357194173699777,39703,40297,1,594,1367,597529
131,65,147.75458383965966,82.86456156348683,0.0103999999999999,0.009,0.0118,0.0002320059979253,0.0232189455810442,39679,40321,1,642,1081,192721
132,66,236.5562005469825,172.6913333678056,0.0126953125,0.013671875,0.01171875,0.0006400542366349,0.0009838049934501,40466,39534,0,932,1309,142129
133,66,197.5734397776729,190.7680848761935,0.0112999999999999,0.0116,0.011,0.0001783993477579,0.0819498958732386,39754,40246,1,492,1066,329476
134,67,197.21898070581028,148.74605600661062,0.038330078125,0.048828125,0.02783203125,0.0002264003004973,0.1231968980624617,39782,40218,1,436,2123,2845969
135,67,255.7666337054996,112.32823044886251,0.0646999999999999,0.0648,0.0646,0.0003246916144201,9.676383311708812e-49,42075,37925,0,4150,3590,313600
136,68,242.7130723846203,28.59895033470688,0.1045,0.1772,0.0318,0.0002091655058713,9.773049942405272e-05,40551,39449,0,1102,3898,7817616
137,68,183.5761811924717,27.305257138386683,0.13427734375,0.23974609375,0.02880859375,0.0003552070962202,5.197052760243627e-247,44747,35253,0,9494,4665,23319241
138,69,203.15884715862217,167.0341757257351,0.0201999999999999,0.0246,0.0158,0.0002807487226945,0.1009037971202879,40232,39768,1,464,1435,942841
139,69,158.33120934578153,132.78497131006625,0.0107421875,0.009765625,0.01171875,0.0003296274470528,8.493473451094325e-16,38862,41138,0,2276,1129,1315609
140,70,227.77890493156303,142.7202916053215,0.07666015625,0.06787109375,0.08544921875,0.0002163384831178,1.0990772305057629e-17,38789,41211,0,2422,4276,3437316
141,70,272.062502632485,167.84806255281103,0.0745,0.0638,0.0852,0.0001593613502506,2.776649386030569e-26,38500,41500,0,3000,4191,1418481
142,71,298.5199724334682,436.0405671522199,0.0131,0.0054,0.0208,0.0001123182708512,0.0001735235805455,40531,39469,0,1062,1283,48841
143,71,306.32044549857744,326.09665162034844,0.011474609375,0.0126953125,0.01025390625,0.0001305884984403,1.3451295330521464e-25,38521,41479,0,2958,1035,3697929
144,72,222.46432258580293,151.81132979205185,0.018310546875,0.0146484375,0.02197265625,0.0001888971010978,2.8159653808336018e-18,38767,41233,0,2466,1473,986049
145,72,229.92664000391628,183.52164042979177,0.0194999999999999,0.018,0.021,0.0003401989766247,2.029483835672443e-13,38961,41039,0,2078,1548,280900
146,73,239.44324501368044,78.17671543769684,0.010009765625,0.00927734375,0.0107421875,0.0003651725385901,0.1181217656953516,39779,40221,1,442,1105,439569
147,73,239.38675421263915,218.31593393565345,0.0117,0.0096,0.0138,0.0002543617213187,0.0123090577756776,40354,39646,1,708,1165,208849
148,74,183.4188364551142,96.0099424849965,0.02490234375,0.0146484375,0.03515625,0.0004498163903409,0.0219619116267965,39676,40324,1,648,2020,1882384
149,74,149.70243439717495,103.54843272575236,0.0107,0.0108,0.0106,0.000311439166211,0.8100075387981912,40034,39966,1,68,1098,1060900
150,75,210.59367726542183,27.41876049504468,0.01318359375,0.017578125,0.0087890625,0.0003099408849346,0.0001343327399405,39460,40540,0,1080,1124,1936
151,75,44.87628572494563,33.43529711034217,0.0109,0.0158,0.006,0.0002854465516053,1.1585423095248491e-25,41481,38519,0,2962,998,3857296
152,76,186.39300884298183,32.06171026753375,0.0103999999999999,0.0104,0.0104,0.0001787328641729,0.0002564391058069,40517,39483,0,1034,1030,16
153,76,126.15643626706438,76.62872699604242,0.012451171875,0.01318359375,0.01171875,0.000296906236318,0.000138234771828,40539,39461,0,1078,1159,6561
154,77,175.13671545972952,36.39189347745122,0.0361,0.0168,0.0554,0.0002961709345817,2.0882949927893403e-06,39329,40671,0,1342,2655,1723969
155,77,191.24721539496977,109.20729466958076,0.04833984375,0.05517578125,0.04150390625,0.0004958174160402,0.86524164818008,40024,39976,1,48,2771,7414729
156,78,133.6786487544597,180.2473724002312,0.009521484375,0.0048828125,0.01416015625,0.0001653667435261,0.0125571821457198,39647,40353,1,706,1079,139129
157,78,249.15114915550404,240.11064145611792,0.0108,0.0138,0.0078,0.0001321433612656,4.019124427362989e-13,41026,38974,0,2052,968,1175056
158,79,244.8266388420984,76.99763968321902,0.0096,0.0078,0.0114,0.0001478877828162,0.3119385663872447,39857,40143,1,286,1017,534361
159,79,223.00050197114828,75.37183270901383,0.010986328125,0.0126953125,0.00927734375,0.000248759359195,0.1249259387597241,39783,40217,1,434,1052,381924
160,80,201.42753267537776,267.5949613559892,0.023193359375,0.0263671875,0.02001953125,0.0002724438550305,0.6457894261202657,39935,40065,1,130,1594,2143296
161,80,177.50735558176876,256.66898470299094,0.026,0.0318,0.0202,0.0002325174522935,1.7920200056510247e-15,41125,38875,0,2250,1653,356409
162,81,253.1629281657061,314.27513605177444,0.04345703125,0.04248046875,0.04443359375,0.0001392633103543,7.311968093179279e-36,38232,41768,0,3536,2556,960400
163,81,256.7866088196177,234.67542826672496,0.0414999999999999,0.0442,0.0388,0.0002266496743154,4.986440038380368e-08,40771,39229,0,1542,2428,784996
164,82,203.6982131473497,202.469938667328,0.053466796875,0.0732421875,0.03369140625,0.000786830318642,1.681774804789542e-63,42379,37621,0,4758,2866,3579664
165,82,248.5223889147533,294.21286705764606,0.0211999999999999,0.0212,0.0212,0.0001964819148639,8.26708567784458e-09,39185,40815,0,1630,1535,9025
166,83,178.8276549692882,44.205463239947264,0.0353999999999999,0.0114,0.0594,0.000264909694304,0.0008669859016184,39529,40471,0,942,2706,3111696
167,83,269.5824058614656,53.78594888862653,0.018798828125,0.02099609375,0.0166015625,0.0001643694852557,0.7990641609813043,40036,39964,1,72,1366,1674436
168,84,253.9292647490848,135.5386610242583,0.0168,0.0166,0.017,0.0001754853170938,0.6106702988713358,39928,40072,1,144,1328,1401856
169,84,251.02455018078967,149.58985217696596,0.01318359375,0.017578125,0.0087890625,0.0002978920134326,3.0159189333269645e-35,38248,41752,0,3504,1119,5688225
170,85,222.26952790326504,186.90531956946376,0.0151,0.0152,0.015,0.0001597285491498,0.0063443498295036,40386,39614,0,772,1237,216225
171,85,240.9810763754665,198.2844205398771,0.0146484375,0.01220703125,0.01708984375,0.0001223333037809,4.748228208460755e-25,38538,41462,0,2924,1252,2795584
172,86,273.76481476211137,157.48389684046737,0.0458984375,0.03955078125,0.05224609375,0.000200293180715,0.1908232696859775,39815,40185,1,370,2803,5919489
173,86,205.64550318426512,147.603533527735,0.0451,0.0504,0.0398,0.0002680353773883,0.0088889699439143,40370,39630,0,740,2558,3305124
174,87,86.95359497536153,109.75027094327552,0.020263671875,0.03271484375,0.0078125,0.0010717883559233,5.047396323649556e-14,41065,38935,0,2130,1606,274576
175,87,67.87242743223983,12.078109627331566,0.0234999999999999,0.0268,0.0202,0.0020945248522461,1.3818081054237184e-22,41383,38617,0,2766,2369,157609
176,88,219.55885946618872,154.0636843273382,0.0079,0.0082,0.0076,0.000372067281151,0.640721345025641,39934,40066,1,132,990,736164
177,88,130.7074112937711,119.62050291825835,0.012939453125,0.0166015625,0.00927734375,0.0002746073833793,2.279730553073065e-05,39401,40599,0,1198,1113,7225
178,89,232.0633056973334,156.48171775566314,0.013427734375,0.01025390625,0.0166015625,0.0001780279370756,0.2490811516577325,39837,40163,1,326,1234,824464
179,89,344.9164050880771,145.35292426097973,0.0127,0.012,0.0134,0.0001549239102054,6.913623966151667e-30,38394,41606,0,3212,1140,4293184
180,90,199.5416677560692,48.67092793491889,0.0126953125,0.01953125,0.005859375,0.0002866887082309,1.319192882928226e-12,38997,41003,0,2006,1042,929296
