Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,√x (sx) error ,P_Value,Zero,One,Quality
22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,0.0006082493471113,50542,49458,0
23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,0.0611971446005875,50296,49704,1
24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,2.409828524420669e-13,51158,48842,0
25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,1.353364000695136e-05,50688,49312,0
26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,1.733357148121807e-26,51684,48316,0
27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,1.0922480022665285e-22,48450,51550,0
28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,6.585234767660047e-05,50631,49369,0
29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.7518296340458493,49950,50050,1
30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,0.007900019690822,50420,49580,0
31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.000898912788114,50525,49475,0
32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,0.0001478023103344,49400,50600,0
33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,4.780481598194005e-63,52650,47350,0
34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,0.0484658042106222,50312,49688,1
35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,0.0611971446005875,50296,49704,1
36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,1.376520232227202e-07,50833,49167,0
37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,4.3003984216778006e-43,47824,52176,0
38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,1.0765973346113575e-75,52911,47089,0
39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,4.1825601120555086e-20,48548,51452,0
40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.0368788018411012,50330,49670,1
41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,3.120209418496244e-11,51050,48950,0
42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.0017069809749748,50496,49504,0
43,296.5571325974068,185.69372920013052,0.005,0.0082,0.0018,0.000200214286542,8.001788549918098e-06,50706,49294,0
44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,2.1626357714311367e-148,54102,45898,0
45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,1.608016315263142e-05,50682,49318,0
46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,2.720267664616234e-07,50813,49187,0
47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,1.2587126148805267e-114,53598,46402,0
48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,2.937890790139402e-20,51458,48542,0
49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,5.278782789846228e-59,52561,47439,0
50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,2.6457473911131186e-10,50999,49001,0
51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,5.343957580905586e-40,52093,47907,0
52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,0.0001595208344989,50597,49403,0
53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,2.539628589470881e-10,51000,49000,0
54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,3.6773750265720193e-07,50804,49196,0
55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,1.3037777158148149e-15,51264,48736,0
56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,1.0345907338768997e-14,51223,48777,0
57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,5.1520187593956586e-45,52226,47774,0
58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,1.0873011265904314e-14,51222,48778,0
59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.0002565881910924,50578,49422,0
60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.0987980217461187,50261,49739,1
61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,0.0005942319864722,50543,49457,0
62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,3.349028142280286e-13,51151,48849,0
63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,7.617443059810799e-11,51029,48971,0
64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,1.2170399941726092e-165,54337,45663,0
65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,1.814106204696747e-08,50890,49110,0
66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,1.8027342394618447e-09,50951,49049,0
67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,1.8428410853774796e-48,52313,47687,0
68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,8.581599300755302e-05,50621,49379,0
69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,1.176484657848437e-15,51266,48734,0
70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,1.2288147778140037e-06,50767,49233,0
71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,1.1937340628597005e-29,51788,48212,0
72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,3.223735868498412e-21,51495,48505,0
73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,8.022044613734371e-09,50912,49088,0
74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,0.0003698327531504,50563,49437,0
75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.003771746885766,50458,49542,0
76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,9.768030692003873e-14,51177,48823,0
77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,4.324386275023152e-08,49134,50866,0
78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,2.4102104855260983e-11,51056,48944,0
79,215.84140449188405,78.51215251298886,0.0558999999999999,0.0774,0.0344,0.001106721345813,1.2766547233372335e-84,53082,46918,0
80,2.8499822230799468,8.51202126882876,0.3877,0.421,0.3544,0.1048126122312901,0.0,66495,33505,0
81,234.48245033989252,77.75518902720599,0.0054999999999999,0.0076,0.0034,0.0002180118304266,4.104332346715516e-21,51491,48509,0
82,205.52952665694943,102.8538039770874,0.0102999999999999,0.02,0.0006,0.0004731485452921,1.3184257212816992e-34,51940,48060,0
83,392.11326905376274,81.8236369780528,0.0169,0.0148,0.019,0.0003187594646351,0.1738997450836948,50215,49785,1
84,278.9268680700743,219.90414754937805,0.0080999999999999,0.014,0.0022,0.0001743617270445,2.3196422443855056e-20,51462,48538,0
85,370.4286113331907,278.1193380663001,0.0026,0.0036,0.0016,0.0001150797193933,1.0040274021937777e-08,50906,49094,0
86,165.80412280340144,159.3513102691381,0.0443999999999999,0.0482,0.0406,0.000754125169807,2.014276620366104e-19,51425,48575,0
87,182.2050725126784,53.01174612852627,0.0191,0.021,0.0172,0.0004861316499221,0.2966928827639227,50165,49835,1
88,224.80540793349937,40.62242738079573,0.0058,0.0084,0.0032,0.0001577637933887,2.6225624654297746e-17,51338,48662,0
89,307.53608626880884,234.4917533444081,0.0471,0.0438,0.0504,8.29243062419e-05,0.8002819583293617,49960,50040,1
90,204.6372048819516,212.2097413334506,0.0020999999999999,0.004,0.0002,0.0001462338009248,1.1628228496474722e-22,51549,48451,0
91,291.3807068100418,101.47772986735131,0.0050999999999999,0.0086,0.0016,0.0002209802709759,1.1167110175206908e-23,51586,48414,0
92,285.6108129908107,89.76345788788348,0.0028,0.0044,0.0012,0.0001766612489364,1.814106204696747e-08,50890,49110,0
93,192.4691462000064,119.80130411645848,0.007,0.0122,0.0018,0.0005428847816785,1.0421488520873166e-08,50905,49095,0
94,256.3981323715894,208.1151417019193,0.0211999999999999,0.0152,0.0272,0.0002193900872371,0.007189517250165,49575,50425,0
95,239.33505615349728,17.325963525551092,0.0321,0.0254,0.0388,0.0001715797810741,0.0154224136270746,50383,49617,1
96,305.4343073938344,222.73791682178728,0.0030999999999999,0.004,0.0022,0.0001549091220187,0.005602958263949,50438,49562,0
97,233.2034924828414,226.84004841632523,0.004,0.0076,0.0004,0.0001666022434764,0.0001334346786862,50604,49396,0
98,179.18505288850406,27.341938301919125,0.0063999999999999,0.01,0.0028,0.0005229246473813,3.729801004016824e-05,50652,49348,0
99,325.92010271368383,87.66181853312318,0.0138,0.0272,0.0004,0.0003090634358195,5.7372127196606184e-77,52936,47064,0
100,258.9606316709905,73.47814222819628,0.0021999999999999,0.0042,0.0002,0.0002306365395564,4.79482867665968e-07,50796,49204,0
101,274.2634908108846,253.421643304754,0.0023999999999999,0.0046,0.0002,9.9531999588e-05,5.034061136239511e-05,50641,49359,0
102,268.693598307037,340.01075913445567,0.0232,0.0222,0.0242,0.000121687762066,0.247111577996739,49817,50183,1
103,255.9214738411592,170.51615017359836,0.006,0.0114,0.0006,0.0002052426028488,1.1426520021908414e-14,51221,48779,0
104,245.5838542724487,33.497443085843564,0.0069,0.0082,0.0056,0.0004225815511354,1.6319711282206902e-11,51065,48935,0
105,253.7415646919426,80.29283048132444,0.0041999999999999,0.0068,0.0016,0.0008852186892001,0.403807067531412,50132,49868,1
106,302.7514185462052,40.762032575790826,0.0392,0.0464,0.032,0.0010106825156183,2.8723333919246223e-145,45942,54058,0
107,247.62761090954203,41.05593888557792,0.0292999999999999,0.0578,0.0008,0.0001971746852068,0.0,57111,42889,0
108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,2.168068274032032e-06,50749,49251,0
109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.1699300815859792,50217,49783,1
110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,6.391239828127523e-08,50855,49145,0
111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,0.0082013994062875,50418,49582,0
112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,1.6389010729230226e-23,51580,48420,0
113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,0.6579690900638205,49930,50070,1
114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,0.1227843195012679,50244,49756,1
115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,0.0004071176010219,50559,49441,0
116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,7.951466237903575e-112,53553,46447,0
117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,1.432321394753308e-138,53962,46038,0
118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,3.801751939699985e-12,51098,48902,0
119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.5996262282926532,50083,49917,1
120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,0.004791127519195,50446,49554,0
121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,9.568038967707883e-100,46648,53352,0
122,220.52087830593695,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.2937750430054038,49834,50166,1
123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,6.5723710363970475e-106,53456,46544,0
124,231.93604194501356,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,1.2288147778140037e-06,50767,49233,0
125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.0001765095433512,50593,49407,0
126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,9.655535868466229e-12,51077,48923,0
